epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
1106,1106,5530,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,148,1658,98880,18965,0,33088,0,0,0,9535641,0,65536,14486,0,0,0,0,
1106,1106,5530,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1106,1106,5530,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,2,69,9,24,48,48,34,48,0,0,0,0,46673,46673,0,0,0,0,0,598225,529750,3575,64900,0,0,318379,0,0,0,359533,0,65536,46673,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1107,1107,5535,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,77,1729,98880,18965,0,16875,0,0,0,9535455,0,65536,14486,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1107,1107,5535,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,2,69,9,24,48,48,41,48,0,0,0,0,56104,56104,0,0,0,0,0,719106,529660,124546,64900,0,0,318325,0,0,0,432182,0,65536,56104,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1108,1108,5540,1227,17,20,-37,0,8,238,12,24,48,48,48,48,0,0,0,0,32768,65536,0,0,0,0,0,227760,124955,3925,98880,42900,0,11890959,0,0,0,43140120,0,65536,65536,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1108,1108,5540,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,2,69,9,24,48,48,37,48,0,0,0,0,50763,50763,0,0,0,0,0,650648,555462,30286,64900,0,0,333832,0,0,0,391039,0,65536,50763,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1109,1109,5545,1227,17,20,-37,0,8,238,12,24,48,48,18,48,0,0,0,0,25910,25910,0,0,0,0,0,180091,78049,3162,98880,33921,0,7422675,0,0,0,17055244,0,65536,25910,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1109,1109,5545,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,2,69,9,24,48,48,36,48,0,0,0,0,49450,49450,0,0,0,0,0,633819,507344,61575,64900,0,0,304913,0,0,0,380925,0,65536,49450,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1110,1110,5550,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,127,1679,98880,18965,0,28180,0,0,0,9535057,0,65536,14486,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1110,1110,5550,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,2,69,9,24,48,48,34,48,0,0,0,0,46774,46774,0,0,0,0,0,599520,527952,6668,64900,0,0,317299,0,0,0,360311,0,65536,46774,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1111,1111,5555,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,75,1731,98880,18965,0,16269,0,0,0,9534155,0,65536,14486,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1111,1111,5555,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,2,69,9,24,48,48,34,48,0,0,0,0,46482,46482,0,0,0,0,0,595777,530372,505,64900,0,0,318753,0,0,0,358062,0,65536,46482,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1112,1112,5560,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,115,1691,98880,18965,0,25290,0,0,0,9534155,0,65536,14486,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1112,1112,5560,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,2,69,9,24,48,48,41,48,0,0,0,0,56009,56009,0,0,0,0,0,717888,529750,123238,64900,0,0,318379,0,0,0,431451,0,65536,56009,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1113,1113,5565,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,67,1739,98880,18965,0,14431,0,0,0,9533837,0,65536,14486,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1113,1113,5565,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,2,69,9,24,48,48,37,48,0,0,0,0,50724,50724,0,0,0,0,0,650148,529660,55588,64900,0,0,318325,0,0,0,390739,0,65536,50724,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1114,1114,5570,1227,17,20,-37,0,8,238,12,24,48,48,48,48,0,0,0,0,32768,65536,0,0,0,0,0,227760,124904,3976,98880,42900,0,11879048,0,0,0,43132680,0,65536,65536,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1114,1114,5570,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,2,69,9,24,48,48,35,48,0,0,0,0,48315,48315,0,0,0,0,0,619271,554371,0,64900,0,0,333176,0,0,0,372182,0,65536,48315,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1115,1115,5575,1227,17,20,-37,0,8,238,12,24,48,48,18,48,0,0,0,0,25910,25910,0,0,0,0,0,180091,78063,3148,98880,33921,0,7425670,0,0,0,17052540,0,65536,25910,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1115,1115,5575,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,2,69,9,24,48,48,41,48,0,0,0,0,56925,56925,0,0,0,0,0,729629,508431,156298,64900,0,0,305567,0,0,0,438507,0,65536,56925,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1116,1116,5580,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,100,1706,98880,18965,0,21762,0,0,0,9533227,0,65536,14486,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1116,1116,5580,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,2,69,9,24,48,48,36,48,0,0,0,0,50232,50232,0,0,0,0,0,643842,528001,50941,64900,0,0,317329,0,0,0,386949,0,65536,50232,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1117,1117,5585,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,124,1682,98880,18965,0,27065,0,0,0,9532856,0,65536,14486,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,-59859,2048,0,0,0,0,
1117,1117,5585,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870215,0,65536,65535,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,253165,0,0,1371030,253165,65536,65536,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,232,0,65536,2048,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,2,69,9,24,48,48,35,48,0,0,0,0,48022,48022,0,0,0,0,0,615516,530327,20289,64900,0,0,318726,0,0,0,369925,0,65536,48022,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,3,79,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051958,0,65536,65535,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,4,90,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762985,0,65536,65536,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-63670,0,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
1118,1118,5590,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
1118,1118,5590,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,104,1702,98880,18965,0,22577,0,0,0,9532749,0,65536,14486,0,0,0,0,
