epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
94,94,471,false,trade_planning,65535,467,471,7319,2400,120,260,13145,0,114283,2497,334,0,59,95423045,442146207,186718968,154559766,17666685,154559766,23998427410,192605905,848289100,11085752,392002,10693750,313601600,534687500,0,0,0,568009375,0,0,37894078,-37894078,180,42570739952,6081535008,22957532405,4175855221,109451633,7171691,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,278528,288000,0,4575,4,0,0,initial_topology_capture,4575,9767,0,109272,0,1056,509,206,43,43,0,3,264,0,303,0,0,0,0,0,0,0,12859736064,0,0,0,0
95,95,476,false,trade_planning,65535,472,476,7316,2400,120,260,13145,0,114226,2497,334,0,57,92415918,444521153,181108774,154492710,16500656,154492710,23818085402,178544787,848289100,11085752,392002,10693750,313601600,534687500,0,0,0,568009375,0,0,38064739,-38064739,180,42917643253,6131092605,22791251515,4095838863,106314214,8026105,ACTIVE,true,1,7217601830262183541,5713655570603361079,ROUTE,288000,288000,0,40,4,0,0,initial_topology_capture,40,72,0,109272,0,1056,509,206,43,43,0,3,264,0,303,0,0,0,0,0,0,0,12859736064,0,0,0,0
96,96,481,false,trade_planning,65535,477,481,7311,2400,120,260,13145,0,114168,2496,335,0,58,91415520,444588739,184721289,154409890,13539599,154409890,24076213354,161849315,848288300,11085751,392001,10693750,313600800,534687500,0,0,0,567809375,0,0,38424597,-38424597,182,43128730274,6161247897,23066075739,4093914871,105041492,9597599,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,0,288000,0,0,5,0,0,initial_topology_capture,0,0,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,54,54,0,0,12851347456,2296913691,0,0,0
97,97,486,false,trade_planning,65535,482,486,7312,2400,120,260,13145,0,114117,2496,336,0,50,91723916,444097348,182338403,154332592,17408219,154332592,24037782344,196122567,848288300,11085751,392001,10693750,313600800,534687500,0,0,0,567809375,0,0,38454854,-38454854,184,43090792361,6155828224,22993371477,4082717612,105435613,8910446,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,16384,288000,0,41,5,0,0,initial_topology_capture,41,129,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,37,0,17,0,12851347456,0,0,0,0
98,98,491,false,trade_planning,65535,487,491,7309,2400,120,260,13145,0,114076,2498,321,0,54,92348156,450428295,180317950,154289208,14053691,154289208,24417462909,160063775,848289900,11085753,392003,10693750,313602400,534687500,0,0,0,568209375,0,0,39140818,-39140818,183,43137972341,6162568201,23409109234,4103851258,106333045,8978673,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,32768,288000,0,246,5,0,0,initial_topology_capture,246,534,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,8,0,29,0,12859736064,0,0,0,0
99,99,496,false,trade_planning,65535,492,496,7306,2400,120,260,13145,0,114028,2496,317,0,54,91778162,447840923,183578196,154236627,13950481,154236627,23994660413,161707257,848289100,11085752,392002,10693750,313601600,534687500,0,0,0,568009375,0,0,38148129,-38148129,186,42727630682,6103947967,22984664056,4070349917,106064452,7866803,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,49152,288000,0,559,5,0,0,initial_topology_capture,559,1079,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,8,0,12855541760,0,0,0,0
100,100,501,false,trade_planning,65535,497,501,7305,2400,120,260,13145,0,113975,2496,319,0,51,91580036,434734546,190875152,154186396,15940243,154186396,23452410664,173838387,847976600,11079502,392002,10687500,313601600,534375000,0,0,0,567788750,0,0,37026405,-37026405,190,42668667103,6095524592,22430595677,4054755698,106296748,7845450,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,65536,288000,0,899,5,0,0,initial_topology_capture,899,1861,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12855541760,0,0,0,0
101,101,506,false,trade_planning,65535,502,506,7297,2400,120,260,13145,0,113932,2495,311,0,52,91233204,430541729,186407556,154140264,14571913,154140264,23482552995,159046361,847975800,11079501,392001,10687500,313600800,534375000,0,0,0,567588750,0,0,37745130,-37745130,193,43040164387,6148595635,22475530834,4066856278,106209289,8195037,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,81920,288000,0,1193,5,0,0,initial_topology_capture,1193,2565,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12847153152,0,0,0,0
102,102,511,false,trade_planning,65535,507,511,7290,2400,120,260,13145,0,113870,2495,305,0,68,90931673,416397541,187004954,154098954,12604186,154098954,23062042402,144378336,847975800,11079501,392001,10687500,313600800,534375000,0,0,0,567588750,0,0,37719782,-37719782,194,43287754836,6183965699,22069688266,4035711107,106143633,7804435,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,98304,288000,0,1428,5,0,0,initial_topology_capture,1428,3051,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12851347456,0,0,0,0
103,103,516,false,trade_planning,65535,512,516,7294,2400,120,260,13145,0,113836,2497,295,0,42,88747544,420773057,175406010,154041289,12362555,154041289,23046729624,140524872,847977400,11079503,392003,10687500,313602400,534375000,0,0,0,567988750,0,0,37664616,-37664616,196,43727882231,6246841020,22058227352,3962898071,104360884,7791120,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,114688,288000,0,1662,5,0,0,initial_topology_capture,1662,3436,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12855541760,0,0,0,0
104,104,521,false,trade_planning,65535,517,521,7299,2400,120,260,13145,0,113767,2496,308,0,57,88589718,417791372,179221068,153977461,10850127,153977461,22523505487,119861665,847976600,11079502,392002,10687500,313601600,534375000,0,0,0,567788750,0,0,36566343,-36566343,206,43949473206,6278496889,21555667222,3945269011,104620706,7318246,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,131072,288000,0,1998,5,0,0,initial_topology_capture,1998,4003,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12851347456,0,0,0,0
105,105,526,false,trade_planning,65535,522,526,7305,2400,120,260,13145,0,113698,2496,318,0,59,87011431,421042095,175662244,153846935,11996122,153846935,22635642404,130465143,847976600,11079502,392002,10687500,313601600,534375000,0,0,0,567788750,0,0,36780325,-36780325,214,44408668206,6344096175,21657200661,3901700233,103067960,7536570,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,147456,288000,0,2434,5,0,0,initial_topology_capture,2434,4915,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12851347456,0,0,0,0
106,106,531,false,trade_planning,65535,527,531,7308,2400,120,260,13145,0,113646,2495,317,0,54,86354095,426612051,181040383,153776490,13098320,153776490,22978268827,147235333,847975800,11079501,392001,10687500,313600800,534375000,0,0,0,567588750,0,0,37595627,-37595627,217,44682175686,6383168661,21983057694,3906784812,102484263,8368730,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,163840,288000,0,2784,5,0,0,initial_topology_capture,2784,5745,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12847153152,0,0,0,0
107,107,536,false,trade_planning,65535,532,536,7313,2400,120,260,13145,0,113585,2494,329,0,50,86185903,420848139,178751382,153715505,11933528,153715505,22763775552,127943229,847975800,11079501,392001,10687500,313600800,534375000,0,0,0,567588750,0,0,37518932,-37518932,226,44771819932,6395974980,21787856523,3909181727,102822266,8488008,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,180224,288000,0,2992,5,0,0,initial_topology_capture,2992,6314,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12842958848,0,0,0,0
108,108,541,false,trade_planning,65535,537,541,7319,2400,120,260,13145,0,113509,2496,346,0,57,85554362,440534611,167562696,153645754,12790234,153645754,23154195934,132553980,847577400,11079003,391503,10687500,313202400,534375000,0,0,0,567746250,0,0,37704590,-37704590,232,44911478400,6415926225,22174064554,3906458003,102140246,8718485,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,196608,288000,0,3225,5,0,0,initial_topology_capture,3225,6867,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12855541760,0,0,0,0
109,109,546,false,trade_planning,65535,542,546,7318,2400,120,260,13145,0,113456,2495,352,0,48,86512473,432399083,181890493,153577885,12627869,153577885,22487681218,132257329,847576600,11079002,391502,10687500,313201600,534375000,0,0,0,567546250,0,0,36513111,-36513111,240,44730676279,6390097346,21507847289,3910180784,104028198,7179986,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,212992,288000,0,3464,5,0,0,initial_topology_capture,3464,7461,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12851347456,0,0,0,0
110,110,551,false,trade_planning,65535,547,551,7317,2400,120,260,13145,0,113402,2495,350,0,56,84084379,421085659,187562361,153536108,12067970,153536108,22137282674,130733633,847576600,11079002,391502,10687500,313201600,534375000,0,0,0,567546250,0,0,36888879,-36888879,240,45041354625,6434479935,21158972441,3848772919,102283978,7687284,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,229376,288000,0,3848,5,0,0,initial_topology_capture,3848,8143,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12847153152,0,0,0,0
111,111,556,false,trade_planning,65535,552,556,7310,2400,120,260,13145,0,113366,2494,343,0,44,83529116,430485702,177112678,153486035,11370562,153486035,22474613282,116711419,847575800,11079001,391501,10687500,313200800,534375000,0,0,0,567346250,0,0,36925818,-36925818,238,45498924447,6499847064,21510326063,3838443708,101995320,7664520,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,245760,288000,0,4183,5,0,0,initial_topology_capture,4183,8860,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12842958848,0,0,0,0
112,112,561,false,trade_planning,65535,557,561,7286,2400,120,260,13145,0,113296,2493,344,0,70,83949996,434047390,176134479,153448355,12436163,153448355,22540384119,129727973,847575800,11079001,391501,10687500,313200800,534375000,0,0,0,567346250,0,0,37515491,-37515491,235,45655444799,6522207145,21563080346,3877215360,102801567,8446441,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,262144,288000,0,4443,5,0,0,initial_topology_capture,4443,9557,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12842958848,0,0,0,0
113,113,566,false,trade_planning,65535,562,566,7281,2400,120,260,13145,0,113241,2494,341,0,57,83211610,432083580,182395431,153402463,11023060,153402463,22682750460,107764637,847264900,11072753,391503,10681250,313202400,534062500,0,0,0,567525625,0,0,37538770,-37538770,236,45742329312,6534619201,21727720923,3850093563,102740407,7940673,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,278528,288000,0,4547,5,0,0,initial_topology_capture,4547,9796,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12851347456,0,0,0,0
114,114,571,false,trade_planning,65535,567,571,7276,2400,120,260,13145,0,113208,2493,331,0,44,83935589,425624621,188668575,153377460,10696057,153377460,22253527888,111845399,846951600,11066502,391502,10675000,313201600,533750000,0,0,0,567105000,0,0,37251989,-37251989,238,45600724667,6514389937,21294730889,3861013850,103603660,8140571,ACTIVE,true,1,7217601830262183541,5713655570603361079,ROUTE,288000,288000,0,40,5,0,0,initial_topology_capture,40,72,0,143146,0,1344,647,260,59,59,0,3,330,0,387,0,0,0,0,0,0,0,12842958848,0,0,0,0
115,115,576,false,trade_planning,65535,572,576,7272,2400,120,260,13145,0,113162,2493,335,0,42,83555225,424718781,183618480,153332847,7935561,153332847,22305683857,91653923,846951600,11066502,391502,10675000,313201600,533750000,0,0,0,567105000,0,0,37564883,-37564883,235,45813470363,6544782202,21367078334,3851817572,104277874,8031482,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,0,288000,0,0,6,0,0,initial_topology_capture,0,0,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,75,75,0,0,12842958848,3986962090,0,0,0
116,116,581,false,trade_planning,65535,577,581,7260,2400,120,260,13145,0,113140,2492,315,0,43,83504681,416242890,182301471,153317073,8486804,153317073,22255687611,91532407,846950800,11066501,391501,10675000,313200800,533750000,0,0,0,566905000,0,0,37097629,-37097629,219,45824208164,6546316170,21317204404,3883362809,104551635,8786408,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,16384,288000,0,38,6,0,0,initial_topology_capture,38,132,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,42,0,33,0,12834570240,0,0,0,0
117,117,586,false,trade_planning,65535,582,586,7263,2400,120,260,13145,0,113097,2491,323,0,36,83407001,414210984,182838448,153262915,10001896,153262915,22177275038,98181891,846950800,11066501,391501,10675000,313200800,533750000,0,0,0,566905000,0,0,37419352,-37419352,226,45939021968,6562718154,21232142347,3876884487,104656831,8532043,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,32768,288000,0,228,6,0,0,initial_topology_capture,228,552,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,6,0,36,0,12834570240,0,0,0,0
118,118,591,false,trade_planning,65535,587,591,7252,2400,120,260,13145,0,113083,2493,293,0,42,84824941,417653250,175319815,153264464,9899589,153264464,22059649324,99129406,846639900,11060253,391503,10668750,313202400,533437500,0,0,0,567084375,0,0,36947556,-36947556,208,46200386152,6600055888,21113880018,3927613862,106818131,7789404,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,49152,288000,0,508,6,0,0,initial_topology_capture,508,1129,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,6,0,12842958848,0,0,0,0
119,119,596,false,trade_planning,65535,592,596,7245,2400,120,260,13145,0,113039,2492,293,0,45,84215460,419338673,175914978,153226128,9971153,153226128,22219556472,97089507,846639100,11060252,391502,10668750,313201600,533437500,0,0,0,566884375,0,0,37097755,-37097755,208,46506467381,6643781782,21275827865,3906152042,106253821,8075820,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,65536,288000,0,825,6,0,0,initial_topology_capture,825,1933,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12838764544,0,0,0,0
120,120,601,false,trade_planning,65535,597,601,7242,2400,120,260,13145,0,112997,2491,297,0,39,84429338,417638290,177722473,153184995,8775215,153184995,22085507588,99259674,846639100,11060252,391502,10668750,313201600,533437500,0,0,0,566884375,0,0,36605276,-36605276,206,46764114918,6680588585,21139608814,3901470139,106995489,8206353,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,81920,288000,0,1151,6,0,0,initial_topology_capture,1151,2605,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12838764544,0,0,0,0
121,121,606,false,trade_planning,65535,602,606,7240,2400,120,260,13145,0,112961,2490,299,0,35,82903030,431631527,175826318,153148868,9097189,153148868,22593827666,102688407,846238300,11059751,391001,10668750,312800800,533437500,0,0,0,566441875,0,0,37574192,-37574192,209,46944787249,6706398875,21644900959,3888160797,105529091,9199238,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,98304,288000,0,1397,6,0,0,initial_topology_capture,1397,3078,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12830375936,0,0,0,0
122,122,611,false,trade_planning,65535,607,611,7237,2400,120,260,13145,0,112918,2490,301,0,41,83675051,428541111,177276358,153122479,7808465,153122479,22712420674,85221677,846238300,11059751,391001,10668750,312800800,533437500,0,0,0,566441875,0,0,37611886,-37611886,211,46629304238,6661329901,21780960697,3913293376,107016684,8604962,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,114688,288000,0,1635,6,0,0,initial_topology_capture,1635,3459,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12834570240,0,0,0,0
123,123,616,false,trade_planning,65535,612,616,7228,2400,120,260,13145,0,112891,2492,281,0,45,84688931,431439570,175479528,153097735,11257830,153097735,22494601510,113502366,846239900,11059753,391003,10668750,312802400,533437500,0,0,0,566841875,0,0,37447450,-37447450,202,46393162446,6627595341,21534859244,3936523600,108416929,8380023,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,131072,288000,0,1970,6,0,0,initial_topology_capture,1970,4027,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12842958848,0,0,0,0
124,124,621,false,trade_planning,65535,617,621,7219,2400,120,260,13145,0,112873,2490,264,0,37,83828303,424951367,183141492,153073581,10860534,153073581,22272575238,106647836,846239100,11059752,391002,10668750,312801600,533437500,0,0,0,566641875,0,0,37110213,-37110213,195,46349978194,6621426172,21319688302,3926082339,107783361,9071346,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,147456,288000,0,2426,6,0,0,initial_topology_capture,2426,4917,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12834570240,0,0,0,0
125,125,626,false,trade_planning,65535,622,626,7216,2400,120,260,13145,0,112828,2489,269,0,41,83659260,418611925,186033816,153035066,10056828,153035066,22262077695,99167102,845926600,11053502,391002,10662500,312801600,533125000,0,0,0,566421250,0,0,37586528,-37586528,199,46440554896,6634365687,21316983993,3911969758,108175339,8122822,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,163840,288000,0,2832,6,0,0,initial_topology_capture,2832,5691,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12826181632,0,0,0,0
126,126,631,false,trade_planning,65535,627,631,7215,2400,120,260,13145,0,112771,2488,278,0,49,83998995,422514923,177146497,152993242,9937381,152993242,22341340471,106140522,845613300,11047251,391001,10656250,312800800,532812500,0,0,0,566000625,0,0,37300352,-37300352,207,46539673195,6648525433,21389586649,3903191962,108956169,7780407,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,180224,288000,0,3083,6,0,0,initial_topology_capture,3083,6217,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12821987328,0,0,0,0
127,127,636,false,trade_planning,65535,632,636,7208,2400,120,260,13145,0,112745,2488,274,0,30,83074170,432065912,172540313,152964261,9757480,152964261,22423868479,99490908,845613300,11047251,391001,10656250,312800800,532812500,0,0,0,566000625,0,0,37598864,-37598864,206,46570553128,6652936875,21478764271,3887526542,108106639,8398559,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,196608,288000,0,3315,6,0,0,initial_topology_capture,3315,6771,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12821987328,0,0,0,0
128,128,641,false,trade_planning,65535,637,641,7198,2400,120,260,13145,0,112727,2490,251,0,39,82491649,424389708,180432753,152964776,9634644,152964776,22007362813,92592633,845614900,11047253,391003,10656250,312802400,532812500,0,0,0,566400625,0,0,36700326,-36700326,193,46473679356,6639097743,21069155280,3881763438,107676310,9122105,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,212992,288000,0,3550,6,0,0,initial_topology_capture,3550,7366,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12830375936,0,0,0,0
129,129,646,false,trade_planning,65535,642,646,7198,2400,120,260,13145,0,112677,2488,256,0,47,81918852,420200614,187904732,152923187,10521385,152923187,21957901147,105544997,845614100,11047252,391002,10656250,312801600,532812500,0,0,0,566200625,0,0,36855762,-36855762,199,46580977156,6654426014,21006742050,3872622235,107117962,9293202,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,229376,288000,0,3844,6,0,0,initial_topology_capture,3844,8138,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12821987328,0,0,0,0
130,130,651,false,trade_planning,65535,647,651,7193,2400,120,260,13145,0,112642,2488,253,0,38,81962994,416589375,180097386,152839746,11647299,152839746,21732191174,110716894,845301600,11041002,391002,10650000,312801600,532500000,0,0,0,565980000,0,0,36805234,-36805234,201,46694374042,6670625586,20776172680,3847094320,107393973,8721608,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,245760,288000,0,4143,6,0,0,initial_topology_capture,4143,8890,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12817793024,0,0,0,0
131,131,656,false,trade_planning,65535,652,656,7189,2400,120,260,13145,0,112594,2486,247,0,56,82157986,409248223,180107409,152812544,10588113,152812544,21710177735,111008143,845300800,11041001,391001,10650000,312800800,532500000,0,0,0,565780000,0,0,36466464,-36466464,202,46794272280,6684896751,20753868792,3868392682,107380755,9679882,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,262144,288000,0,4388,6,0,0,initial_topology_capture,4388,9587,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12817793024,0,0,0,0
132,132,661,false,trade_planning,65535,657,661,7186,2400,120,260,13145,0,112561,2486,242,0,38,80526519,410767126,176685055,152763055,9189662,152763055,21901321553,97133535,844988300,11034751,391001,10643750,312800800,532187500,0,0,0,565559375,0,0,36981383,-36981383,201,46855942941,6693706859,20959199718,3814703652,105806670,9439602,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,278528,288000,0,4493,6,0,0,initial_topology_capture,4493,9810,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12817793024,0,0,0,0
133,133,666,false,trade_planning,65535,662,666,7182,2400,120,260,13145,0,112519,2488,237,0,45,80956550,405977582,177899610,152714219,7372944,152714219,21521225731,82067220,844989900,11034753,391003,10643750,312802400,532187500,0,0,0,565959375,0,0,36128780,-36128780,204,46878390571,6696913648,20594168611,3817019290,106693532,9092184,ACTIVE,true,1,7217601830262183541,5713655570603361079,ROUTE,288000,288000,0,40,6,0,0,initial_topology_capture,40,72,0,171969,0,1632,791,335,59,59,0,3,395,0,456,0,0,0,0,0,0,0,12826181632,0,0,0,0
134,134,671,false,trade_planning,65535,667,671,7186,2400,120,260,13145,0,112466,2484,239,0,55,80336489,403084942,176262190,152682540,10925596,152682540,21454139415,117841711,844989100,11034752,391002,10643750,312801600,532187500,0,0,0,565759375,0,0,36222380,-36222380,210,47132701061,6733243714,20491308604,3798999877,106219883,9019886,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,0,288000,0,0,7,0,0,initial_topology_capture,0,0,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,49,49,0,0,12813598720,3338195869,0,0,0
135,135,676,false,trade_planning,65535,672,676,7179,2400,120,260,13145,0,112446,2484,228,0,31,81665528,416587559,167020817,152631621,11907686,152631621,21934136161,129188184,844051600,11016002,391002,10625000,312801600,531250000,0,0,0,565097500,0,0,36730224,-36730224,206,47428379058,6775483441,20960896377,3822090002,107846793,8477518,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,16384,288000,0,32,7,0,0,initial_topology_capture,32,130,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,26,0,23,0,12821987328,0,0,0,0
136,136,681,false,trade_planning,65535,677,681,7172,2400,120,260,13145,0,112408,2483,223,0,44,80769651,418256516,171520990,152602313,12348149,152602313,21770580118,131486031,844050800,11016001,391001,10625000,312800800,531250000,0,0,0,564897500,0,0,36604167,-36604167,203,47407932459,6772562509,20795043287,3794516725,107141731,8747484,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,32768,288000,0,211,7,0,0,initial_topology_capture,211,556,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,3,0,23,0,12817793024,0,0,0,0
137,137,686,false,trade_planning,65535,682,686,7177,2400,120,260,13145,0,112358,2483,232,0,41,79052973,430598632,170050075,152532393,14092908,152532393,22062681062,148979240,844050800,11016001,391001,10625000,312800800,531250000,0,0,0,564897500,0,0,36873280,-36873280,209,47411724356,6773104192,21069651022,3753423303,105691074,9067788,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,49152,288000,0,479,7,0,0,initial_topology_capture,479,1146,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,0,0,3,0,12813598720,0,0,0,0
138,138,691,false,trade_planning,65535,687,691,7171,2400,120,260,13145,0,112318,2485,224,0,46,79384710,425286336,178917745,152482374,14538781,152482374,21899320638,152070019,844052400,11016003,391003,10625000,312802400,531250000,0,0,0,565297500,0,0,37034459,-37034459,208,47148663625,6735524094,20903198219,3767542276,106039445,9253439,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,65536,288000,0,808,7,0,0,initial_topology_capture,808,1939,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,0,0,0,0,12817793024,0,0,0,0
139,139,696,false,trade_planning,65535,692,696,7170,2400,120,260,13145,0,112270,2484,227,0,46,79925007,411961844,185321659,152434441,14126058,152434441,21717937645,164645050,844051600,11016002,391002,10625000,312801600,531250000,0,0,0,565097500,0,0,36935282,-36935282,211,46975902361,6710843911,20709240995,3758700331,107374461,8266841,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,81920,288000,0,1119,7,0,0,initial_topology_capture,1119,2626,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,0,0,0,0,12817793024,0,0,0,0
140,140,701,false,trade_planning,65535,697,701,7176,2400,120,260,13145,0,112209,2484,243,0,45,79737965,411981361,175894835,152360713,14658026,152360713,21554254830,161973405,844051600,11016002,391002,10625000,312801600,531250000,0,0,0,565097500,0,0,36091874,-36091874,220,46948156100,6706880149,20548229825,3733091010,107240625,7630053,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,98304,288000,0,1319,7,0,0,initial_topology_capture,1319,3144,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,0,0,0,0,12817793024,0,0,0,0
141,141,706,false,trade_planning,65535,702,706,7172,2400,120,260,13145,0,112154,2482,243,0,57,78077507,402374892,174267316,152306612,13618760,152306612,20929278651,141535589,844050800,11016001,391001,10625000,312800800,531250000,0,0,0,564897500,0,0,35693854,-35693854,226,46921304574,6703044222,19943692262,3677021191,105986715,7683221,ACTIVE,true,1,7217601830262183541,5713655570603361079,SCAN,114688,288000,0,1499,7,0,0,initial_topology_capture,1499,3583,0,203287,0,1920,928,384,74,74,0,3,469,0,544,0,0,0,0,0,0,0,12813598720,0,0,0,0
