row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
6846,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2046,-11,34,-23,0.312843,0.4144,0.336603,0.581087,0,0,0.257843,0.173778,0.169228,0.004549,0,0,0,0,0,0,1,0.4144,0.581087,0,0,0,0,0.08,0,-0.025,0,0,-1,2105,0,0,0,0,0,1,0.139408,1,0.538776,1,1,0.257843,0,0,0.7,0,0,0,0,0,0,0,0,0,0.557934,0.492179,0,0,0.521248,-0.853406,-0.072267,0.703727,0,0,0,10.392304,51,0.871795,0.295954,8,6,5,0,0,13,6,5,4,0,0,0,0,1,0
6847,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2047,-10,34,-24,0.270384,0.38431,0.343911,0.603693,0,0,0.215383,0.142998,0.13908,0.003918,0,0,0,0,0,0,1,0.38431,0.603693,0,0,0,0,0.08,0,-0.025,0,0,-1,2106,0,0,0,0,0,1,0.12001,1,0.538776,1,1,0.215383,0,0,0.7,0,0,0,0,0,0,0,0,0,0.606684,0.492179,0,0,-0.692031,-0.721868,-0.057624,0.825307,0,0,0,12.124355,51,0.871795,0.295954,8,6,2,0,0,8,6,2,4,0,0,0,0,1,0
6848,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2048,-9,34,-25,0.095281,0.247482,0.594345,0.609049,1,1,0.040281,0.003936,0.002066,0.00187,0,0,0,0,0,0,1,0.247482,0.609049,0,0,0,0,0.08,0,-0.025,0,0,-1,2107,0,0,0,0,0,1,0.116075,1,0.538776,1,1,0.040281,0,0,0.7,0,0,0,0,0,0,0,0,0,0.750887,0.492179,0,0,0.766739,-0.641959,-0.038466,0.868798,0,0,0,13.856406,51,0.871795,0.295954,9,6,2,0,0,8,6,2,1,0,0,0,0,1,0
6849,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2049,-8,34,-26,0.094493,0.245585,0.563709,0.581889,1,1,0.039493,0.002076,0.000173,0.001904,0,0,0,0,0,0,1,0.245585,0.581889,0,0,0,0,0.08,0,-0.025,0,0,-1,2108,0,0,0,0,0,1,0.123006,1,0.538776,1,1,0.039493,0,0,0.7,0,0,0,0,0,0,0,0,0,0.782346,0.451435,0,0,0.911792,0.410651,-0.021532,0.804984,0,0,0,15.588457,51,0.871795,0.295954,9,6,2,0,0,8,6,2,1,0,0,0,0,1,0
6850,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2050,-7,34,-27,0.063629,0.245585,0.499744,0.511126,0.674844,0.674844,0.023629,0.001215,0.000101,0.001114,0,0,0,0,0,0,1,0.245585,0.511126,0,0,0,0,0.08,0,-0.04,0,0,-1,2109,0,0,0,0,0,1,0.128404,1,0.538776,1,1,0.023629,0.8,0,0,0,0,0,0,0,0,0,0,0,0.814565,0.415926,0,0,-0.17149,0.985186,-0.00752,0.775108,0,0,0,17.320509,51,0.871795,0.295954,17,6,0,0,0,17,6,0,2,0,0,0,0,1,0
6851,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2051,-6,34,-28,0.039008,0.245585,0.467222,0.475748,0.802844,0.802844,0.024008,0.001228,0.000102,0.001126,0,0,0,0,0,0,1,0.245585,0.475748,0,0,0,0,0.08,0,-0.065,0,0,-1,2110,0,0,0,0,0,1,0.132608,1,0.538776,1,1,0.024008,0.8,0,0,0,0,0,0,0,0,0,0,0,0.863153,0.384956,0,0,-0.582009,0.813182,0.006424,0.82158,0,0,0,19.052559,51,0.871795,0.295954,6,13,5,0,0,17,13,0,1,0,0,0,0,1,0
6852,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2052,-5,34,-29,0.039302,0.245585,0.39268,0.388002,0.817451,0.817451,0.024302,0.001238,0.000103,0.001135,0,0,0,0,0,0,1,0.245585,0.388002,0,0,0,0,0.08,0,-0.065,0,0,-1,2111,0,0,0,0,0,1,0.135882,1,0.538776,1,1,0.024302,0.8,0,0,0,0,0,0,0,0,0,0,0,0.881583,0.35792,0,0,-0.774893,0.632092,0.014383,0.726783,0,0,0,20.784609,51,0.871795,0.295954,6,13,6,0,0,17,13,0,1,0,0,0,0,1,0
6853,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2053,-4,34,-30,0.064532,0.245585,0.344059,0.334295,0.81766,0.81766,0.024532,0.001245,0.000103,0.001142,0,0,0,0,0,0,1,0.245585,0.334295,0,0,0,0,0.08,0,-0.04,0,0,-1,2112,0,0,0,0,0,1,0.138432,1,0.538776,1,1,0.024532,0.8,0,0,0,0,0,0,0,0,0,0,0,0.885449,0.334295,0,0,-0.952853,0.303431,0.021721,0.284115,0,0,0,22.516661,51,0.871795,0.295954,6,8,0,0,0,17,8,0,1,0,0,0,0,1,0
6854,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2054,-3,34,-31,0.039302,0.245585,0.370343,0.35792,0.81766,0.81766,0.024302,0.001238,0.000103,0.001135,0,0,0,0,0,0,1,0.245585,0.35792,0,0,0,0,0.08,0,-0.065,0,0,-1,2114,0,0,0,0,0,1,0.135882,1,0.538776,1,1,0.024302,0.8,0,0,0,0,0,0,0,0,0,0,0,0.891103,0.35792,0,0,-0.947956,-0.3184,0.030414,0.433837,0,0,0,24.248711,51,0.871795,0.295954,6,13,6,0,0,17,13,0,1,0,0,0,0,1,0
6855,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2055,-2,34,-32,0.039008,0.245585,0.422611,0.415177,0.811395,0.811395,0.024008,0.001228,0.000102,0.001126,0,0,0,0,0,0,1,0.245585,0.415177,0,0,0,0,0.08,0,-0.065,0,0,-1,2115,0,0,0,0,0,1,0.132608,1,0.538776,1,1,0.024008,0.8,0,0,0,0,0,0,0,0,0,0,0,0.870578,0.384956,0,0,-0.727101,0.68653,0.040123,0.750331,0,0,0,25.980762,51,0.871795,0.295954,6,13,5,0,0,17,13,0,1,0,0,0,0,1,0
6856,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2056,-1,34,-33,0.038629,0.245585,0.477269,0.475843,0.81766,0.81766,0.023629,0.001215,0.000101,0.001114,0,0,0,0,0,0,1,0.245585,0.475843,0,0,0,0,0.08,0,-0.065,0,0,-1,2115,0,0,0,0,0,1,0.128404,1,0.538776,1,1,0.023629,0.8,0,0,0,0,0,0,0,0,0,0,0,0.892449,0.415926,0,0,-0.820241,0.572019,0.046952,0.740753,0,0,0,27.712812,51,0.871795,0.295954,6,13,5,0,0,17,13,0,1,0,0,0,0,1,0
6857,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2057,0,34,-34,0.038629,0.245585,0.479786,0.477428,0.805064,0.805064,0.023629,0.001215,0.000101,0.001114,0,0,0,0,0,0,1,0.245585,0.477428,0,0,0,0,0.08,0,-0.065,0,0,-1,2117,0,0,0,0,0,1,0.128404,1,0.538776,1,1,0.023629,0.8,0,0,0,0,0,0,0,0,0,0,0,0.864822,0.415926,0,0,-0.736525,0.67641,0.053144,0.738105,0,0,0,29.444864,51,0.871795,0.295954,6,13,5,0,0,17,13,0,1,0,0,0,0,1,0
6858,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2058,1,34,-35,0.038143,0.245585,0.517059,0.514745,0.792213,0.792213,0.023143,0.001199,0.0001,0.001099,0,0,0,0,0,0,1,0.245585,0.514745,0,0,0,0,0.08,0,-0.065,0,0,-1,2117,0,0,0,0,0,1,0.123006,1,0.538776,1,1,0.023143,0.8,0,0,0,0,0,0,0,0,0,0,0,0.856428,0.451435,0,0,-0.613,0.790083,0.060542,0.777708,0,0,0,31.176914,51,0.871795,0.295954,6,13,5,0,0,17,13,0,1,0,0,0,0,1,0
6859,6,208829,false,60,6.933,5.442,0.006,1.431,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.105846,1.195466,0.061539,0.240069,native_daily_finalizer,true,0.99,0,7,8,1,8,-1,partial,native_daily_finalizer,pending,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,6,-1,false,0,false,false,0,0,,0.043789,6,6,1,daily_wind_prepass,-1,,gdext_daily_wind,true,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdext,0.4364,0.4364,2400,true,true,0.114889,0.117844,true,0.4331,2400,2400,2400,2400,true,0.621963,0.551275,0,true,6,0.065707,true,gdext_daily_wind,1.333,0.036,0.4364,0.4331,,true,true,true,true,0.117844,0.621963,0.551275,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2059,2,34,-36,0.038143,0.245585,0.516892,0.515701,0.784536,0.784536,0.023143,0.001199,0.0001,0.001099,0,0,0,0,0,0,1,0.245585,0.515701,0,0,0,0,0.08,0,-0.065,0,0,-1,2119,0,0,0,0,0,1,0.123006,1,0.538776,1,1,0.023143,0.8,0,0,0,0,0,0,0,0,0,0,0,0.852365,0.451435,0,0,-0.59605,0.802947,0.064868,0.434112,0,0,0,32.908966,51,0.871795,0.295954,6,7,8,0,0,17,7,0,1,0,0,0,0,1,0
