epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16,building_investment_buildings_started,building_investment_portfolios_started,building_investment_types_started,building_investment_owner_population_moved,building_investment_max_type_owner_share_q16,building_investment_demand_limited,building_investment_material_limited,building_investment_capital_limited,building_investment_owner_population_limited,recovery_partially_liquidated_buildings,recovery_fully_liquidated_groups
2019,2024,2024,false,trade_planning,65535,2024,2024,4740,2400,120,261,9836,0,187632,0,209556,119,346,26261408,1565822878,10819539,478548671,103081135,478548671,9961679903,333522588,0,0,0,0,0,0,0,0,0,74446048,1656447,29763823,13189913,16573910,446,354545776020,11234474993,9628961383,804068,50649396665,9628157315,274393128737,23374588,11704134,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,14256,0,2078,459,0,0,initial_topology_capture,2078,3875,0,7043185,29,55870,34777,16530,6206,5754,452,207,8889,284,0,30,0,0,40,0,9,0,398077198336,0,0,0,0,147250,38,32,64,49,20,34,0,216,2,0,0,28807723,170736105,40833489,129902616,2064634822,2023,0,6218,70109,3460,397,23,0,2322,15,1,0,101209437967,337609,0,0,0,1548213,0,381,121,14,100,146,0,59,65,0,0,0,1977846566152,358595033858,340664183722,2318510749874,507602945,0,1554834,9628157315,13462612,62259,71,27,34,66,65536,0,6,0,65,145,1
2020,2025,2025,false,trade_planning,65535,2025,2025,4741,2400,120,261,9837,0,237452,0,280961,176,441,30890157,2338631392,8601361,698727207,101648467,698727207,9881323965,201820854,434968100,8699362,0,8699362,0,434968100,0,0,0,321797451,3716302,31464646,17929035,13535611,495,247653216086,10388187519,9245176517,641506,35379030974,9244535011,304805293617,30707122,5640007,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,14256,0,3310,459,0,0,initial_topology_capture,3310,5662,0,7043185,29,55870,34777,16530,6206,5754,452,207,8889,284,0,30,0,0,34,0,6,0,398077198336,0,0,0,0,234750,46,37,40,33,19,41,0,218,0,0,0,62195320,206434691,49408009,157026682,368331129,2024,0,6230,70142,3474,395,23,0,2322,15,1,0,70688156465,325279,0,0,0,1548213,0,429,139,16,112,215,0,68,62,0,0,0,1978631068487,356947521122,339099051658,2317730120145,487605013,0,710992,9244535011,14026834,62259,154,29,41,199,65536,2,0,0,106,215,0
2021,2026,2026,false,trade_planning,65535,2026,2026,4744,2400,120,261,9837,0,264103,0,320927,229,397,75387340,2325442644,18618531,656865862,82680081,656865862,26686377383,2930628095,1809573600,2261967,2261967,0,1809573600,0,0,0,0,1381808087,2686149,39509462,20185845,19323617,507,440716988227,42730401296,21947736350,1560662,62959569859,21946175688,2041431602605,52401972,62629805,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,14256,14256,0,48,459,0,0,initial_topology_capture,48,64,0,7043185,29,55870,34777,16530,6206,5754,452,207,8889,284,0,30,0,0,23,0,11,0,397976535040,0,0,0,0,120750,47,32,72,59,24,38,0,134,1,0,0,28858974,309768642,116402573,193366069,330735140499,2025,0,6222,70164,3469,395,23,0,2319,15,1,0,125792201632,497188,0,0,0,1548213,0,435,124,17,98,932,0,85,79,0,0,0,1980494096333,366109294340,347802708258,2328296804591,1156191102,0,38824399,21946175688,5914181,62259,86,30,38,75,65536,0,0,0,86,932,0
2022,2027,2027,false,trade_planning,65535,2027,2027,4739,2400,120,261,9838,0,231979,0,225437,167,737,45838710,1847917220,14838550,574365725,67109810,574365725,21994373617,826072650,2707926650,25734193,1894956,23839237,1515964800,1191961850,0,0,0,2850108192,402638,30358396,20069070,10289326,475,484175410895,22411117962,18462569149,2194832,69167915938,18460374317,1098168823282,44326575,32779102,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,14256,14256,32,48,459,0,0,initial_topology_capture,48,64,0,7053840,29,55972,34832,16553,6218,5765,453,208,8910,284,0,30,0,0,41,23,5,0,397812957184,18469054243,0,0,0,362000,45,34,86,75,29,38,0,192,1,0,0,176966980,223102329,70487049,152615280,127155796849,2026,258,6208,70189,3452,398,23,0,2319,15,1,0,138176961901,46273,0,6523,0,1541690,0,407,144,16,118,94,0,58,63,0,31,0,1978020550065,364535837047,346307928629,2324328478694,972520654,21182124,267818,18481556441,7014103,62259,343,30,38,378,65536,4,0,0,93,93,1
2023,2028,2028,false,trade_planning,65535,2028,2028,4733,2400,120,261,9838,0,187296,0,233827,121,308,40598040,1593161388,5712660,487782324,14381250,487782324,8186065996,43634904,259999200,5199984,0,5199984,0,259999200,0,0,0,287203994,148458,27155383,14949517,12205866,428,204539586539,12888332373,7883685043,1253151,29219941030,7882431892,672001874303,39804417,7308809,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,13549,0,0,460,0,0,initial_topology_capture,0,0,0,7056209,29,55988,34848,16555,6218,5765,453,208,8921,284,0,30,0,0,38,2,5,0,397812957184,203554946,0,0,0,189000,51,40,57,42,23,42,0,165,0,0,0,38287437,196400572,63108806,133291766,212776815,2027,290,6221,70221,3467,397,23,0,2318,15,1,0,58412218413,30221,0,0,0,1541690,0,367,121,13,105,86,2398,64,39,0,14,0,1976724278699,364169030554,345959463553,2322683742252,415602797,110714,3073943,7882542606,16434621,62259,141,31,42,127,65536,5,0,0,108,86,0
2024,2029,2029,false,trade_planning,65535,2029,2029,4734,2400,120,261,9838,0,175296,0,221707,128,313,29679329,1366169172,5669806,415179219,33430329,415179219,10400739574,52287215,0,0,0,0,0,0,0,0,0,72421604,1925931,28062517,14642403,13420114,454,355157334041,11153421281,10349208158,755799,50736762103,10348452359,382239193400,28378465,7801648,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,13549,0,1056,460,0,0,initial_topology_capture,1056,2072,0,7056209,29,55988,34848,16555,6218,5765,453,208,8921,284,0,30,0,0,29,0,9,0,397775208448,0,0,0,0,79500,41,34,57,46,27,35,0,159,0,0,0,16569646,174803854,45862338,128941516,640525403,2028,0,6225,70253,3473,395,23,0,2318,15,1,0,101400593886,1636136,0,0,0,1541690,0,377,114,23,102,100,0,56,60,0,0,0,1977220670035,361688851654,343603301184,2320823971219,545321350,0,1957814,10348452359,12521595,62259,45,27,35,48,65536,2,0,0,110,99,1
2025,2030,2030,false,trade_planning,65535,2030,2030,4731,2400,120,261,9838,0,237538,0,280617,178,436,34673566,2007049680,14974615,699440679,121268965,699440679,8435614263,102679587,435488500,8709770,0,8709770,0,435488500,0,0,0,322888279,3571335,36602423,17725768,18876655,512,248351074426,8543337688,7898081458,635282,35478725026,7897446176,377422951690,31254899,9808020,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,13549,13549,0,48,460,0,0,initial_topology_capture,48,64,0,7056209,29,55988,34848,16555,6218,5765,453,208,8921,284,0,30,0,0,17,0,12,0,397741654016,0,0,0,0,146750,45,35,41,34,15,38,0,251,0,0,0,24539078,211320702,53629580,157691122,485607361,2029,0,6220,70274,3468,395,23,0,2318,15,1,0,70880376987,782951,1186,208,0,1542728,0,418,122,27,116,119,0,62,61,0,0,0,1977519503500,361578226184,343498207323,2321017710823,416783133,0,4213002,7897447362,16410203,62259,92,25,38,70,65536,20,0,0,80,119,0
2026,2031,2031,false,trade_planning,65535,2031,2031,4725,2400,120,261,9838,0,307862,0,277037,200,329,59547573,2858539603,5589329,856269478,80226652,856269478,30137456876,670653105,1807930400,2259913,2259913,0,1807930400,0,0,0,0,1379563966,2513393,36361962,19604697,16757265,512,443855193570,30853569625,27660416004,1542633,63407884904,27658873371,1338224856162,49012748,29681740,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,13549,13549,32,48,460,0,0,initial_topology_capture,48,64,0,7068080,29,56080,34901,16578,6238,5785,453,208,8952,284,0,30,0,0,34,23,6,0,397846511616,5550277054,0,0,0,146750,60,48,85,67,19,51,0,211,1,0,0,33883583,268908424,91413355,177495069,41603645891,2030,253,6213,70307,3459,397,23,0,2318,15,1,0,126248300986,2253131,0,0,0,1542728,0,429,138,22,118,17,0,77,68,0,30,0,1972708395455,363430429200,345257794539,2317966189994,1457433244,801914456,195501,28460787827,4542510,62259,123,35,51,103,65536,1,0,0,138,17,0
2027,2032,2032,false,trade_planning,65535,2032,2032,4722,2400,120,261,9838,0,248552,0,208390,128,602,56140446,2243882511,33183804,648921095,88272642,648921095,20289703217,566280788,2879683600,31958807,1708991,30249816,1367192800,1512490800,0,0,0,3027726990,865620,29548021,21572950,7975071,475,482657262032,35796979835,16845981550,2242721,68951037530,16843738829,1080604974198,41304020,50018558,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,13485,0,0,461,0,0,initial_topology_capture,0,0,0,7069849,29,56108,34917,16584,6238,5785,453,208,8965,284,0,30,0,0,35,6,5,0,397779402752,12620571341,0,0,0,171000,49,35,82,71,33,38,0,208,0,0,0,46491798,235082606,86119475,148963131,127846126797,2031,295,6209,70331,3455,397,23,0,2318,15,1,0,137563044085,212171,51800,15588,0,1581531,0,398,138,27,116,543,1698,60,53,0,10,0,1973158429975,359323513366,341356237038,2314514667013,887693057,7639872,801191123,16851430501,7673705,62259,114,28,38,126,65536,9,0,0,80,542,1
2028,2033,2033,false,trade_planning,65535,2033,2033,4725,2400,120,261,9837,0,192077,0,228827,125,344,35551860,1817859408,5961106,504452737,155680204,504452737,7489343101,104242917,256797600,320997,320997,0,256797600,0,0,0,0,276325429,849658,28269846,13752414,14517432,437,203399800532,7727470928,7129277859,975275,29057114454,7128302584,492188122296,33952417,8733088,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,13485,0,1046,461,0,0,initial_topology_capture,1046,2103,0,7069849,29,56108,34917,16584,6238,5785,453,208,8965,284,0,30,0,0,29,0,6,0,397695516672,0,0,0,0,147000,35,27,57,48,27,29,0,232,0,0,0,22526460,191546724,56321386,135225338,6210075318,2032,0,6223,70361,3470,396,23,0,2318,15,1,0,58086372167,129662,0,0,0,1581531,0,371,119,14,99,66,0,63,62,0,0,0,1972008889031,359288103462,341322597739,2313331486770,376247796,0,9755256,7128302584,18130203,62259,104,21,29,64,65536,2,0,0,55,65,1
2029,2034,2034,false,trade_planning,65535,2034,2034,4706,2400,120,261,9838,0,173890,0,222822,105,396,30314097,1321655485,7022368,426015629,44892918,426015629,12543096058,59437676,2329558400,2911948,2911948,0,2329558400,0,0,0,0,1637669783,2144895,24057761,14079527,9978234,455,356247614111,10517256568,10154938103,838121,50892516396,10154099982,331729828552,25524067,12568819,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,13485,0,3508,461,0,0,initial_topology_capture,3508,6008,0,7069849,29,56108,34917,16584,6238,5785,453,208,8965,284,0,30,0,0,25,0,4,0,397800374272,0,0,0,0,375250,40,31,64,50,21,34,0,214,2,0,0,108618794,175349453,45365642,129983811,32495978858,2033,0,6246,70405,3495,395,23,0,2317,15,1,0,101330280648,156320,74784,13090,1,1646965,0,387,119,17,95,164,0,54,54,0,0,0,1974754918936,356182863139,338372628886,2313127547822,535180550,0,961120,10154174766,12745254,62259,207,21,34,322,65536,0,0,0,96,164,0
2030,2035,2035,false,trade_planning,65535,2035,2035,4701,2400,120,261,9837,0,221820,0,296052,155,438,29185193,1796539251,15291661,631761126,77596586,631761126,9157503446,72406218,434968100,8699362,0,8699362,0,434968100,0,0,0,320553498,3977665,42638972,21062821,21576151,510,249178363733,9064665364,8650745369,616241,35596909207,8650129128,284928857639,27951386,6741050,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,13485,13485,0,46,461,0,0,initial_topology_capture,46,64,0,7069849,29,56108,34917,16584,6238,5785,453,208,8965,284,0,30,0,0,22,0,3,0,397787791360,0,0,0,0,108750,43,36,47,41,18,38,0,247,0,0,0,30154207,204103142,46078897,158024245,321958464,2034,0,6256,70436,3506,395,23,0,2316,15,1,0,71151494741,424486,0,208,0,1646757,0,445,145,16,107,210,0,69,58,0,0,0,1974757735157,355213348525,337451592980,2312209328137,456230324,0,484309,8650129128,14961363,62259,99,28,38,90,65536,2,0,0,90,209,1
2031,2036,2036,false,trade_planning,65535,2036,2036,4699,2400,120,261,9836,0,294002,0,290671,176,404,81064970,2324621629,4455664,776120522,79263503,776120522,27238887613,198120691,3152732000,3940915,3940915,0,3152732000,0,0,0,0,2372302039,2060499,37255559,18892271,18363288,520,567770205279,25121234033,23889297098,1262176,81110029430,23888034922,2337496533058,60136440,60062434,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,13493,0,0,462,0,0,initial_topology_capture,0,0,0,7084829,29,56228,34994,16625,6251,5798,453,208,8997,284,0,30,0,0,56,41,7,0,416129482752,10214016138,0,0,0,209750,60,44,77,68,29,53,0,133,0,0,0,42428157,315905890,124187490,191718400,175638383407,2035,290,6239,70471,3487,397,23,0,2316,15,1,0,125245870592,10868,0,0,0,1646757,0,431,143,22,122,292,1646,71,107,0,36,0,2114570119928,352933682195,335285916900,2449856036828,1258649320,335391362,2490463,24223426284,5720927,62259,144,37,53,109,65536,3,0,0,114,291,1
2032,2037,2037,false,trade_planning,65535,2037,2037,4707,2400,120,261,9836,0,245002,0,211448,125,617,61653247,1969558291,8770513,631187030,97461299,631187030,20386683163,416492336,1541956700,30839134,0,30839134,0,1541956700,0,0,0,1587765399,1139198,31275316,21308007,9967309,468,481557378540,23652430666,18430403580,2169453,68793911314,18428234127,1184094988186,45190126,48227713,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,13493,0,2266,462,0,0,initial_topology_capture,2266,4070,0,7084829,29,56228,34994,16625,6251,5798,453,208,8997,284,0,30,0,0,47,0,9,0,416033013760,0,0,0,0,63500,33,29,79,62,24,30,0,198,1,0,0,25121946,239160172,94032153,145128019,298921878872,2036,0,6240,70495,3489,397,23,0,2315,15,1,0,137476739094,158513,0,15587,1864,1631170,0,392,132,21,121,59,0,49,58,0,0,0,2110905715334,352621557590,334989399475,2445895114809,970839826,0,3140903,18428234127,7506976,62259,72,23,30,71,65536,9,0,0,52,58,1
2033,2038,2038,false,trade_planning,65535,2038,2038,4707,2400,120,261,9834,0,209739,0,211057,119,227,42483088,1815458315,2323407,582904860,33794303,582904860,8845052000,24555985,255195200,318994,318994,0,255195200,0,0,0,0,273858752,1206255,34138149,16200619,17937530,439,202407196244,8695640156,8566601032,1300217,28915313846,8565300815,1050426227991,31927792,34939840,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,13493,13493,32,45,462,0,0,initial_topology_capture,45,64,0,7097726,29,56313,35050,16655,6271,5818,453,208,9022,284,0,30,0,0,73,30,4,0,416058179584,11323467805,0,0,0,104500,35,31,47,38,28,33,0,182,0,0,0,13945786,212232409,65686631,146545778,132277739105,2037,243,6229,70528,3477,400,23,0,2313,15,1,0,57794511528,169808,0,0,0,1631170,0,372,124,17,101,152,0,61,67,0,26,0,2109114199340,353004968263,335353638449,2444467837789,451860163,20263130,7589241,8585563945,16099455,62259,60,23,33,43,65536,0,0,0,65,150,2
2034,2039,2039,false,trade_planning,65535,2039,2039,4714,2400,120,261,9833,0,174035,0,222481,104,300,29213501,1134529453,7110098,421395619,47267436,421395619,11806988345,43954688,2329558400,2911948,2911948,0,2329558400,0,0,0,0,1635932585,1926428,24095642,13042724,11052918,450,357322409035,9653590349,9434276317,801060,51046058525,9433475257,411672260105,29054705,4416094,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,13411,0,0,463,0,0,initial_topology_capture,0,0,0,7100887,29,56337,35066,16666,6271,5818,453,208,9022,284,0,30,0,0,73,11,11,0,416033013760,12698968386,0,0,0,64000,27,21,64,52,20,24,0,175,0,0,0,9400670,172451523,45397634,127053889,272245989,2038,290,6237,70556,3485,400,23,0,2313,15,1,0,101963151951,460139,0,13088,0,1618082,0,388,123,17,115,57,1683,61,56,0,5,0,2110207216478,351965614957,334366255994,2444573472472,497118579,5028324,110025223,9438503581,14652168,62259,43,18,24,27,65536,9,0,0,50,56,1
2035,2040,2040,false,trade_planning,65535,2040,2040,4732,2400,120,261,9833,0,212247,0,305418,172,379,29365776,1914259349,16999679,598992181,18036275,598992181,10387266997,36527409,435488500,8709770,0,8709770,0,435488500,0,0,0,323340541,2779553,31943453,18623774,13319679,517,248976532007,10233163464,9915868777,617689,35568076110,9915251088,367346507223,26176739,8791369,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,13411,0,1151,463,0,0,initial_topology_capture,1151,2024,0,7100887,29,56337,35066,16666,6271,5818,453,208,9022,284,0,30,0,0,63,0,10,0,416058179584,0,0,0,0,155500,51,35,44,34,22,38,0,257,0,0,0,37138334,206072664,45591002,160481662,609911659,2039,0,6230,70583,3480,398,23,0,2313,15,1,0,71125121871,3194374,3628,843,0,1621049,0,431,139,31,107,74,0,67,73,0,0,0,2108393954318,353623298442,335941050235,2444335004553,522856821,0,3610925,9915254716,13935668,62259,109,25,38,117,65536,17,0,0,104,74,0
2036,2041,2041,false,trade_planning,65535,2041,2041,4733,2400,120,261,9834,0,277956,0,306426,212,503,61049206,1991642686,3931413,714088392,116087693,714088392,23581669190,271702618,2974319200,3717899,3717899,0,2974319200,0,0,0,0,2431253029,1325672,41627843,21423169,20204674,520,560553963367,21876573385,20336971441,1324069,80079137733,20335647372,1549473410166,50682926,46804909,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,13411,0,2479,463,0,0,initial_topology_capture,2479,3912,0,7100887,29,56337,35066,16666,6271,5818,453,208,9022,284,0,30,0,0,56,0,7,0,416079151104,0,0,0,0,232250,45,33,75,63,29,37,0,180,1,0,0,52007135,281948066,92653689,189294377,132686753180,2040,0,6231,70610,3483,397,23,0,2312,15,1,0,160281247806,533742,0,0,0,1621049,0,439,140,20,117,117,0,65,81,0,0,0,2102765566854,349187472228,331727028883,2434492595737,1071353013,0,4909070,20335647372,6776614,62259,148,29,37,167,65536,5,0,0,79,117,0
2037,2042,2042,false,trade_planning,65535,2042,2042,4737,2400,120,261,9836,0,231128,0,224915,153,560,51469528,1701349450,8149647,569649127,105540721,569649127,22557902206,1542389877,2864466800,57289336,0,57289336,0,2864466800,0,0,0,2759731951,2147838,26491829,22849763,3642066,467,478318148466,36505408944,18152389827,1344298,68331164161,18151045529,853279423776,47878991,17543212,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,13411,0,3586,463,0,0,initial_topology_capture,3586,5994,0,7100887,29,56337,35066,16666,6271,5818,453,208,9022,284,0,30,0,0,46,0,10,0,415995265024,0,0,0,0,106250,36,24,82,71,21,32,0,211,0,0,0,22594524,204726772,79906952,124819820,5524854708,2041,0,6238,70642,3490,397,23,0,2312,15,1,0,136557976128,741835,330505,67035,8,1901046,0,401,135,17,107,370,0,59,53,0,0,0,2106799509729,345941827905,328643676696,2435443186425,956249716,0,1324736,18151376034,7606652,62259,65,30,32,57,65536,2,0,0,52,370,0
2038,2043,2043,false,trade_planning,65535,2043,2043,4744,2400,120,261,9837,0,197167,0,223459,152,322,30791229,1493694368,6589902,518472089,22780193,518472089,8232906357,29153858,245592800,306991,306991,0,245592800,0,0,0,0,265579158,1304569,32659449,14874203,17785246,438,200943154979,8150606132,7959409064,1249365,28706165088,7958159699,424670140806,29369030,7938203,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,13411,13411,0,44,463,0,0,initial_topology_capture,44,64,0,7100887,29,56337,35066,16666,6271,5818,453,208,9022,284,0,30,0,0,40,0,6,0,415923961856,0,0,0,0,119500,55,41,58,48,18,44,0,178,0,0,0,28139459,183699776,49437156,134262620,2910847319,2042,0,6230,70662,3347,388,22,0,2457,15,1,0,57377902804,104151,0,0,0,1901046,0,364,115,22,102,65,0,54,64,0,0,0,2104965443828,346160215657,328851144398,2433816588226,419637899,0,628156,7958159699,17334537,62259,73,33,44,76,65536,11,0,0,102,65,0
2039,2044,2044,false,trade_planning,65535,2044,2044,4758,2400,120,261,9838,0,181493,0,214803,203,423,28531572,1393162985,6720856,453717723,42761004,453717723,10930659358,50116619,2315979200,2894974,2894974,0,2315979200,0,0,0,0,1626651364,1596081,25853609,12440618,13412991,454,358189109390,8922935837,8565367312,803773,51169872859,8564563539,338172799435,22672880,14650301,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,14356,0,0,464,0,0,initial_topology_capture,0,0,0,7118373,29,56429,35138,16707,6281,5828,453,210,9061,284,0,30,0,0,75,41,6,0,415647137792,29999482253,0,0,0,63250,44,35,55,47,32,35,0,237,2,0,0,20347154,173763425,44295487,129467938,32521046591,2043,304,6223,70695,3337,390,22,0,2458,15,1,0,102210193690,401442,0,0,0,1901046,0,391,127,23,103,319,1590,57,75,0,31,0,2105897392019,343531106604,326353498812,2432250890831,451662431,125712926,2269867,8690276465,15881208,62259,55,26,35,57,65536,3,0,0,107,319,0
2040,2045,2045,false,trade_planning,65535,2045,2045,4750,2400,120,261,9839,0,201249,0,316242,257,431,28267503,1562068654,16176952,554257688,11857165,554257688,9096626257,18075946,614464050,12289281,0,12289281,0,614464050,0,0,0,420141729,3130830,31862930,18076385,13786545,511,247508595387,8789160895,8464852298,766037,35358370874,8464086261,293660275372,28119825,5920183,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,14356,0,1162,464,0,0,initial_topology_capture,1162,1859,0,7118373,29,56429,35138,16707,6281,5828,453,210,9061,284,0,30,0,0,66,0,9,0,415596806144,0,0,0,0,211000,50,37,44,37,16,43,0,226,0,0,0,38005382,204732447,44599911,160132536,332692988,2044,0,6227,70728,3343,389,22,0,2457,15,1,0,70671554209,345323,0,843,0,1900203,0,423,123,23,112,109,0,58,66,0,0,0,2105756596100,343499254698,326323239597,2432079835697,446506413,0,267875666,8464086261,16304520,62259,153,33,43,121,65536,3,0,0,93,108,1
2041,2046,2046,false,trade_planning,65535,2046,2046,4783,2400,120,261,9840,0,267695,0,316538,289,438,66416132,2226817246,5636349,668866541,262785198,668866541,19211251708,1806858952,4054984000,50546045,2036909,48509136,1629527200,2425456800,0,0,0,3663037151,1830978,39620518,24981784,14638734,526,428838208383,22145127775,13350629661,1220905,61262601299,13349408756,2039036031661,58065488,41465675,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,14356,0,2111,464,0,0,initial_topology_capture,2111,3822,0,7118373,29,56429,35138,16707,6281,5828,453,210,9061,284,0,30,0,0,58,0,8,0,397120897024,0,0,0,0,235750,62,42,64,54,33,49,0,116,0,0,0,55410097,296584111,102887704,193696407,180362043201,2045,0,6228,70759,3347,389,22,0,2454,15,1,0,158870400238,601722,0,0,0,1900203,0,439,139,25,120,75,0,85,80,0,0,0,1966914444661,339729434884,322741922283,2289656366944,703700640,0,211788,13349408756,9656135,62259,134,36,49,142,65536,18,0,0,126,75,0
2042,2047,2047,false,trade_planning,65535,2047,2047,4781,2400,120,261,9840,0,234508,0,221213,150,472,54543439,1641363471,29673377,579983393,72873793,579983393,24233096796,563515411,1642973300,32859466,0,32859466,0,1642973300,0,0,0,1487935656,729521,34008468,21476726,12531742,468,481644703406,24815729590,22027667548,1059463,68806386302,22026608085,1243308163727,46804770,45783268,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,14356,0,3222,464,0,0,initial_topology_capture,3222,5690,0,7118373,29,56429,35138,16707,6281,5828,453,210,9061,284,0,30,0,0,53,0,5,0,397003456512,0,0,0,0,161500,40,33,78,69,30,38,0,219,1,0,0,34460099,229654723,83192035,146462688,247511848982,2046,0,6229,70784,3344,389,22,0,2458,15,1,0,137563839627,526801,0,101301,9829,1798902,0,394,131,27,104,120,0,42,61,0,0,0,1964425018640,337484133781,320608893086,2285033911726,1160217953,0,2973588,22026608085,5844774,62259,106,26,38,94,65536,0,0,0,82,120,0
2043,2048,2048,false,trade_planning,65535,2048,2048,4797,2400,120,261,9841,0,181855,0,238711,205,265,40601509,1313530270,12632157,454026186,45625895,454026186,8472819500,53488437,0,0,0,0,0,0,0,0,0,69669157,2357718,26603236,15612718,10990518,428,199427706414,8679458649,8420606116,1275053,28489672438,8419331063,1060757844971,30481148,39279469,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,14356,14356,0,47,464,0,0,initial_topology_capture,47,64,0,7118373,29,56429,35138,16707,6281,5828,453,210,9061,284,0,30,0,0,41,0,12,0,397020233728,0,0,0,0,269750,49,36,60,57,28,40,0,148,0,0,0,66543435,212076372,62371530,149704842,212742534704,2047,0,6241,70817,3356,388,22,0,2459,15,1,0,56960315556,67939,0,0,0,1798902,0,369,116,14,102,84,0,57,61,0,0,0,1963376808713,335815012069,319023232553,2282400041266,443737196,0,4879283,8419331063,15282908,62259,132,26,40,185,65536,4,0,0,102,84,0
