epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
822,822,4110,false,trade_planning,65535,4106,4110,7170,2400,120,260,16862,0,154134,3116,70,0,3,25349210,887472934,78048006,236894759,4615122,236894759,7492023465,23100631,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34235630,55862993,-21627363,1421,88761958877,12680280604,7012535334,685955040,29892340,11655262,ACTIVE,true,337,4163455569105365091,7751870094901102735,SCAN,0,288000,0,0,0,336,336,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
823,823,4115,false,trade_planning,65535,4111,4115,7170,2400,120,260,16862,0,154132,3116,70,0,2,25376507,889430002,74757463,236914740,3186131,236914740,7570265798,16169473,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34643210,55951077,-21307867,1421,89052648672,12721807751,7097708825,687174327,29661309,11778956,ACTIVE,true,337,4163455569105365091,7751870094901102735,SCAN,16384,288000,0,0,0,336,336,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
824,824,4120,false,trade_planning,65535,4116,4120,7170,2400,120,260,16862,0,154129,3116,70,0,3,25464101,895730759,74554898,236914199,3497065,236914199,8163077501,18058506,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34549514,57099860,-22550346,1421,89267213574,12752459867,7688631495,685811066,29833269,11676262,ACTIVE,true,338,5455225825493547979,7751870094901102735,SCAN,0,288000,0,0,0,337,337,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
825,825,4125,false,trade_planning,65535,4121,4125,7170,2400,120,260,16862,0,154127,3116,70,0,2,25645590,891786931,72921777,236896367,5701426,236896367,7792216659,29371841,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34921154,55913243,-20992089,1421,89042015436,12720288700,7306457318,684711663,30026227,11641712,ACTIVE,true,338,5455225825493547979,7751870094901102735,SCAN,16384,288000,0,0,0,337,337,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
826,826,4130,false,trade_planning,65535,4126,4130,7170,2400,120,260,16862,0,154125,3116,70,0,2,26039085,898132793,80735604,236891106,3938300,236891106,8199680427,20605416,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,35271392,57435769,-22164377,1421,89101126077,12728733101,7722687511,684192914,30250310,11659926,ACTIVE,true,339,7036947741808066661,7751870094901102735,SCAN,0,288000,0,0,0,338,338,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
827,827,4135,false,trade_planning,65535,4131,4135,7170,2400,120,260,16862,0,154125,3116,70,0,0,26047183,895821959,70752044,236908460,5689419,236908460,7894075073,29285868,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,35114991,56151110,-21036119,1421,88877207300,12696744689,7408401705,682529632,30327379,11674459,ACTIVE,true,339,7036947741808066661,7751870094901102735,SCAN,16384,288000,0,0,0,338,338,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
828,828,4140,false,trade_planning,65535,4136,4140,7170,2400,120,260,16862,0,154123,3116,70,0,2,25937255,890646558,82777804,236905146,3148444,236905146,7864380689,16057913,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34902662,56471997,-21569335,1421,88844360863,12692052340,7391935276,683044695,30127714,11710068,ACTIVE,true,340,7959341252996501889,7751870094901102735,SCAN,0,288000,0,0,0,339,339,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
829,829,4145,false,trade_planning,65535,4141,4145,7169,2400,120,260,16862,0,154120,3116,70,0,3,25912045,897539932,70177201,236901935,5321490,236901935,8200720733,27620765,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34830671,56453011,-21622340,1421,88798587656,12685513287,7716712468,683342430,30120228,11741369,ACTIVE,true,340,7959341252996501889,7751870094901102735,SCAN,16384,288000,0,0,0,339,339,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
830,830,4150,false,trade_planning,65535,4146,4150,7167,2400,120,260,16862,0,154113,3116,70,0,7,25885175,886332391,81555418,236901635,4124281,236901635,7579999947,21059957,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34927406,55649915,-20722509,1421,88517102228,12645301105,7102552490,682571084,30151426,11702848,ACTIVE,true,341,7620984013920219083,7751870094901102735,SCAN,0,288000,0,0,0,340,340,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
831,831,4155,false,trade_planning,65535,4151,4155,7167,2400,120,260,16862,0,154109,3116,70,0,4,26085316,878228525,78708402,236897260,3609688,236897260,7405619960,17939736,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,35282523,55091663,-19809140,1421,88754960389,12679280832,6931292724,681734643,30193654,11640727,ACTIVE,true,341,7620984013920219083,7751870094901102735,SCAN,16384,288000,0,0,0,340,340,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
832,832,4160,false,trade_planning,65535,4156,4160,7167,2400,120,260,16862,0,154104,3116,70,0,5,25791478,877954004,78151992,236894611,3338094,236894611,7455986810,16440336,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34965951,55024914,-20058963,1421,89168823698,12738404180,6983158974,681247942,30193455,11658874,ACTIVE,true,342,7818831160618701903,7751870094901102735,SCAN,0,288000,0,0,0,341,341,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
833,833,4165,false,trade_planning,65535,4161,4165,7167,2400,120,260,16862,0,154103,3116,69,0,2,25790608,877568262,76418947,236891465,3234339,236891465,7601998561,16681948,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34200275,55797328,-21597053,1421,89495974829,12785140029,7128929113,682069867,30144994,11723068,ACTIVE,true,342,7818831160618701903,7751870094901102735,SCAN,16384,288000,0,0,0,341,341,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
834,834,4170,false,trade_planning,65535,4166,4170,7167,2400,120,260,16862,0,154102,3116,70,0,0,25591845,883630877,80188847,236884777,4621606,236884777,8081264550,23429110,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34358481,56599784,-22241303,1421,89665374854,12809340020,7601447940,682943534,29868018,11736236,ACTIVE,true,343,6461816603390661415,7751870094901102735,SCAN,0,288000,0,0,0,342,342,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
835,835,4175,false,trade_planning,65535,4171,4175,7167,2400,120,260,16862,0,154099,3116,70,0,3,25387532,884492399,69358777,236884456,4645734,236884456,7730412498,23786516,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34161106,55551931,-21390825,1421,89438188605,12776884890,7250238482,683885516,29752271,11787978,ACTIVE,true,343,6461816603390661415,7751870094901102735,SCAN,16384,288000,0,0,0,342,342,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
836,836,4180,false,trade_planning,65535,4176,4180,7167,2400,120,260,16862,0,154095,3116,70,0,4,25317577,877560507,79285154,236878443,3042376,236878443,7143320368,15433012,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34703118,54069470,-19366352,1421,89558846503,12794121697,6671499856,682499131,29703523,11662166,ACTIVE,true,344,6052123284601118415,7751870094901102735,SCAN,0,288000,0,0,0,343,343,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
837,837,4185,false,trade_planning,65535,4181,4185,7167,2400,120,260,16862,0,154092,3116,70,0,3,25401415,887209280,73250449,236874967,2944724,236874967,7949781041,15017991,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34692857,55812561,-21119704,1421,90113687872,12873384758,7478375550,683293789,29863738,11645335,ACTIVE,true,344,6052123284601118415,7751870094901102735,SCAN,16384,288000,0,0,0,343,343,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
838,838,4190,false,trade_planning,65535,4186,4190,7167,2400,120,260,16862,0,154084,3116,69,0,9,25668768,886752918,75411362,236871415,4858680,236871415,7742798459,25012131,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34777234,55302414,-20525180,1421,90083429068,12869062092,7261398828,682707223,30118000,11646529,ACTIVE,true,345,4217779374839549097,7751870094901102735,SCAN,0,288000,0,0,0,344,344,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
839,839,4195,false,trade_planning,65535,4191,4195,7167,2400,120,260,16862,0,154081,3116,70,0,2,25757955,893878419,78261389,236862837,3171601,236862837,8401822788,16169955,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34961954,57480931,-22518977,1421,90112975227,12873282955,7929265333,683467624,30124764,11772134,ACTIVE,true,345,4217779374839549097,7751870094901102735,SCAN,16384,288000,0,0,0,344,344,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
840,840,4200,false,trade_planning,65535,4196,4200,7167,2400,120,260,16862,0,154078,3116,69,0,4,25806658,890971184,72860283,236860949,6451148,236860949,7954420585,32930799,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34785329,56454637,-21669308,1421,89651550391,12807365131,7465102286,683762255,30067276,11766082,ACTIVE,true,346,1473114187422124345,7751870094901102735,SCAN,0,288000,0,0,0,345,345,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
841,841,4205,false,trade_planning,65535,4201,4205,7167,2400,120,260,16862,0,154074,3116,68,0,5,25844322,894791388,77003394,236853571,3111081,236853571,8133577975,15893738,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34916010,57203710,-22287700,1421,89498504196,12785501392,7661296737,685090590,30223010,11794245,ACTIVE,true,346,1473114187422124345,7751870094901102735,SCAN,16384,288000,0,0,0,345,345,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
842,842,4210,false,trade_planning,65535,4206,4210,7167,2400,120,260,16862,0,154068,3116,70,0,4,25960430,894070538,69995374,236844957,4929558,236844957,7850279198,25206166,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34625570,55700066,-21074496,1421,89250123862,12750018472,7368685532,683425792,30176263,11699253,ACTIVE,true,347,1808747125236843585,7751870094901102735,SCAN,0,288000,0,0,0,346,346,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014925312,0,0,0,0
843,843,4215,false,trade_planning,65535,4211,4215,7167,2400,120,260,16862,0,154065,3116,70,0,3,25962472,890380223,74268596,236840739,3415811,236840739,7659684576,17671259,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34980692,55496583,-20515891,1421,89259140994,12751306633,7185625817,682548705,30211274,11635512,ACTIVE,true,347,1808747125236843585,7751870094901102735,SCAN,16384,288000,0,0,0,346,346,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
844,844,4220,false,trade_planning,65535,4216,4220,7167,2400,120,260,16862,0,154063,3116,70,0,2,25910895,885101970,79179863,236837958,4078832,236837958,7394618180,20132913,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,35150118,55133806,-19983688,1421,89455409020,12779344918,6918097767,682199075,30055980,11662689,ACTIVE,true,347,1808747125236843585,7751870094901102735,SCAN,32768,288000,0,22,0,346,346,normalized_topology_changed,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
845,845,4225,false,trade_planning,65535,4221,4225,7167,2400,120,260,16862,0,154058,3116,70,0,5,25781354,881863744,74222575,236836038,3924061,236836038,7149186849,19861611,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34709198,54537508,-19828310,1421,89866132567,12838019733,6672937738,682009709,30101614,11689794,ACTIVE,true,347,1808747125236843585,7751870094901102735,SCAN,49152,288000,0,256,0,346,346,normalized_topology_changed,256,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
846,846,4230,false,trade_planning,65535,4226,4230,7167,2400,120,260,16862,0,154056,3116,70,0,2,25557608,884672400,74632827,236833978,2919630,236833978,7800861752,15240768,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34246459,55591233,-21344774,1421,90416998000,12916714788,7329233484,682424436,30038988,11696228,ACTIVE,true,348,1484163290867884031,7751870094901102735,SCAN,0,288000,0,0,0,347,347,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
847,847,4235,false,trade_planning,65535,4231,4235,7167,2400,120,260,16862,0,154054,3115,70,0,3,25546090,887257747,71603671,236832902,5990923,236832902,8098059295,31341108,456387500,10199000,386500,9812500,309200000,147187500,0,0,0,358105357,0,34332976,55891151,-21558175,1421,90406400223,12915200831,7610330687,683704058,29790474,11724293,ACTIVE,true,348,1484163290867884031,7751870094901102735,SCAN,16384,288000,0,0,0,347,347,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
848,848,4240,false,trade_planning,65535,4236,4240,7167,2400,120,260,16862,0,154050,3115,70,0,4,25293653,883445455,71940937,236829559,5370851,236829559,7602090705,27201412,456187500,10198750,386250,9812500,309000000,147187500,0,0,0,358019732,0,34117923,55474956,-21357033,1421,90194776186,12884968818,7118701793,683668873,29720833,11743926,ACTIVE,true,349,7478658235374296233,7751870094901102735,SCAN,0,288000,0,0,0,348,348,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
849,849,4245,false,trade_planning,65535,4241,4245,7167,2400,120,260,16862,0,154044,3115,70,0,6,25397244,881464326,76112583,236827249,3371426,236827249,7212493189,17031684,456187500,10198750,386250,9812500,309000000,147187500,0,0,0,358019732,0,34488094,54462919,-19974825,1421,90394141774,12913449608,6739274005,683066454,29746337,11636528,ACTIVE,true,349,7478658235374296233,7751870094901102735,SCAN,16384,288000,0,0,0,348,348,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13010731008,0,0,0,0
850,850,4250,false,trade_planning,65535,4246,4250,7166,2400,120,260,16862,0,154039,3114,68,0,8,25433859,887952839,71930409,236823189,4864764,236823189,7796060218,24778547,456187500,10198750,386250,9812500,309000000,147187500,0,0,0,358019732,0,34575978,55438049,-20862071,1421,90936012169,12990859680,7315094171,683365669,29881298,11665612,ACTIVE,true,350,7389711796271512113,7751870094901102735,SCAN,0,288000,0,0,0,349,349,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12998148096,0,0,0,0
851,851,4255,false,trade_planning,65535,4251,4255,7166,2400,120,260,16862,0,154033,3114,69,0,5,25484960,892613360,68806433,236814961,5395596,236814961,7991727779,27465321,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34878891,56427374,-21548483,1421,90971136699,12995877458,7508274958,684708838,30074161,11764047,ACTIVE,true,350,7389711796271512113,7751870094901102735,SCAN,16384,288000,0,0,0,349,349,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
852,852,4260,false,trade_planning,65535,4256,4260,7166,2400,120,260,16862,0,154030,3114,70,0,2,25867316,892060043,78792188,236779021,4894592,236779021,8182908266,24513206,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,35305297,56819845,-21514548,1421,90809712419,12972816839,7702407560,683516209,29975097,11721938,ACTIVE,true,350,7389711796271512113,7751870094901102735,SCAN,32768,288000,0,23,0,349,349,normalized_topology_changed,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
853,853,4265,false,trade_planning,65535,4261,4265,7165,2400,120,260,16862,0,154027,3114,70,0,3,25857184,895420713,72265142,236803890,5642094,236803890,8232511255,29309345,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34906208,57070154,-22163946,1421,90485511803,12926502449,7747214410,685062065,30362770,11839157,ACTIVE,true,350,7389711796271512113,7751870094901102735,SCAN,49152,288000,0,243,0,349,349,normalized_topology_changed,243,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
854,854,4270,false,trade_planning,65535,4266,4270,7165,2400,120,260,16862,0,154025,3114,69,0,3,25874869,889379083,83335140,236810526,5361918,236810526,7992836313,27024788,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34773541,56843002,-22069461,1421,90116223235,12873746939,7509824025,683961707,30169388,11732773,ACTIVE,true,351,2013037420255633081,7751870094901102735,SCAN,0,288000,0,0,0,350,350,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
855,855,4275,false,trade_planning,65535,4271,4275,7165,2400,120,260,16862,0,154022,3114,70,0,2,25892102,887034504,76496495,236806349,3743595,236806349,8099567936,19821313,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34705293,56761444,-22056151,1421,89956306691,12850901733,7623759123,683390294,30202202,11683952,ACTIVE,true,351,2013037420255633081,7751870094901102735,SCAN,16384,288000,0,0,0,350,350,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
856,856,4280,false,trade_planning,65535,4276,4280,7165,2400,120,260,16862,0,154020,3114,70,0,2,25791857,882096113,74134480,236806096,4516362,236806096,7319978482,23256166,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34814594,54909862,-20095268,1421,89779627503,12825661871,6840734816,682738375,29982835,11713536,ACTIVE,true,351,2013037420255633081,7751870094901102735,SCAN,32768,288000,0,22,0,350,350,normalized_topology_changed,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
857,857,4285,false,trade_planning,65535,4281,4285,7165,2400,120,260,16862,0,154016,3114,69,0,5,25908635,884861838,75262001,236805118,2760840,236805118,7317523873,13598702,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,35162899,55206743,-20043844,1421,90231547806,12890221877,6847937671,682464282,30211294,11725296,ACTIVE,true,351,2013037420255633081,7751870094901102735,SCAN,49152,288000,0,252,0,350,350,normalized_topology_changed,252,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
858,858,4290,false,trade_planning,65535,4286,4290,7165,2400,120,260,16862,0,154012,3114,69,0,4,25697423,879954030,75004154,236802583,3345848,236802583,7215082981,17484849,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34746600,54449655,-19703055,1421,90691584908,12955941461,6741610632,682269751,29983485,11704369,ACTIVE,true,352,5298227874573433419,7751870094901102735,SCAN,0,288000,0,0,0,351,351,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
859,859,4295,false,trade_planning,65535,4291,4295,7164,2400,120,260,16862,0,154009,3114,70,0,2,25520964,885420233,74586713,236796280,3871074,236796280,7828178929,20091422,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,33954197,56060740,-22106543,1421,91153018928,13021860619,7352100007,685203119,30035104,11782054,ACTIVE,true,352,5298227874573433419,7751870094901102735,SCAN,16384,288000,0,0,0,351,351,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
860,860,4300,false,trade_planning,65535,4296,4300,7164,2400,120,260,16862,0,154006,3114,70,0,3,25496050,889724116,74695307,236796897,4763731,236796897,8332475279,24675926,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34143757,56550007,-22406250,1421,91119553035,13017079804,7851811853,683661554,29840508,11667151,ACTIVE,true,353,9061166259593315359,7751870094901102735,SCAN,0,288000,0,0,0,352,352,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
861,861,4305,false,trade_planning,65535,4301,4305,7163,2400,120,260,16862,0,154004,3114,70,0,2,25347756,880736813,74466090,236795973,4818838,236795973,7418383010,24878473,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34018335,55445123,-21426788,1421,90735762771,12962252635,6937517037,683938366,29627223,11637001,ACTIVE,true,353,9061166259593315359,7751870094901102735,SCAN,16384,288000,0,0,0,352,352,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
862,862,4310,false,trade_planning,65535,4306,4310,7163,2400,120,260,16862,0,154001,3114,69,0,4,25215271,875270556,83010707,236796779,3200720,236796779,6984966697,16455476,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34457530,54322009,-19864479,1421,91150712560,13021531149,6512523721,684029232,29748302,11662446,ACTIVE,true,354,2839780908482253375,7751870094901102735,SCAN,0,288000,0,0,0,353,353,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
863,863,4315,false,trade_planning,65535,4311,4315,7163,2400,120,260,16862,0,153995,3114,70,0,5,25365962,889138431,69105569,236791475,4122345,236791475,7892121291,20287837,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934107,0,34369239,55686091,-21316852,1421,91852257119,13121751793,7415845954,685034914,29968302,11725832,ACTIVE,true,354,2839780908482253375,7751870094901102735,SCAN,16384,288000,0,0,0,353,353,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
864,864,4320,false,trade_planning,65535,4316,4320,7163,2400,120,260,16862,0,153993,3114,70,0,2,25580565,888560153,78525386,236786823,4920502,236786823,8143941317,25368010,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934381,0,34873280,56049644,-21176364,1421,91831836855,13118834619,7662585807,684221431,29868359,11707937,ACTIVE,true,355,4643070125713039221,7751870094901102735,SCAN,0,288000,0,0,0,354,354,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
865,865,4325,false,trade_planning,65535,4321,4325,7162,2400,120,260,16862,0,153989,3114,69,0,5,25715787,897025111,74848488,236786663,4656395,236786663,8437651597,23853790,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934552,0,35234163,57705498,-22471335,1421,91503933820,13071991327,7957810307,687029930,29994217,11832435,ACTIVE,true,355,4643070125713039221,7751870094901102735,SCAN,16384,288000,0,0,0,354,354,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
866,866,4330,false,trade_planning,65535,4326,4330,7161,2400,120,260,16862,0,153986,3114,69,0,3,25863240,889502636,82485916,236778968,5219759,236778968,7902774109,27127675,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934603,0,34998063,56542731,-21544668,1421,91040091842,13005728189,7419658934,683985026,30374776,11728924,ACTIVE,true,356,2890131960460192043,7751870094901102735,SCAN,0,288000,0,0,0,355,355,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
867,867,4335,false,trade_planning,65535,4331,4335,7161,2400,120,260,16862,0,153985,3114,69,0,1,26061120,888852554,81166750,236776854,3607521,236776854,8094421014,18363475,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934655,0,34849660,56866929,-22017269,1421,90953057012,12993294654,7620070039,683703469,30396994,11722064,ACTIVE,true,356,2890131960460192043,7751870094901102735,SCAN,16384,288000,0,0,0,355,355,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002342400,0,0,0,0
868,868,4340,false,trade_planning,65535,4336,4340,7161,2400,120,260,16862,0,153982,3114,70,0,2,25948993,891347837,75023845,236773991,5010153,236773991,7931496172,25149827,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934603,0,34694951,56192454,-21497503,1421,90774114094,12967731386,7450358845,682983594,30126757,11738313,ACTIVE,true,357,2850831251888339479,7751870094901102735,SCAN,0,288000,0,0,0,356,356,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
869,869,4345,false,trade_planning,65535,4341,4345,7161,2400,120,260,16862,0,153978,3114,68,0,6,25833942,888514854,76431882,236771927,4815835,236771927,7582348106,24410362,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934603,0,35014543,55903914,-20889371,1421,90695267223,12956467521,7101950244,682358701,30012976,11760356,ACTIVE,true,357,2850831251888339479,7751870094901102735,SCAN,16384,288000,0,0,0,356,356,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12998148096,0,0,0,0
870,870,4350,false,trade_planning,65535,4346,4350,7161,2400,120,260,16862,0,153974,3114,70,0,2,25795192,883801604,79201578,236728609,4555677,236728609,7347131307,23169893,455987500,10198500,386000,9812500,308800000,147187500,0,0,0,357934603,0,35112516,54903734,-19791218,1421,90948572016,12992653913,6867973914,682425326,30067974,11751422,ACTIVE,true,358,1224165482605266009,7751870094901102735,SCAN,0,288000,0,0,0,357,357,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006536704,0,0,0,0
