epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16,building_investment_buildings_started,building_investment_portfolios_started,building_investment_types_started,building_investment_owner_population_moved,building_investment_max_type_owner_share_q16,building_investment_demand_limited,building_investment_material_limited,building_investment_capital_limited,building_investment_owner_population_limited,recovery_partially_liquidated_buildings,recovery_fully_liquidated_groups
1588,1590,1590,false,trade_planning,65535,1590,1590,3839,2400,120,261,10441,0,339713,0,202896,243,243,20201739,2310283836,6820187,733686655,174868454,733686655,9510146259,245158159,379995100,7599902,0,7599902,0,379995100,0,0,0,320144127,0,94788615,45895480,48893135,1111,174299586839,11590366119,8886769046,1776046,24899941065,8884993000,1149529949,27654912,9332213,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14799,14799,0,48,340,0,0,initial_topology_capture,48,66,0,6531221,10,41643,26005,12858,5870,5535,335,127,8101,0,0,66,0,0,26,0,14,0,987527905280,0,0,0,0,708750,47,36,134,111,68,47,0,106,2,0,0,146351967,363601147,37998603,325602544,439419620,1589,0,5693,60905,3627,382,17,0,1666,0,1,0,49642363119,2930667,0,0,0,416168,0,1015,149,39,96,260,0,92,95,0,0,0,1169744304658,532747157195,506108169093,1675852473751,468911734,0,27161428,8884993000,8628072,62259,490,34,47,446,65536,0,0,0,7,259,1
1589,1591,1591,false,trade_planning,65535,1591,1591,3822,2400,120,261,10443,0,346573,0,221895,251,428,22475062,2777480297,114871693,852533723,377170335,852533723,8846564686,474410844,111497850,2229957,0,2229957,0,111497850,0,0,0,71211915,0,77316256,36016282,41299974,1121,169798513907,18673618253,8261896443,1240451,24256930662,8260655992,1089223671,36542109,14223110,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14053,0,0,341,0,0,initial_topology_capture,0,0,0,6549712,10,41813,26103,12900,5889,5552,337,127,8139,0,0,66,0,0,60,42,8,0,988068970496,50829291400,0,0,0,1556500,54,37,144,121,53,52,0,126,2,0,0,378638925,388610485,38378567,350231918,276599738,1590,280,5673,60943,3604,386,17,0,1665,0,1,0,47865467202,2003439,0,0,0,416168,0,1020,132,36,106,1196,2569,106,119,0,56,0,1226574758250,457885912265,434990214858,1661564973108,436242606,54004654,3132900,8314660646,9667839,62259,840,35,52,1265,65536,0,0,0,11,1196,0
1590,1592,1592,false,trade_planning,65535,1592,1592,3801,2400,120,261,10443,0,445907,0,200944,290,314,35129658,3023029090,18976753,1098671272,415570688,1098671272,13929073169,328887769,0,0,0,0,0,0,0,0,0,0,0,94599655,40374647,54225008,1148,195502692941,16972232802,13601999755,1814355,27928956235,13600185400,658100975288,47903141,20449332,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14053,0,1153,341,0,0,initial_topology_capture,1153,1924,0,6549712,10,41813,26103,12900,5889,5552,337,127,8139,0,0,66,0,0,48,0,12,0,988719087616,0,0,0,0,1273000,60,39,129,103,67,60,0,135,2,0,0,179734468,426577670,60899819,365677851,390633334,1591,0,5686,60996,3621,384,17,0,1663,0,1,0,55605249158,311547,0,0,0,416168,0,1046,148,39,120,411,0,90,104,0,0,0,1226698059972,455648563708,432864740527,1659562800499,717289821,0,3941260,13600185400,5911160,62259,729,39,60,548,65536,0,0,0,14,411,0
1591,1593,1593,false,trade_planning,65535,1593,1593,3801,2400,120,261,10443,0,442029,0,178842,273,470,39261395,3112385583,110983121,1140216350,356922933,1140216350,11795851149,383557100,595292700,1015989,725991,289998,580792800,14499900,0,0,0,350575278,0,102011813,47216817,54794996,1207,275828570376,25808486996,10818360762,1359413,39404081588,10817001349,278052678874,43112990,25744938,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,14053,0,2572,341,0,0,initial_topology_capture,2572,3594,0,6549712,10,41813,26103,12900,5889,5552,337,127,8139,0,0,66,0,0,37,0,11,0,987884421120,0,0,0,0,1134000,44,32,144,110,83,44,0,109,2,0,0,198360576,423915226,62245491,361669735,1883798568,1592,0,5687,61024,3627,383,17,0,1659,0,1,0,78295560438,1788486,0,3,0,416165,0,1109,175,39,129,269,0,106,83,0,0,0,1236607277833,473651876144,449967832401,1686575110234,570899951,0,21892076,10817001349,7492122,62259,663,33,44,505,65536,0,0,0,0,269,0
1592,1594,1594,false,trade_planning,65535,1594,1594,3812,2400,120,261,10444,0,349444,0,211767,247,214,18169272,1618510034,16629817,832133224,155649971,832133224,6994421264,221043764,338395200,422994,422994,0,338395200,0,0,0,0,144876429,0,68078481,31058828,37019653,1166,181934370485,8221609945,6435973460,991160,25990624458,6434982300,1022576462,41280569,15144271,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14053,0,4005,341,0,0,initial_topology_capture,4005,5337,0,6549712,10,41813,26103,12900,5889,5552,337,127,8139,0,0,66,0,0,34,0,3,0,976782098432,0,0,0,0,1243000,47,35,149,114,68,45,0,167,1,0,0,185237708,371174560,33326765,337847795,332994953,1593,0,5697,61064,3639,381,17,0,1659,0,1,0,60746070822,823159,0,0,0,416165,0,1067,141,47,107,1335,0,88,80,0,0,0,1201978544299,471622145685,448039594663,1650018138962,339410822,0,6119590,6434982300,12241349,62259,451,35,45,421,65536,0,0,0,0,1335,0
1593,1595,1595,false,trade_planning,65535,1595,1595,3814,2400,120,261,10440,0,352834,0,189748,241,268,24714555,2856440222,142065416,819462437,357919039,819462437,10684624070,484034754,380495950,7609919,0,7609919,0,380495950,0,0,0,320565583,0,104784751,41847084,62937667,1096,175146140244,13813698339,9821808554,1715188,25020877276,9820093366,1506998585,21668967,13762311,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14053,14053,32,48,341,0,0,initial_topology_capture,48,65,0,6571344,10,41953,26186,12951,5912,5575,337,127,8167,0,0,66,0,0,81,51,4,0,977847451648,25330966568,0,0,0,2280500,44,36,137,103,71,44,0,140,2,0,0,363603218,368932667,43931668,325000999,708296609,1594,587,5692,61115,3626,389,17,0,1659,0,1,0,49912496288,841818,0,0,0,416165,0,993,138,50,103,233,0,85,117,0,32,0,1200326728812,483489465824,459313512584,1659640241396,518217857,41369553,4476639,9861462919,7976971,62259,1007,29,44,1208,65536,0,0,9,24,229,4
1594,1596,1596,false,trade_planning,65535,1596,1596,3813,2400,120,261,10441,0,328622,0,239657,239,428,19715527,2145542742,23185614,740270985,282039292,740270985,8519057457,291233713,168491050,3369821,0,3369821,0,168491050,0,0,0,107614787,0,85815952,35243879,50572073,1116,204951470867,9784286535,8060645585,1312891,29278781659,8059332694,1176585190,38449124,18048733,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14828,0,0,342,0,0,initial_topology_capture,0,0,0,6573396,10,41969,26196,12955,5912,5575,337,127,8173,0,0,66,0,0,79,4,6,0,970121543680,2691892640,0,0,0,1189250,42,28,142,113,75,42,0,174,6,0,0,151426724,387152182,36147526,351004656,370610551,1595,241,5710,61160,3646,388,17,0,1658,0,1,0,62084678780,1939886,0,0,0,416165,0,1036,142,29,105,986,1794,85,85,0,6,0,1187130899975,466482716612,443157152742,1630288052717,425255521,1598391,8766545,8060931085,9651467,62259,662,33,42,460,65536,0,0,9,5,986,0
1595,1597,1597,false,trade_planning,65535,1597,1597,3808,2400,120,261,10441,0,450744,0,196077,278,309,29684869,3043740945,11280269,1171196610,349243719,1171196610,17139292519,280399515,0,0,0,0,0,0,0,0,0,0,0,98270027,38406408,59863619,1142,195646400284,21011917096,16860884309,1991305,27949485857,16858893004,512801072419,45096684,16048170,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14828,0,1187,342,0,0,initial_topology_capture,1187,1718,0,6573396,10,41969,26196,12955,5912,5575,337,127,8173,0,0,66,0,0,72,0,7,0,970603888640,0,0,0,0,1551750,63,47,137,114,65,63,0,139,8,0,0,287421184,416329444,53776552,362552892,409000202,1596,0,5721,61193,3659,387,17,0,1657,0,1,0,55632213056,123960,0,0,0,416165,0,1055,160,35,113,91,0,103,71,0,0,0,1191598642149,473097595841,449441267831,1641039909980,888887071,0,15322636,16858893004,4632131,62259,1176,40,63,928,65536,0,0,13,19,91,0
1596,1598,1598,false,trade_planning,65535,1598,1598,3809,2400,120,261,10443,0,446659,0,174146,273,339,38101544,3377084294,18214029,1179667986,530938827,1179667986,11861455068,548322733,13499900,269998,0,269998,0,13499900,0,0,0,8515053,0,112476040,46954219,65521821,1199,268808212859,29665145619,11301183468,1551033,38401173371,11299632435,190724865796,50994251,20353509,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,14828,0,2595,342,0,0,initial_topology_capture,2595,3293,0,6573396,10,41969,26196,12955,5912,5575,337,127,8173,0,0,66,0,0,64,0,8,0,965105156096,0,0,0,0,1271750,51,34,143,108,77,47,0,142,3,0,0,216101048,425159189,61901770,363257419,1942982653,1597,0,5729,61234,3669,387,17,0,1655,0,1,0,80771715851,103046,0,2,0,416163,0,1089,150,49,131,416,0,81,86,0,0,0,1176400807072,476588282562,452757409549,1629158216621,596098241,0,17533718,11299632435,6822930,62259,690,35,47,614,65536,0,0,0,0,416,0
1597,1599,1599,false,trade_planning,65535,1599,1599,3803,2400,120,261,10443,0,349431,0,211715,238,303,24619984,2129482453,18817229,815697374,146844440,815697374,8426514757,188442024,394393600,492992,492992,0,394393600,0,0,0,0,168851050,0,93415630,32195564,61220066,1156,183001070857,9419607444,7844602754,923621,26143010218,7843679133,1174917910,37953744,9476432,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14828,0,3851,342,0,0,initial_topology_capture,3851,4977,0,6573396,10,41969,26196,12955,5912,5575,337,127,8173,0,0,66,0,0,59,0,5,0,964874469376,0,0,0,0,918750,60,41,144,107,71,60,0,139,8,0,0,134382819,375041172,39433989,335607183,533068114,1598,0,5731,61273,3673,385,17,0,1655,0,1,0,52089306459,6439893,0,0,0,416163,0,1064,139,34,103,795,0,80,96,0,0,0,1183659185755,469006672324,445554902951,1629214088706,414036095,0,1196753,7843679133,9889783,62259,448,39,60,366,65536,0,0,0,8,794,1
1598,1600,1600,false,trade_planning,65535,1600,1600,3805,2400,120,261,10446,0,348681,0,193722,229,408,15969360,2091458513,49666782,808314263,258834541,808314263,8176229068,316407273,556495600,11129912,0,11129912,0,556495600,0,0,0,427026115,0,66686170,40816278,25869892,1077,185718971921,11229733414,7305115936,1789741,26531281793,7303326195,805448618,22129483,15887737,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14828,14828,0,48,342,0,0,initial_topology_capture,48,65,0,6573396,10,41969,26196,12955,5912,5575,337,127,8173,0,0,66,0,0,50,0,9,0,971920900096,0,0,0,0,2025750,46,30,142,115,72,46,0,100,2,0,0,104101528,359224581,33746175,325478406,196730945,1599,0,5740,61331,3686,383,17,0,1653,0,1,0,49510354783,410961,0,0,0,416163,0,979,122,33,106,398,0,85,102,0,0,0,1197201022970,469022092638,445569552206,1642770575176,385419664,0,2493145,7303326195,10743018,62259,508,32,46,292,65536,0,0,0,0,398,0
1599,1601,1601,false,trade_planning,65535,1601,1601,3801,2400,120,261,10447,0,352390,0,215685,233,437,17504854,2474185797,29376621,873361684,238279899,873361684,8127837903,204401894,168991500,3379830,0,3379830,0,168991500,0,0,0,107934238,0,80116320,36061492,44054828,1117,206005334710,8750199484,7755704154,1259645,29429333637,7754444509,1261128890,42426892,22486640,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14828,14828,32,48,342,0,0,initial_topology_capture,48,65,0,6593377,10,42099,26281,12990,5922,5585,337,129,8201,0,0,66,0,0,72,35,13,0,972151586816,32611510831,0,0,0,1001250,50,30,159,131,64,48,0,125,2,0,0,92858767,385725415,34662227,351063188,358853102,1600,590,5725,61364,3672,384,17,0,1651,0,1,0,58785926614,6294919,0,313,15,415850,0,1030,147,42,96,758,0,83,101,0,50,0,1222078068725,436542276720,414713826216,1636791894941,409414736,31276984,33289773,7785721493,10286793,62259,430,35,48,271,65536,0,4,18,4,758,0
1600,1602,1602,false,trade_planning,65535,1602,1602,3807,2400,120,261,10447,0,406022,0,240628,269,440,38178488,2171386482,17958406,895092206,242126762,895092206,22523842101,253955357,326392000,407990,407990,0,326392000,0,0,0,0,236586490,0,101943252,47896948,54046304,1146,206457061617,23406253825,21945323029,1828285,29493866042,21943494744,662381745845,60919924,15364665,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14022,0,0,343,0,0,initial_topology_capture,0,0,0,6597886,10,42115,26297,13001,5922,5585,337,129,8217,0,0,66,0,0,69,11,14,0,975947431936,44561992246,0,0,0,1652750,54,35,132,104,54,52,0,130,3,0,0,166102752,425597275,63062787,362534488,551351779,1601,261,5719,61402,3667,384,17,0,1650,0,1,0,56741312719,1715398,0,0,0,415850,0,1041,139,37,116,337,2600,75,112,0,5,0,1223699093852,439931214812,417933307057,1641632400909,1156080620,8335192,3204410,21951829936,3653287,62259,708,38,52,480,65536,0,0,16,0,337,0
1601,1603,1603,false,trade_planning,65535,1603,1603,3797,2400,120,261,10447,0,425620,0,195093,261,353,30846942,3062802380,13117849,1102435068,239214625,1102435068,10841024437,300299580,7499450,149989,0,149989,0,7499450,0,0,0,4730461,0,110174258,44297788,65876470,1186,270609221403,18042236075,10534682837,1457430,38658460306,10533225407,280845463890,54033466,19215207,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14022,0,1216,343,0,0,initial_topology_capture,1216,1846,0,6597886,10,42115,26297,13001,5922,5585,337,129,8217,0,0,66,0,0,55,0,14,0,976018735104,0,0,0,0,1194000,39,28,146,116,82,39,0,108,2,0,0,238044186,422839977,61791090,361048887,1699672229,1602,0,5738,61445,3689,383,17,0,1648,0,1,0,76970941642,1269426,0,2,0,415848,0,1101,157,29,125,816,0,93,71,0,0,0,1225370657435,435675818738,413890693763,1639261351198,556091943,0,8627063,10533225407,7624055,62259,665,28,39,958,65536,0,0,0,17,816,0
1602,1604,1604,false,trade_planning,65535,1604,1604,3797,2400,120,261,10448,0,340427,0,220731,231,219,28295004,2509893703,29468512,782306389,312316817,782306389,9108046296,255977097,0,0,0,0,0,0,0,0,0,0,0,97923171,31124602,66798569,1164,189004354025,14089813068,8852985344,916145,27000622107,8852069199,1123304676,33997640,17407691,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14022,0,4048,343,0,0,initial_topology_capture,4048,5296,0,6597886,10,42115,26297,13001,5922,5585,337,129,8217,0,0,66,0,0,45,0,10,0,976618520576,0,0,0,0,557250,44,36,144,117,58,44,0,171,1,0,0,111879946,378367165,44636380,333730785,425491863,1603,0,5740,61491,3692,383,17,0,1647,0,1,0,53904489935,2532365,0,0,0,415848,0,1064,141,35,103,1075,0,94,93,0,0,0,1223383794605,436161596253,414352180922,1637735975527,467064588,0,10600960,8852069199,9057281,62259,349,31,44,314,65536,0,0,0,0,1075,0
1603,1605,1605,false,trade_planning,65535,1605,1605,3796,2400,120,261,10448,0,368902,0,173475,228,254,17381595,2547949074,28597124,921206586,193222664,921206586,7810907703,333468206,161987500,3239750,0,3239750,0,161987500,0,0,0,97989036,0,63251427,30174042,33077385,1073,185581875496,9789014194,7317191325,1739328,26511696598,7315451997,1047156076,23628897,22168458,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14022,14022,0,48,343,0,0,initial_topology_capture,48,66,0,6597886,10,42115,26297,13001,5922,5585,337,129,8217,0,0,66,0,0,39,0,6,0,976085843968,0,0,0,0,1100750,30,20,142,112,66,30,0,151,2,0,0,146564973,359019907,32825922,326193985,356824180,1604,0,5739,61525,3694,381,17,0,1646,0,1,0,52895154917,1012369,0,0,0,415848,0,998,142,25,103,414,0,90,90,0,0,0,1223382031918,435590295599,413809447031,1637191478949,386439760,0,1154391,7315451997,10959755,62259,814,23,30,460,65536,0,0,0,9,413,1
1604,1606,1606,false,trade_planning,65535,1606,1606,3802,2400,120,261,10447,0,363760,0,204029,228,514,21675740,2619172649,23046013,924036482,154679469,924036482,8793717340,152903065,167992700,3359854,0,3359854,0,167992700,0,0,0,107295862,0,67729894,33203930,34525964,1114,228083135979,9818093643,8473929718,1108143,32583305246,8472821575,1090560694,37277256,21058402,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14754,0,0,344,0,0,initial_topology_capture,0,0,0,6621033,10,42243,26392,13045,5944,5605,339,129,8259,0,0,67,0,0,76,44,7,0,976052289536,83832710081,0,0,0,2826250,56,42,137,111,67,56,0,170,7,0,0,660214961,388686989,37581726,351105263,236642692,1605,579,5724,61563,3680,381,17,0,1645,0,1,0,65009044037,15876252,0,0,0,415848,0,1009,132,41,99,288,1835,94,108,0,50,0,1222397878891,420199182841,399187936873,1621585815764,447060629,61982227,8119719,8534803802,9386398,62259,1550,37,56,2362,65536,0,0,0,28,287,1
1605,1607,1607,false,trade_planning,65535,1607,1607,3788,2400,120,261,10447,0,401497,0,245068,270,355,34678900,2954275897,74854716,885267659,380385302,885267659,27757063249,420374525,151999200,189999,189999,0,151999200,0,0,0,0,110175812,0,114698955,56111656,58587299,1139,206758572657,29379094658,27186440908,1751384,29536939056,27184689524,515784737232,51746585,15795213,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14754,0,1115,344,0,0,initial_topology_capture,1115,1789,0,6621033,10,42243,26392,13045,5944,5605,339,129,8259,0,0,67,0,0,70,0,6,0,976308142080,0,0,0,0,1309750,60,40,121,91,62,58,0,158,7,0,0,289993321,423734066,58514140,365219926,660351494,1606,0,5744,61617,3701,381,17,0,1644,0,1,0,57145491423,4300508,0,0,0,415848,0,1057,151,30,113,113,0,96,82,0,0,0,1213115570248,433874478203,412179425733,1625294995981,1432351300,0,4362022,27184689524,2924541,62259,993,38,58,955,65536,0,0,9,0,113,0
1606,1608,1608,false,trade_planning,65535,1608,1608,3780,2400,120,261,10445,0,418525,0,202105,245,328,38039093,2354928575,36673957,1076165734,263341952,1076165734,8503671192,277861983,0,0,0,0,0,0,0,0,0,0,0,83535194,43053064,40482130,1203,271381361404,12065543063,8227142368,1333159,38768766019,8225809209,205731761082,52932183,24214405,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,14754,0,2529,344,0,0,initial_topology_capture,2529,3341,0,6621033,10,42243,26392,13045,5944,5605,339,129,8259,0,0,67,0,0,59,0,11,0,974420705280,0,0,0,0,885000,44,35,152,118,70,44,0,149,3,0,0,163128437,425040658,62913990,362126668,1034195533,1607,0,5747,61649,3706,379,17,0,1644,0,1,0,77385306111,1767586,0,2,0,415846,0,1105,158,32,125,562,0,95,92,0,0,0,1216196570585,426585185618,405254620017,1621451190602,433885075,0,5990461,8225809209,9689582,62259,436,32,44,414,65536,0,0,9,8,560,2
1607,1609,1609,false,trade_planning,65535,1609,1609,3782,2400,120,261,10445,0,345267,0,215893,231,229,21829365,2424429501,20633675,804627349,256968800,804627349,8915193601,260190461,492779200,615974,615974,0,492779200,0,0,0,0,252536712,0,85710724,28301389,57409335,1159,245592476676,9513172584,8163174437,950497,35084639629,8162223940,997752137,40132801,14341727,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14754,0,3849,344,0,0,initial_topology_capture,3849,4988,0,6621033,10,42243,26392,13045,5944,5605,339,129,8259,0,0,67,0,0,46,0,13,0,993974550528,0,0,0,0,842750,58,37,147,120,70,52,0,147,7,0,0,144970678,373781351,40296164,333485187,260462145,1608,0,5765,61701,3724,379,17,0,1644,0,1,0,53402346282,1950336,0,0,0,415846,0,1069,152,37,100,426,0,86,85,0,0,0,1281722077564,427332978576,405965021067,1687687098631,430723780,0,13713112,8162223940,10291182,62259,462,33,52,439,65536,0,10,9,0,426,0
1608,1610,1610,false,trade_planning,65535,1610,1610,3768,2400,120,261,10445,0,385156,0,157052,221,390,18876950,2375295839,13608935,1008553112,265558024,1008553112,7175670183,225833480,162494600,3249892,0,3249892,0,162494600,0,0,0,98293256,0,64925252,31882843,33042409,1078,185476437058,8995591619,6789007955,1665852,26496633958,6787342103,1131383111,17536780,18545728,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14754,14754,0,48,344,0,0,initial_topology_capture,48,65,0,6621033,10,42243,26392,13045,5944,5605,339,129,8259,0,0,67,0,0,35,0,11,0,994146516992,0,0,0,0,948000,54,42,125,99,72,54,0,106,2,0,0,146630235,361149584,33822426,327327158,649778215,1609,0,5756,61730,3717,377,17,0,1644,0,1,0,52891616953,122073,0,0,0,415846,0,987,135,40,109,889,0,92,85,0,0,0,1284004653112,428571532923,407141643901,1691146297013,358317078,0,5433007,6787342103,12397861,62259,625,34,54,413,65536,0,0,0,2,889,0
1609,1611,1611,false,trade_planning,65535,1611,1611,3765,2400,120,261,10444,0,342054,0,225307,229,657,22344334,2270191851,23480653,824544311,153409496,824544311,8408712538,159931636,98495750,1969915,0,1969915,0,98495750,0,0,0,62908593,0,72396688,32965988,39430700,1111,227142046003,9402317068,8151360372,1075220,32448863814,8150285152,1055605926,50080457,18455940,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14754,14754,32,48,344,0,0,initial_topology_capture,48,65,0,6643306,10,42355,26462,13072,5964,5625,339,129,8270,0,0,67,0,0,54,27,8,0,994565947392,19305703329,0,0,0,1702500,58,39,129,103,56,56,0,128,2,0,0,325074921,389566441,38132033,351434408,295699231,1610,584,5738,61761,3694,383,17,0,1643,0,1,0,64775941755,1299243,199459,34906,0,590373,0,1014,137,32,106,337,0,68,110,0,43,0,1283140680754,415626051557,394843476108,1677984156862,430036495,19587630,15453223,8170072241,10292676,62259,877,37,56,1027,65536,0,0,0,19,336,1
1610,1612,1612,false,trade_planning,65535,1612,1612,3747,2400,120,261,10443,0,420668,0,225767,233,363,36513665,2821876550,104491057,988712293,240590355,988712293,25984461978,1519448421,0,0,0,0,0,0,0,0,0,0,0,105096226,49666237,55429989,1147,193580660920,36169230477,24466461321,1447764,27654380234,24465013557,655847096208,51160743,19132563,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14058,0,0,345,0,0,initial_topology_capture,0,0,0,6645002,10,42379,26474,13077,5964,5625,339,129,8282,0,0,67,0,0,51,5,8,0,995610329088,696386451,0,0,0,888500,46,28,130,99,53,46,0,150,3,0,0,92580560,427357543,61894568,365462975,1206125336,1611,229,5750,61798,3709,381,17,0,1642,0,1,0,54829314915,13120073,0,0,0,590373,0,1049,143,36,112,348,2564,86,88,0,7,0,1270617976999,447904123918,425507546355,1696125523354,1288898799,402149,22085087,24465415706,3403629,62259,443,28,46,283,65536,0,0,0,0,347,1
1611,1613,1613,false,trade_planning,65535,1613,1613,3738,2400,120,261,10443,0,418883,0,201620,227,354,45196450,2492979618,40875386,1077779018,172706651,1077779018,10548125808,230465513,0,0,0,0,0,0,0,0,0,0,0,107716188,50748398,56967790,1206,262582739983,29177113989,10319197583,1537288,37511820098,10317660295,297301013575,57005051,23730659,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,14058,0,2565,345,0,0,initial_topology_capture,2565,3648,0,6645002,10,42379,26474,13077,5964,5625,339,129,8282,0,0,67,0,0,45,0,6,0,992544292864,0,0,0,0,1653750,40,24,152,117,71,40,0,108,2,0,0,178044806,435939273,73766079,362173194,2039248361,1612,0,5748,61839,3713,377,17,0,1640,0,1,0,78160683242,3121497,0,2,1,590371,0,1116,175,34,124,953,0,83,114,0,0,0,1260087539425,441002685507,418951200922,1679038740347,544374738,0,3800979,10317660295,8003858,62259,1083,30,40,543,65536,0,0,0,5,953,0
1612,1614,1614,false,trade_planning,65535,1614,1614,3744,2400,120,261,10443,0,349531,0,211630,232,231,24390151,2372311462,44560420,800072211,250672325,800072211,8434559933,335830621,0,0,0,0,0,0,0,0,0,0,0,74936164,37408085,37528079,1158,237505176467,12246202123,8099586602,857290,33929311029,8098729312,987245614,34729811,13948498,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14058,0,3957,345,0,0,initial_topology_capture,3957,5359,0,6645002,10,42379,26474,13077,5964,5625,339,129,8282,0,0,67,0,0,39,0,6,0,979239960576,0,0,0,0,1415250,58,42,147,116,59,56,0,172,1,0,0,230084929,375060695,42061721,332998974,239504326,1613,0,5759,61875,3729,377,17,0,1635,0,1,0,69780073972,1937082,0,0,0,590371,0,1047,149,47,110,502,0,78,81,0,0,0,1252098907954,438451523966,416527605224,1668626513178,427532756,0,1834440,8098729312,10132151,62259,689,34,56,634,65536,0,0,0,0,502,0
