epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason,merchant_debt_principal,merchant_debt_premium,merchant_debt_term_cycles_left,merchant_debt_delinquent_cycles,last_in_kind_livelihood_value,recovery_failed_reviews
281,283,283,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,-65311,0,0,0,0,74164,4,0,74160,0,0,48,0,0,0,1123000,0,65536,15430,0,0,0,0,13402,1139170,1139170,-1139122,24979,,15430,0,0,0,3,0,0,0,0,1125155,0
281,283,283,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19369,96845,96845,-96845,0,,65536,0,0,0,0,0,0,0,0,0,0
281,283,283,1338,7,22,-29,0,3,239,12,6,12,12,12,12,0,0,0,0,32768,65536,65536,0,0,0,0,74025,23700,885,49440,10725,0,387930,0,0,0,2198310,0,33465,65536,0,0,0,0,14234,854040,854040,-466110,41690,,32768,391895,0,0,0,0,0,0,0,712775,0
281,283,283,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65534,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015503,0,65536,65534,0,0,0,0,13402,67010,67010,-67010,4129995,,0,1365574,0,0,0,0,0,0,0,0,0
282,284,284,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-64669,2048,0,0,0,0,13402,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0
282,284,284,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,-65311,0,0,0,0,74164,4,0,74160,0,0,48,0,0,0,1123000,0,65536,15430,0,0,0,0,13402,1139170,1139170,-1139122,24979,,15430,0,0,0,0,0,0,0,0,1125155,0
282,284,284,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19369,96845,96845,-96845,0,,65536,0,0,0,0,0,0,0,0,0,0
282,284,284,1338,7,22,-29,0,3,239,12,6,12,12,12,12,0,0,0,0,32768,65536,65536,0,0,0,0,74025,23700,885,49440,10725,0,387930,0,0,0,2198310,0,33465,65536,0,0,0,0,14234,854040,854040,-466110,41690,,32768,391895,0,0,0,0,0,0,0,712775,0
282,284,284,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65534,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015503,0,65536,65534,0,0,0,0,13402,67010,67010,-67010,4129995,,0,1365574,0,0,0,0,0,0,0,0,0
283,285,285,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-64669,2048,0,0,0,0,13402,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0
283,285,285,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,-65311,0,0,0,0,74164,4,0,74160,0,0,48,0,0,0,1123000,0,65536,15430,0,0,0,0,13402,1139170,1139170,-1139122,24979,,15430,0,0,0,0,0,0,0,0,1125155,0
283,285,285,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19369,96845,96845,-96845,0,,65536,0,0,0,0,0,0,0,0,0,0
283,285,285,1338,7,22,-29,0,3,239,12,6,12,12,12,12,0,0,0,0,32768,65536,65536,0,0,0,0,74025,23700,885,49440,10725,0,387930,0,0,0,2198310,0,33465,65536,0,0,0,0,14234,854040,854040,-466110,41690,,32768,391895,0,0,0,0,0,0,0,712775,0
283,285,285,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65534,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015503,0,65536,65534,0,0,0,0,13402,67010,67010,-67010,4129995,,0,1365574,0,0,0,0,0,0,0,0,0
284,286,286,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-64669,2048,0,0,0,0,13402,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0
284,286,286,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,-65311,0,0,0,0,74164,4,0,74160,0,0,48,0,0,0,1123000,0,65536,15430,0,0,0,0,13402,1139170,1139170,-1139122,24979,,15430,0,0,0,0,0,0,0,0,1125155,0
284,286,286,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19369,96845,96845,-96845,0,,65536,0,0,0,0,0,0,0,0,0,0
284,286,286,1338,7,22,-29,0,3,239,12,6,12,12,12,12,0,0,0,0,32768,65536,65536,0,0,0,0,74025,23700,885,49440,10725,0,387930,0,0,0,2198310,0,33465,65536,0,0,0,0,14234,854040,854040,-466110,41690,,32768,391895,0,0,0,0,0,0,0,712775,0
284,286,286,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65534,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015503,0,65536,65534,0,0,0,0,13402,67010,67010,-67010,4129995,,0,1365574,0,0,0,0,0,0,0,0,0
285,287,287,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-64669,2048,0,0,0,0,13402,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0
285,287,287,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,-65311,0,0,0,0,74164,4,0,74160,0,0,48,0,0,0,1123000,0,65536,15430,0,0,0,0,13402,1139170,1139170,-1139122,24979,,15430,0,0,0,0,0,0,0,0,1125155,0
285,287,287,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19369,96845,96845,-96845,0,,65536,0,0,0,0,0,0,0,0,0,0
285,287,287,1338,7,22,-29,0,3,239,12,6,12,12,12,12,0,0,0,0,32768,65536,65536,0,0,0,0,74025,23700,885,49440,10725,0,387930,0,0,0,2198310,0,33465,65536,0,0,0,0,14234,854040,854040,-466110,41690,,32768,391895,0,0,0,0,0,0,0,712775,0
285,287,287,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65534,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015503,0,65536,65534,0,0,0,0,13402,67010,67010,-67010,4129995,,0,1365574,0,0,0,0,0,0,0,0,0
286,288,288,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-64736,2048,0,0,0,0,13413,0,0,0,5,,0,0,0,0,3,0,0,0,0,0,0
286,288,288,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,49,0,0,0,1146287,0,65536,15430,0,0,0,0,13413,1140105,1140105,-1140056,25404,,15430,0,0,0,3,0,0,0,0,1140105,0
286,288,288,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19368,96840,96840,-96840,0,,65536,0,0,0,0,0,0,0,0,0,0
286,288,288,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-52940,0,0,0,0,50348,307,601,49440,7294,0,36574,0,0,0,698054,0,24614,22288,0,0,0,0,14228,853680,853680,-817106,20176,,22288,0,0,0,6,0,0,0,0,663385,0
286,288,288,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26866720,0,65536,65535,0,0,0,0,13413,67065,67065,-67065,5077688,,0,1478302,0,0,8,0,0,0,0,0,0
287,289,289,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-64736,2048,0,0,0,0,13413,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0
287,289,289,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,49,0,0,0,1146287,0,65536,15430,0,0,0,0,13413,1140105,1140105,-1140056,25404,,15430,0,0,0,0,0,0,0,0,1140105,0
287,289,289,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19368,96840,96840,-96840,0,,65536,0,0,0,0,0,0,0,0,0,0
287,289,289,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-52940,0,0,0,0,50348,307,601,49440,7294,0,36574,0,0,0,698054,0,24614,22288,0,0,0,0,14228,853680,853680,-817106,20176,,22288,0,0,0,0,0,0,0,0,663385,0
287,289,289,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26866720,0,65536,65535,0,0,0,0,13413,67065,67065,-67065,5077688,,0,1478302,0,0,0,0,0,0,0,0,0
288,290,290,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-64736,2048,0,0,0,0,13413,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0
288,290,290,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,49,0,0,0,1146287,0,65536,15430,0,0,0,0,13413,1140105,1140105,-1140056,25404,,15430,0,0,0,0,0,0,0,0,1140105,0
288,290,290,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19368,96840,96840,-96840,0,,65536,0,0,0,0,0,0,0,0,0,0
288,290,290,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-52940,0,0,0,0,50348,307,601,49440,7294,0,36574,0,0,0,698054,0,24614,22288,0,0,0,0,14228,853680,853680,-817106,20176,,22288,0,0,0,0,0,0,0,0,663385,0
288,290,290,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26866720,0,65536,65535,0,0,0,0,13413,67065,67065,-67065,5077688,,0,1478302,0,0,0,0,0,0,0,0,0
289,291,291,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-64736,2048,0,0,0,0,13413,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0
289,291,291,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,49,0,0,0,1146287,0,65536,15430,0,0,0,0,13413,1140105,1140105,-1140056,25404,,15430,0,0,0,0,0,0,0,0,1140105,0
289,291,291,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19368,96840,96840,-96840,0,,65536,0,0,0,0,0,0,0,0,0,0
289,291,291,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-52940,0,0,0,0,50348,307,601,49440,7294,0,36574,0,0,0,698054,0,24614,22288,0,0,0,0,14228,853680,853680,-817106,20176,,22288,0,0,0,0,0,0,0,0,663385,0
289,291,291,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26866720,0,65536,65535,0,0,0,0,13413,67065,67065,-67065,5077688,,0,1478302,0,0,0,0,0,0,0,0,0
290,292,292,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-64736,2048,0,0,0,0,13413,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0
290,292,292,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,49,0,0,0,1146287,0,65536,15430,0,0,0,0,13413,1140105,1140105,-1140056,25404,,15430,0,0,0,0,0,0,0,0,1140105,0
290,292,292,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19368,96840,96840,-96840,0,,65536,0,0,0,0,0,0,0,0,0,0
290,292,292,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-52940,0,0,0,0,50348,307,601,49440,7294,0,36574,0,0,0,698054,0,24614,22288,0,0,0,0,14227,853620,853620,-817046,20176,,22288,0,0,0,0,0,0,0,0,663385,0
290,292,292,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26866720,0,65536,65535,0,0,0,0,13413,67065,67065,-67065,5077688,,0,1478302,0,0,0,0,0,0,0,0,0
291,293,293,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-64788,2048,0,0,0,0,13482,0,0,0,5,,9736,149108,0,0,3,0,0,0,0,0,0
291,293,293,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,53,0,0,0,1252936,0,65536,15430,0,0,0,0,13482,1145970,1145970,-1145917,26654,,0,0,0,0,3,0,0,0,0,1145970,0
291,293,293,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19433,97165,97165,-97165,0,,15430,0,0,0,0,0,0,0,0,0,0
291,293,293,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-55564,0,0,0,0,50348,307,601,49440,7294,0,37127,0,0,0,649061,0,16003,22288,0,0,0,0,14286,857160,857160,-820033,18314,,65536,0,0,0,0,0,0,0,0,613154,0
291,293,293,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33249692,0,65536,65535,0,0,0,0,13482,67410,67410,-67410,6329764,,22288,0,0,0,0,0,0,0,0,0,0
292,294,294,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-64788,2048,0,0,0,0,13482,0,0,0,5,,10922,0,0,0,0,0,0,0,0,0,0
292,294,294,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,53,0,0,0,1252936,0,65536,15430,0,0,0,0,13482,1145970,1145970,-1145917,26654,,9736,149108,0,0,0,0,0,0,0,1145970,0
292,294,294,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19433,97165,97165,-97165,0,,0,0,0,0,0,0,0,0,0,0,0
292,294,294,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-55564,0,0,0,0,50348,307,601,49440,7294,0,37127,0,0,0,649061,0,16003,22288,0,0,0,0,14286,857160,857160,-820033,18314,,15430,0,0,0,0,0,0,0,0,613154,0
292,294,294,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33249692,0,65536,65535,0,0,0,0,13482,67410,67410,-67410,6329764,,65536,0,0,0,0,0,0,0,0,0,0
293,295,295,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-64788,2048,0,0,0,0,13482,0,0,0,5,,10922,0,0,0,0,0,0,0,0,0,0
293,295,295,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,53,0,0,0,1252936,0,65536,15430,0,0,0,0,13482,1145970,1145970,-1145917,26654,,9736,149108,0,0,0,0,0,0,0,1145970,0
293,295,295,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19433,97165,97165,-97165,0,,0,0,0,0,0,0,0,0,0,0,0
293,295,295,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-55564,0,0,0,0,50348,307,601,49440,7294,0,37127,0,0,0,649061,0,16003,22288,0,0,0,0,14286,857160,857160,-820033,18314,,15430,0,0,0,0,0,0,0,0,613154,0
293,295,295,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33249692,0,65536,65535,0,0,0,0,13482,67410,67410,-67410,6329764,,65536,0,0,0,0,0,0,0,0,0,0
294,296,296,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-64788,2048,0,0,0,0,13482,0,0,0,5,,10922,0,0,0,0,0,0,0,0,0,0
294,296,296,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,53,0,0,0,1252936,0,65536,15430,0,0,0,0,13482,1145970,1145970,-1145917,26654,,9736,149108,0,0,0,0,0,0,0,1145970,0
294,296,296,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19433,97165,97165,-97165,0,,0,0,0,0,0,0,0,0,0,0,0
294,296,296,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-55564,0,0,0,0,50348,307,601,49440,7294,0,37127,0,0,0,649061,0,16003,22288,0,0,0,0,14286,857160,857160,-820033,18314,,15430,0,0,0,0,0,0,0,0,613154,0
294,296,296,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33249692,0,65536,65535,0,0,0,0,13482,67410,67410,-67410,6329764,,65536,0,0,0,0,0,0,0,0,0,0
295,297,297,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-64788,2048,0,0,0,0,13482,0,0,0,5,,10922,0,0,0,0,0,0,0,0,0,0
295,297,297,1338,7,22,-29,0,1,70,9,9,18,18,4,17,1,0,0,0,15430,15430,65536,0,0,0,0,74164,4,0,74160,0,0,53,0,0,0,1252936,0,65536,15430,0,0,0,0,13482,1145970,1145970,-1145917,26654,,9736,149108,0,0,0,0,0,0,0,1145970,0
295,297,297,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19433,97165,97165,-97165,0,,0,0,0,0,0,0,0,0,0,0,0
295,297,297,1338,7,22,-29,0,3,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-55564,0,0,0,0,50348,307,601,49440,7294,0,37127,0,0,0,649061,0,16003,22288,0,0,0,0,14286,857160,857160,-820033,18314,,15430,0,0,0,0,0,0,0,0,613154,0
295,297,297,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33249692,0,65536,65535,0,0,0,0,13482,67410,67410,-67410,6329764,,65536,0,0,0,0,0,0,0,0,0,0
296,298,298,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-64842,2048,0,0,0,0,13601,0,0,0,5,,0,0,0,0,3,0,0,0,0,0,0
296,298,298,1338,7,22,-29,0,1,70,9,9,18,18,11,18,0,0,0,0,40483,40483,65536,0,0,0,0,194582,116302,0,78280,0,0,2443720,0,0,0,4088563,0,65536,40483,0,0,0,0,13601,1224090,1224090,1219630,59029,,40483,0,0,0,8,0,0,0,0,1224090,0
296,298,298,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19612,98060,98060,-98060,0,,65536,0,0,0,0,0,0,0,0,0,0
296,298,298,1338,7,22,-29,0,3,239,12,6,12,12,4,11,1,0,0,0,22288,22288,-42839,0,0,0,0,50348,4427,601,45320,7294,0,87774,0,0,0,629553,0,11071,22288,0,0,0,0,14469,795795,795795,-708021,16584,,22288,0,0,0,3,0,0,0,0,542343,0
296,298,298,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509346,0,65536,65535,0,0,0,0,13601,68005,68005,-68005,7955264,,0,1733053,0,0,8,0,0,0,0,0,0
297,299,299,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-64842,2048,0,0,0,0,13601,0,0,0,5,,9727,137459,0,0,0,0,0,0,0,0,0
297,299,299,1338,7,22,-29,0,1,70,9,9,18,18,11,18,0,0,0,0,40483,40483,65536,0,0,0,0,194582,116302,0,78280,0,0,2443720,0,0,0,4088563,0,65536,40483,0,0,0,0,13601,1224090,1224090,1219630,59029,,0,0,0,0,0,0,0,0,0,1224090,0
297,299,299,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19612,98060,98060,-98060,0,,40483,0,0,0,0,0,0,0,0,0,0
297,299,299,1338,7,22,-29,0,3,239,12,6,12,12,4,11,1,0,0,0,22288,22288,-42839,0,0,0,0,50348,4427,601,45320,7294,0,87774,0,0,0,629553,0,11071,22288,0,0,0,0,14469,795795,795795,-708021,16584,,65536,0,0,0,0,0,0,0,0,542343,0
297,299,299,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509346,0,65536,65535,0,0,0,0,13601,68005,68005,-68005,7955264,,22288,0,0,0,0,0,0,0,0,0,0
298,300,300,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-64842,2048,0,0,0,0,13601,0,0,0,5,,9727,137459,0,0,0,0,0,0,0,0,0
298,300,300,1338,7,22,-29,0,1,70,9,9,18,18,11,18,0,0,0,0,40483,40483,65536,0,0,0,0,194582,116302,0,78280,0,0,2443720,0,0,0,4088563,0,65536,40483,0,0,0,0,13601,1224090,1224090,1219630,59029,,0,0,0,0,0,0,0,0,0,1224090,0
298,300,300,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19612,98060,98060,-98060,0,,40483,0,0,0,0,0,0,0,0,0,0
298,300,300,1338,7,22,-29,0,3,239,12,6,12,12,4,11,1,0,0,0,22288,22288,-42839,0,0,0,0,50348,4427,601,45320,7294,0,87774,0,0,0,629553,0,11071,22288,0,0,0,0,14469,795795,795795,-708021,16584,,65536,0,0,0,0,0,0,0,0,542343,0
298,300,300,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509346,0,65536,65535,0,0,0,0,13601,68005,68005,-68005,7955264,,22288,0,0,0,0,0,0,0,0,0,0
299,301,301,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-64842,2048,0,0,0,0,13601,0,0,0,5,,9727,137459,0,0,0,0,0,0,0,0,0
299,301,301,1338,7,22,-29,0,1,70,9,9,18,18,11,18,0,0,0,0,40483,40483,65536,0,0,0,0,194582,116302,0,78280,0,0,2443720,0,0,0,4088563,0,65536,40483,0,0,0,0,13601,1224090,1224090,1219630,59029,,0,0,0,0,0,0,0,0,0,1224090,0
299,301,301,1338,7,22,-29,0,2,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19612,98060,98060,-98060,0,,40483,0,0,0,0,0,0,0,0,0,0
299,301,301,1338,7,22,-29,0,3,239,12,6,12,12,4,11,1,0,0,0,22288,22288,-42839,0,0,0,0,50348,4427,601,45320,7294,0,87774,0,0,0,629553,0,11071,22288,0,0,0,0,14469,795795,795795,-708021,16584,,65536,0,0,0,0,0,0,0,0,542343,0
299,301,301,1338,7,22,-29,0,4,252,9,1,1,1,1,1,0,0,0,0,0,65535,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509346,0,65536,65535,0,0,0,0,13601,68005,68005,-68005,7955264,,22288,0,0,0,0,0,0,0,0,0,0
300,302,302,1338,7,22,-29,0,0,65,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-64842,2048,0,0,0,0,13601,0,0,0,5,,9727,137459,0,0,0,0,0,0,0,0,0
300,302,302,1338,7,22,-29,0,1,70,9,9,18,18,11,18,0,0,0,0,40483,40483,65536,0,0,0,0,194582,116302,0,78280,0,0,2443720,0,0,0,4088563,0,65536,40483,0,0,0,0,13601,1224090,1224090,1219630,59029,,0,0,0,0,0,0,0,0,0,1224090,0
