epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
631,631,631,false,trade_planning,65535,631,631,5088,2400,120,261,10129,0,16417,5,2,0,17,1681348,27408363,1528006,25277328,1647145,25277328,1065496307,11708128,1224000,1530,1530,0,1224000,0,0,0,0,1127500,0,0,4593938,-4593938,204,1731743166,1127122906,1052616524,52345,247391990,1052564179,166782694,1679389,873956,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,901,255,0,0,initial_topology_capture,901,1835,0,2776319,13,17772,11344,7624,860,607,253,116,7878,0,3524,0,0,0,195,0,19,0,10817110016,0,0,0,0,0,3,3,0,0,40,1,0,1608890,2393313,1930870,462443,148340038,630,0,6623,15439,642,0,0,0,5981,0,0,0
632,632,632,false,trade_planning,65535,632,632,5085,2400,120,261,10129,0,17244,8,0,0,11,1893825,27936621,1690231,26875867,1860502,26875867,1123641188,13707729,1260000,1575,1575,0,1260000,0,0,0,0,1764210,0,0,4666767,-4666767,211,1884814167,1194469818,1108726699,53240,269259280,1108673459,195321053,1872963,968294,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1847,255,0,0,initial_topology_capture,1847,3631,0,2776319,13,17772,11344,7624,860,607,253,116,7878,0,3524,0,0,0,174,0,21,0,10817110016,0,0,0,0,0,16,16,0,0,40,0,0,8538170,2739405,2143276,596129,177187874,631,0,6628,15453,648,0,0,0,5980,0,0,0
633,633,633,false,trade_planning,65535,633,633,5080,2400,120,261,10129,0,18686,5,0,0,20,1644134,32399390,2249568,28957712,2148750,28957712,1213490291,17191676,836000,1045,1045,0,836000,0,0,0,0,1085000,0,0,5288960,-5288960,201,2134234564,1334835326,1195521061,58446,304890766,1195462615,192731290,1743218,1040196,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,256,0,0,initial_topology_capture,0,0,0,2792392,13,17868,11413,7677,860,607,253,116,7932,0,3540,0,0,0,205,53,22,0,10812915712,679648009,0,0,0,0,14,14,0,0,31,0,0,7472400,2555591,1908069,647522,170731818,632,631,6616,15465,644,0,0,0,5972,0,0,0
634,634,634,false,trade_planning,65535,634,634,5081,2400,120,261,10129,0,17694,5,0,0,13,2299637,28787076,1440490,27459762,2089373,27459762,1203734963,15762690,836000,1045,1045,0,836000,0,0,0,0,1085000,0,0,4645904,-4645904,197,1981996881,1276371322,1187196620,60347,283142537,1187136273,217145796,2335791,951207,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,257,0,0,initial_topology_capture,0,0,0,2806426,13,17936,11464,7718,860,607,253,119,7975,0,3550,0,0,0,216,41,30,0,10812915712,1216964768,0,0,0,1500,14,13,1,0,37,1,0,7583945,3151896,2559195,592701,199124456,633,632,6620,15494,653,0,0,0,5967,0,0,0
635,635,635,false,trade_planning,65535,635,635,5078,2400,120,261,10129,0,16557,3,0,0,11,1723527,29176426,1703753,25670796,2539852,25670796,1132440075,19024675,48000,60,60,0,48000,0,0,0,0,800000,0,0,4723286,-4723286,198,1702665077,1252602368,1113425841,58441,243237979,1113367400,174617922,1658872,881877,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,258,0,0,initial_topology_capture,0,0,0,2821779,13,18045,11532,7757,882,610,272,122,8037,0,3562,0,0,0,224,39,31,0,10817110016,1085269324,0,0,0,1500,16,15,1,0,27,0,0,8710510,2496833,1996593,500240,155374990,634,633,6617,15517,653,0,0,0,5964,0,0,0
636,636,636,false,trade_planning,65535,636,636,5077,2400,120,261,10129,0,16400,4,2,0,14,1951737,27757929,1269155,25206027,1953970,25206027,1116749658,13610720,48000,60,60,0,48000,0,0,0,0,800000,0,0,4632844,-4632844,196,1737581986,1182113054,1103141689,50751,248226104,1103090938,174087115,1988204,814353,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,771,258,0,0,initial_topology_capture,771,1973,0,2821779,13,18045,11532,7757,882,610,272,122,8037,0,3562,0,0,0,198,0,26,0,10817110016,0,0,0,0,0,8,8,0,0,26,1,0,4273750,2596960,2168811,428149,156694058,635,0,6628,15541,668,0,0,0,5960,0,0,0
637,637,637,false,trade_planning,65535,637,637,5074,2400,120,261,10129,0,17239,5,0,0,9,1964369,29664297,1935510,26927351,2302777,26927351,1101086646,16199906,448000,560,560,0,448000,0,0,0,0,1042500,0,0,4972131,-4972131,209,1898274396,1200901557,1084490857,52117,271182184,1084438740,192190584,1947892,825553,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1603,258,0,0,initial_topology_capture,1603,3851,0,2821779,13,18045,11532,7757,882,610,272,122,8037,0,3562,0,0,0,179,0,19,0,10817110016,0,0,0,0,0,12,12,0,0,34,1,0,6444050,2633331,2177157,456174,172454051,636,0,6631,15553,674,0,0,0,5957,0,0,0
638,638,638,false,trade_planning,65535,638,638,5075,2400,120,261,10129,0,18667,6,0,0,16,2157175,31741323,1917078,28960107,2433252,28960107,1213754443,18572694,848000,1060,1060,0,848000,0,0,0,0,1285000,0,0,5115092,-5115092,201,2128311198,1323564967,1194389390,55641,304044577,1194333749,212532610,2185498,1032307,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,259,0,0,initial_topology_capture,0,0,0,2834436,13,18111,11571,7785,885,611,274,122,8063,0,3573,0,0,0,174,28,33,0,10817110016,762951945,0,0,0,0,11,11,0,0,27,1,0,5873640,2993197,2410635,582562,192543162,637,636,6631,15567,677,0,0,0,5954,0,0,0
639,639,639,false,trade_planning,65535,639,639,5074,2400,120,261,10129,0,17680,4,0,0,12,1674812,32063533,1676424,27430472,2272015,27430472,1195541489,16008069,436000,545,545,0,436000,0,0,0,0,842500,0,0,5314954,-5314954,208,1972249113,1292360876,1179156184,58764,281750002,1179097420,182029561,1642653,902747,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,260,0,0,initial_topology_capture,0,0,0,2844929,13,18165,11606,7815,885,611,274,122,8088,0,3578,0,0,0,174,30,30,0,10817110016,1853890549,0,0,0,0,15,15,0,0,29,0,0,8239410,2517907,2005509,512398,158809883,638,99,6630,15583,677,0,0,0,5953,0,0,0
640,640,640,false,trade_planning,65535,640,640,5077,2400,120,261,10129,0,16543,6,0,0,23,1884166,27969282,2023960,25678297,2076406,25678297,1137045440,16137614,1236000,1545,1545,0,1236000,0,0,0,0,1327500,0,0,4606655,-4606655,194,1681143421,1231163299,1119727214,55388,240163453,1119671826,181827523,1803193,851663,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,261,0,0,initial_topology_capture,0,0,0,2859079,13,18232,11650,7844,888,611,277,126,8125,0,3593,0,0,0,176,29,27,0,10817110016,1781974418,0,0,0,1500,14,13,1,0,33,0,0,7413844,2627121,2179524,447597,163984302,639,638,6622,15598,671,0,0,0,5951,0,0,0
641,641,641,false,trade_planning,65535,641,641,5074,2400,120,261,10129,0,16388,2,1,0,14,1602750,28612412,1519684,25216599,1948598,25216599,1108768941,13928211,24000,30,30,0,24000,0,0,0,0,400000,0,0,4613340,-4613340,188,1727915356,1173925323,1094865918,49188,246845165,1094816730,163268984,1564789,837318,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,262,0,0,initial_topology_capture,0,0,0,2868891,13,18297,11691,7863,904,611,293,126,8157,0,3599,0,0,0,165,19,30,0,10817110016,890172397,0,0,0,0,10,10,0,0,33,0,0,5370120,2302492,1855815,446677,143642730,640,77,6621,15610,672,0,0,0,5949,0,0,0
642,642,642,false,trade_planning,65535,642,642,5072,2400,120,261,10129,0,17231,3,0,0,12,1961164,28160964,1705944,26913575,1721408,26913575,1110152646,13413806,48000,60,60,0,48000,0,0,0,0,800000,0,0,4838022,-4838022,203,1942342015,1173598415,1096748871,58031,277477541,1096690840,189253522,1800813,934910,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,945,262,0,0,initial_topology_capture,945,1798,0,2868891,13,18297,11691,7863,904,611,293,126,8157,0,3599,0,0,0,142,0,23,0,10817110016,0,0,0,0,1500,11,10,1,0,34,1,0,5865877,2634967,2196115,438852,170370853,641,0,6631,15626,681,0,0,0,5950,0,0,0
643,643,643,false,trade_planning,65535,643,643,5072,2400,120,261,10129,0,18650,6,0,0,15,1622128,33446178,2237094,28891107,2518867,28891107,1261687997,17478291,848000,1060,1060,0,848000,0,0,0,0,1285000,0,0,5509792,-5509792,217,2169300943,1372089459,1243420493,58787,309900270,1243361706,193698226,1626692,1095819,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,16384,16942,0,3467,262,0,0,initial_topology_capture,3467,7460,0,2868891,13,18297,11691,7863,904,611,293,126,8157,0,3599,0,0,0,126,0,16,0,10817110016,0,0,0,0,0,12,12,0,0,34,0,0,6491070,2579728,1920313,659415,171761356,642,0,6634,15640,686,0,0,0,5948,0,0,0
644,644,644,false,trade_planning,65535,644,644,5075,2400,120,261,10129,0,17668,7,0,0,12,2120772,30310011,1683503,27400764,1884417,27400764,1207724865,13650825,860000,1075,1075,0,860000,0,0,0,0,1485000,0,0,4990216,-4990216,221,1960231203,1275949718,1193272907,58867,280033155,1193214040,201225014,2062865,993726,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,263,0,0,initial_topology_capture,0,0,0,2885308,13,18449,11759,7907,936,643,293,129,8214,0,3623,0,0,0,148,44,22,0,10817110016,1058123981,0,0,0,0,11,11,0,0,34,0,0,6017670,3021022,2451940,569082,181191137,643,642,6638,15663,695,0,0,0,5943,0,0,0
645,645,645,false,trade_planning,65535,645,645,5073,2400,120,261,10129,0,16523,4,0,0,7,1721408,28025098,1725375,25625868,2510915,25625868,1036678887,20122475,436000,545,545,0,436000,0,0,0,0,842500,0,0,4728200,-4728200,198,1653851026,1153031369,1016177133,56721,236264539,1016120412,169581427,1721779,827467,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,264,0,0,initial_topology_capture,0,0,0,2898503,13,18513,11798,7936,943,649,294,133,8246,0,3633,0,0,0,163,29,14,0,10817110016,1393225154,0,0,0,0,12,12,0,0,23,0,0,6401860,2448701,1984794,463907,149911656,644,643,6634,15673,694,0,0,0,5940,0,0,0
646,646,646,false,trade_planning,65535,646,646,5074,2400,120,261,10129,0,16370,3,1,0,14,1692535,28426959,1133447,25172300,1924432,25172300,1116611076,14385025,36000,45,45,0,36000,0,0,0,0,600000,0,0,4499563,-4499563,196,1702699499,1185254337,1102245570,55519,243242902,1102190051,174323001,1672954,976286,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,892,264,0,0,initial_topology_capture,892,1831,0,2898503,13,18513,11798,7936,943,649,294,133,8246,0,3633,0,0,0,143,0,20,0,10812915712,0,0,0,0,0,14,14,0,0,25,1,0,7602970,2527825,1967722,560103,157100353,645,0,6643,15693,702,0,0,0,5941,0,0,0
647,647,647,false,trade_planning,65535,647,647,5076,2400,120,261,10129,0,17216,5,0,0,10,1708399,27760599,1529106,26875348,1182083,26875348,1089656772,7162671,836000,1045,1045,0,836000,0,0,0,0,1085000,0,0,4546311,-4546311,200,1977359058,1124758806,1081717647,59546,282479980,1081658101,180391707,1665197,926736,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1834,264,0,0,initial_topology_capture,1834,3630,0,2898503,13,18513,11798,7936,943,649,294,133,8246,0,3633,0,0,0,128,0,15,0,10812915712,0,0,0,0,0,7,7,0,0,37,0,0,3793830,2464742,1961749,502993,160135147,646,0,6641,15706,702,0,0,0,5939,0,0,0
648,648,648,false,trade_planning,65535,648,648,5078,2400,120,261,10129,0,18633,8,0,0,17,1895508,30817650,1902748,28852968,2102164,28852968,1227681183,15234347,96000,120,120,0,96000,0,0,0,0,1600000,0,0,5051977,-5051977,208,2157750150,1305560690,1212405893,55057,308250155,1212350836,209985659,1887905,1226395,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,265,0,0,initial_topology_capture,0,0,0,2912762,13,18628,11865,7984,943,649,294,133,8301,0,3652,0,0,0,151,48,25,0,10812915712,1706190743,0,0,0,0,17,17,0,0,29,1,0,9056380,2950067,2200694,749373,191148105,647,646,6617,15716,694,0,0,0,5923,0,0,0
649,649,649,false,trade_planning,65535,649,649,5078,2400,120,261,10129,0,17656,7,0,0,16,1557059,29899165,1999242,27418898,2178015,27418898,1102048280,15435543,84000,105,105,0,84000,0,0,0,0,1400000,0,0,5057228,-5057228,214,1944233059,1201744412,1086587627,58890,277747709,1086528737,181991330,1523181,1103682,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,266,0,0,initial_topology_capture,0,0,0,2917948,14,18669,11889,8000,943,649,294,134,8319,0,3660,0,0,0,148,16,19,0,10812915712,698504243,0,0,0,0,9,9,0,0,32,0,0,5003060,2575563,1884493,691070,160353467,648,647,6616,15727,696,0,0,0,5920,0,0,0
650,650,650,false,trade_planning,65535,650,650,5079,2400,120,261,10129,0,16515,5,0,0,14,2039786,26420764,1343802,25612837,2021869,25612837,1062822800,14767378,448000,560,560,0,448000,0,0,0,0,1042500,0,0,4445478,-4445478,203,1696406237,1133893954,1047664682,57260,242343861,1047607422,180370833,2015955,774021,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,267,0,0,initial_topology_capture,0,0,0,2927393,14,18717,11927,8028,943,649,294,134,8347,0,3670,0,0,0,157,28,19,0,10812915712,1027208825,0,0,0,0,8,8,0,0,37,0,0,4361280,2663150,2280820,382330,162936384,649,10,6623,15746,704,0,0,0,5919,0,0,0
651,651,651,false,trade_planning,65535,651,651,5078,2400,120,261,10129,0,16359,2,2,0,12,1566189,28676873,2266637,25161983,2212849,25161983,1111232304,16888731,24000,30,30,0,24000,0,0,0,0,400000,0,0,4577225,-4577225,197,1667682121,1217810506,1094372398,52825,238240425,1094319573,162442652,1522363,935331,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,768,267,0,0,initial_topology_capture,768,1958,0,2927393,14,18717,11927,8028,943,649,294,134,8347,0,3670,0,0,0,133,0,24,0,10812915712,0,0,0,0,0,11,11,0,0,35,0,0,5950040,2352780,1825912,526868,144136813,650,0,6631,15764,709,0,0,0,5922,0,0,0
652,652,652,false,trade_planning,65535,652,652,5078,2400,120,261,10129,0,17207,5,0,0,14,1860232,29167192,2127120,26843229,1927676,26843229,1143783183,15549391,448000,560,560,0,448000,0,0,0,0,1068880,0,0,4845677,-4845677,200,1947318019,1251273850,1127838207,52415,278188404,1127785792,194013316,1822044,1059812,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1613,267,0,0,initial_topology_capture,1613,3808,0,2927393,14,18717,11927,8028,943,649,294,134,8347,0,3670,0,0,0,122,0,11,0,10812915712,0,0,0,0,0,5,5,0,0,32,2,0,2698300,2722953,2130691,592262,175291228,651,0,6637,15774,717,0,0,0,5920,0,0,0
653,653,653,false,trade_planning,65535,653,653,5079,2400,120,261,10129,0,18617,9,0,0,11,1907032,33558556,2218552,28797375,2235886,28797375,1283030849,17123098,884000,1105,1105,0,884000,0,0,0,0,1885000,0,0,5410035,-5410035,207,2156049586,1388639587,1265079039,55288,308007213,1265023751,203440206,1987882,954205,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,268,0,0,initial_topology_capture,0,0,0,2937433,14,18770,11961,8057,943,649,294,134,8367,0,3675,0,0,0,135,29,16,0,10812915712,3031525868,0,0,0,6000,15,14,1,0,33,0,0,8149728,2777632,2174676,602956,182057514,652,651,6639,15790,721,0,0,0,5918,0,0,0
654,654,654,false,trade_planning,65535,654,654,5075,2400,120,261,10129,0,17644,2,1,0,14,2202296,30284830,1738476,27424603,1948891,27424603,1193799087,14295458,412000,515,515,0,412000,0,0,0,0,442500,0,0,5021410,-5021410,211,1932031929,1267491226,1179145187,53558,276004676,1179091629,213983209,2202271,1120837,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,269,0,0,initial_topology_capture,0,0,0,2947211,14,18829,12001,8075,959,649,310,134,8395,0,3681,0,0,0,137,18,16,0,10812915712,784212682,0,0,0,0,11,11,0,0,33,0,0,5894090,3208542,2515771,692771,195167999,653,9,6634,15799,718,0,0,0,5916,0,0,0
655,655,655,false,trade_planning,65535,655,655,5074,2400,120,261,10129,0,16502,4,0,0,6,1459814,26715783,1940398,25624629,2119324,25624629,1033263824,15370959,824000,1030,1030,0,824000,0,0,0,0,914084,0,0,4629688,-4629688,199,1719224410,1113746894,1017123595,54730,245603600,1017068865,155709899,1447575,772527,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,270,0,0,initial_topology_capture,0,0,0,2951953,14,18861,12021,8089,959,649,310,134,8411,0,3687,0,0,0,135,14,16,0,10812915712,1474408670,0,0,0,0,13,13,0,0,23,0,0,6932800,2165658,1748259,417399,134901030,654,112,6635,15814,714,0,0,0,5921,0,0,0
656,656,656,false,trade_planning,65535,656,656,5073,2400,120,261,10129,0,16349,1,2,0,17,1897525,27878910,1526257,25168210,2095894,25168210,1103057440,18481362,12000,15,15,0,12000,0,0,0,0,200000,0,0,4480662,-4480662,201,1636415327,1210353131,1084615120,51042,233773733,1084564078,175376685,1893187,813024,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,948,270,0,0,initial_topology_capture,948,1806,0,2951953,14,18861,12021,8089,959,649,310,134,8411,0,3687,0,0,0,121,0,14,0,10812915712,0,0,0,0,0,11,11,0,0,27,0,0,5841310,2610030,2150426,459604,158135904,655,0,6641,15831,721,0,0,0,5920,0,0,0
657,657,657,false,trade_planning,65535,657,657,5069,2400,120,261,10129,0,17198,1,0,0,13,1788276,28417513,1676594,26851156,1478863,26851156,1107577524,10259109,12000,15,15,0,12000,0,0,0,0,237025,0,0,4811674,-4811674,204,1938226037,1161140370,1097361627,55212,276889554,1097306415,186658869,1758998,952301,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1783,270,0,0,initial_topology_capture,1783,3731,0,2951953,14,18861,12021,8089,959,649,310,134,8411,0,3687,0,0,0,112,0,9,0,10812915712,0,0,0,0,0,10,10,0,0,35,0,0,5322090,2551116,2038034,513082,166731431,656,0,6634,15840,720,0,0,0,5914,0,0,0
658,658,658,false,trade_planning,65535,658,658,5063,2400,120,261,10129,0,18610,3,0,0,14,1933664,31819597,1530307,28822390,1794034,28822390,1276735895,12219082,424000,530,530,0,424000,0,0,0,0,642500,0,0,5088419,-5088419,209,2133358905,1324593549,1264151600,58787,304765688,1264092813,197778165,1864809,1133521,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2585,270,0,0,initial_topology_capture,2585,5648,0,2951953,14,18861,12021,8089,959,649,310,134,8411,0,3687,0,0,0,94,0,18,0,10812915712,0,0,0,0,0,14,14,0,0,27,0,0,7536190,2799517,2220907,578610,175912592,657,0,6635,15856,726,0,0,0,5909,0,0,0
659,659,659,false,trade_planning,65535,659,659,5062,2400,120,261,10129,0,17630,2,0,0,16,1766840,31477119,2367191,27401446,2467769,27401446,1192770561,17875440,24000,30,30,0,24000,0,0,0,0,400000,0,0,5284500,-5284500,203,1912950494,1307664893,1174927551,56430,273278771,1174871121,183276020,1745745,860834,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,271,0,0,initial_topology_capture,0,0,0,2959586,14,18962,12074,8127,959,649,310,134,8459,0,3702,0,0,0,115,38,17,0,10808721408,1397713450,0,0,0,7500,9,7,2,0,27,0,0,5040418,2554918,2074130,480788,161686690,658,657,6631,15871,736,0,0,0,5895,0,0,0
660,660,660,false,trade_planning,65535,660,660,5061,2400,120,261,10129,0,16497,3,0,0,9,1912579,27281383,1553959,25638702,2418255,25638702,1077628024,18456303,36000,45,45,0,36000,0,0,0,0,640820,0,0,4672746,-4672746,189,1745489182,1174657727,1059188491,52770,249355715,1059135721,187146783,1884351,945595,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,912,271,0,0,initial_topology_capture,912,1824,0,2959586,14,18962,12074,8127,959,649,310,134,8459,0,3702,0,0,0,98,0,17,0,10808721408,0,0,0,0,0,12,12,0,0,38,0,0,6406370,2724336,2198629,525707,169186025,659,0,6646,15892,751,0,0,0,5895,0,0,0
661,661,661,false,trade_planning,65535,661,661,5063,2400,120,261,10129,0,16332,3,1,0,12,1403554,27023244,1538402,25166015,1905121,25166015,1023775172,13823974,812000,1015,1015,0,812000,0,0,0,0,685000,0,0,4592519,-4592519,196,1647849789,1084130227,1009192122,52924,235407221,1009139198,154948283,1364007,875540,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1871,271,0,0,initial_topology_capture,1871,3628,0,2959586,14,18962,12074,8127,959,649,310,134,8459,0,3702,0,0,0,85,0,13,0,10808721408,0,0,0,0,0,16,16,0,0,35,0,0,8600270,2140779,1692247,448532,135723895,660,0,6658,15916,763,0,0,0,5895,0,0,0
662,662,662,false,trade_planning,65535,662,662,5064,2400,120,261,10129,0,17184,2,0,0,9,1980693,28952387,2281323,26760103,1959600,26760103,1139639257,16372383,800000,1000,1000,0,800000,0,0,0,0,485000,0,0,4949237,-4949237,210,1933413549,1235513217,1122522766,55892,276202049,1122466874,186350903,1958563,860853,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2705,271,0,0,initial_topology_capture,2705,5573,0,2959586,14,18962,12074,8127,959,649,310,134,8459,0,3702,0,0,0,74,0,11,0,10808721408,0,0,0,0,0,15,15,0,0,32,0,0,8008570,2668671,2204319,464352,167031228,661,0,6656,15927,761,0,0,0,5895,0,0,0
663,663,663,false,trade_planning,65535,663,663,5065,2400,120,261,10129,0,18592,4,0,0,12,1792751,32558707,2628212,28831858,1890540,28831858,1225541426,14443293,824000,1030,1030,0,824000,0,0,0,0,913432,0,0,5474389,-5474389,203,2084548034,1319301223,1210329457,55324,297792697,1210274133,196471519,1823649,1025163,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,272,0,0,initial_topology_capture,0,0,0,2979566,14,19133,12159,8182,988,678,310,138,8530,0,3732,0,0,0,116,55,13,0,10808721408,1062626759,0,0,0,0,18,18,0,0,34,0,0,9504950,2637047,2058259,578788,174633516,662,661,6645,15942,755,0,0,0,5890,0,0,0
664,664,664,false,trade_planning,65535,664,664,5063,2400,120,261,10129,0,17615,0,0,0,10,2267033,29920287,2398680,27415101,2437113,27415101,1170101350,20683796,0,0,0,0,0,0,0,0,0,0,0,0,4981890,-4981890,198,1868906850,1285281197,1149474824,57270,266986817,1149417554,198768886,2248551,885479,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,273,0,0,initial_topology_capture,0,0,0,2992320,14,19189,12201,8215,988,678,310,138,8571,0,3741,0,0,0,128,33,21,0,10808721408,2640677031,0,0,0,0,12,12,0,0,29,0,0,6342970,3008637,2536029,472608,178300533,663,662,6646,15960,758,0,0,0,5888,0,0,0
665,665,665,false,trade_planning,65535,665,665,5064,2400,120,261,10129,0,16488,4,0,0,8,1593748,27981561,1517355,25650520,1765012,25650520,1080530032,12506377,436000,545,545,0,436000,0,0,0,0,883320,0,0,4668171,-4668171,191,1785095410,1139720925,1067640959,53304,255013751,1067587655,169090152,1565143,937622,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,274,0,0,initial_topology_capture,0,0,0,3005686,14,19251,12246,8246,988,678,310,138,8609,0,3755,0,0,0,142,31,17,0,10804527104,2339137376,0,0,0,0,8,8,0,0,22,0,0,4267690,2403594,1876974,526620,149358210,664,663,6643,15970,755,0,0,0,5888,0,0,0
666,666,666,false,trade_planning,65535,666,666,5067,2400,120,261,10129,0,16314,5,2,0,13,1853648,28233851,1601151,25173842,1859467,25173842,1098850059,12783308,836000,1045,1045,0,836000,0,0,0,0,1085000,0,0,4655186,-4655186,191,1668814232,1160868099,1085280207,49456,238402156,1085230751,170754057,1836825,816613,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,761,274,0,0,initial_topology_capture,761,1980,0,3005686,14,19251,12246,8246,988,678,310,138,8609,0,3755,0,0,0,126,0,16,0,10804527104,0,0,0,0,0,15,15,0,0,29,1,0,7975400,2532346,2111839,420507,153093836,665,0,6648,15987,763,0,0,0,5885,0,0,0
667,667,667,false,trade_planning,65535,667,667,5067,2400,120,261,10129,0,17173,2,0,0,16,2081453,28851039,1737680,26774410,1733100,26774410,1184532963,13776406,24000,30,30,0,24000,0,0,0,0,400000,0,0,4687262,-4687262,212,1934504321,1267024684,1170787819,55262,276357882,1170732557,190592428,2039111,786316,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2529,274,0,0,initial_topology_capture,2529,5630,0,3005686,14,19251,12246,8246,988,678,310,138,8609,0,3755,0,0,0,117,0,9,0,10804527104,0,0,0,0,0,16,16,0,0,38,0,0,8538070,2671326,2282641,388685,172387287,666,0,6644,15997,761,0,0,0,5883,0,0,0
