epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
821,822,822,false,trade_planning,65535,822,822,3674,2400,120,261,8684,0,10241,0,23,0,5,151554,4164524,6551138,40873027,710188,40873027,2452105802,101335914,0,0,0,0,0,0,0,0,0,0,0,0,2030688,-2030688,220,5286232071,82114682282,2385843591,35073703,755176105,2350769888,663021138618,1898952,1104267,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,476,0,0,initial_topology_capture,0,0,0,9653910,70,48827,34610,19977,3746,2789,957,148,12853,0,14160,44,0,0,319,39,32,0,4366270464,808022490,0,0,0,0,0,0,6,2,4,0,0,18,1,263,0,0,761673,259586,502087,10400874149,821,43,3152,27152,565,75,5,0,2507,0,0,0
822,823,823,false,trade_planning,65535,823,823,3670,2400,120,261,8684,0,10056,0,37,0,11,254451,3783593,10620751,40037666,559976,40037666,3121780692,115545224,0,0,0,0,0,0,0,0,0,0,0,0,1750899,-1750899,201,5441592631,111981866622,3066273903,60038435,777370482,3006235468,637469383934,2480809,1503002,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,32,40,476,0,0,initial_topology_capture,40,72,0,9673676,70,48912,34678,20011,3747,2790,957,148,12895,0,14194,44,0,0,327,34,26,0,4353687552,878093061,0,0,0,0,1,1,5,3,2,1,0,20,1,259,0,808020,964446,345610,618836,9561410668,822,42,3146,27166,560,76,5,0,2505,0,0,0
823,824,824,false,trade_planning,65535,824,824,3671,2400,120,261,8684,0,10243,1,20,0,5,320558,4613827,8866536,40770086,998396,40770086,3167893964,110522190,12000,15,15,0,12000,0,0,0,0,200000,0,0,1797384,-1797384,197,5578225610,180447710182,3105286738,47926964,796889482,3057359774,693643233473,2464972,1453659,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,477,0,0,initial_topology_capture,0,0,0,9677532,70,48920,34683,20016,3750,2793,957,148,12895,0,14194,44,0,0,303,5,29,0,4353687552,56662096,0,0,0,0,0,0,6,5,6,0,0,23,3,284,0,0,1303787,470883,832904,9644582256,823,0,3146,27172,564,76,5,0,2501,0,0,0
824,825,825,false,trade_planning,65535,825,825,3672,2400,120,261,8684,0,9527,1,30,0,2,151218,4891055,6159662,37914417,899163,37914417,3085722862,104236013,12000,15,15,0,12000,0,0,0,0,417385,0,0,1789164,-1789164,178,5979064454,196080747115,3028559086,47084237,854152167,2981474849,574435716547,2429049,967447,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,32,40,477,0,0,initial_topology_capture,40,72,0,9696388,70,49005,34752,20049,3750,2793,957,149,12925,0,14230,44,0,0,308,33,28,0,4362076160,399235137,0,0,0,0,1,1,6,3,9,1,0,25,1,253,0,490710,644549,256341,388208,8674206718,824,664,3138,27190,558,74,4,0,2502,0,0,0
825,826,826,false,trade_planning,65535,826,826,3671,2400,120,261,8684,0,9457,0,16,0,5,188563,3101369,3010574,37787230,402533,37787230,1436631249,60535302,0,0,0,0,0,0,0,0,0,0,0,0,1633812,-1633812,202,5880608289,78714712449,1412302449,36206502,840086994,1376095947,700332457936,1730154,999766,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,478,0,0,initial_topology_capture,0,0,0,9699947,70,49013,34760,20057,3750,2793,957,149,12925,0,14230,44,0,0,290,8,26,0,4362076160,124355277,0,0,0,0,1,1,2,2,7,1,0,22,1,280,0,845760,643440,237057,406383,7997431025,825,0,3142,27206,567,73,4,0,2498,0,0,0
826,827,827,false,trade_planning,65535,827,827,3668,2400,120,261,8684,0,10228,0,31,0,4,171910,3917053,8018743,40888231,691927,40888231,2443456383,99054156,0,0,0,0,0,0,0,0,0,0,0,0,1980105,-1980105,221,5468366617,89630158323,2382663653,38261426,781195324,2344402227,663495622910,2025091,1028472,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,479,0,0,initial_topology_capture,0,0,0,9723382,70,49107,34834,20100,3754,2793,961,149,12954,0,14257,44,0,0,305,43,28,0,4357881856,259620644,0,0,0,0,2,1,10,8,1,2,0,29,1,263,0,807780,816797,287920,528877,10736951977,826,43,3142,27229,569,73,4,0,2496,0,0,0
827,828,828,false,trade_planning,65535,828,828,3667,2400,120,261,8684,0,10054,0,32,0,9,129465,3897474,8208989,39997500,654832,39997500,3206146094,110459888,0,0,0,0,0,0,0,0,0,0,0,0,1776031,-1776031,200,5704077458,197619318614,3150364906,54678700,814868311,3095686206,638701631138,2398051,1360225,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,32,40,479,0,0,initial_topology_capture,40,74,0,9741170,70,49189,34896,20143,3757,2796,961,149,12979,0,14276,44,0,0,315,43,33,0,4349493248,492174291,0,0,0,0,0,0,4,1,4,0,0,19,1,284,0,0,760467,220393,540074,9701170797,827,40,3146,27250,576,73,4,0,2493,0,0,0
828,829,829,false,trade_planning,65535,829,829,3664,2400,120,261,8684,0,10236,0,18,0,11,174062,4486176,8190441,40760883,916018,40760883,2949587838,108309311,0,0,0,0,0,0,0,0,0,0,0,0,1818360,-1818360,195,5478857416,192971288026,2884379433,43100906,782694023,2841278527,698940323078,2333209,1138815,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,480,0,0,initial_topology_capture,0,0,0,9744246,70,49197,34904,20151,3757,2796,961,149,12983,0,14276,44,0,0,292,8,31,0,4341104640,71089123,0,0,0,0,2,1,6,5,7,2,0,29,0,292,0,492060,984894,298728,686166,9813022594,828,7,3146,27262,580,73,4,0,2489,0,0,0
829,830,830,false,trade_planning,65535,830,830,3661,2400,120,261,8684,0,9530,1,24,0,9,239609,4038381,6884207,37973648,546141,37973648,3242001392,99575746,12000,15,15,0,12000,0,0,0,0,417385,0,0,1812115,-1812115,180,6404826903,114106671284,3198711143,56297497,914975366,3142413646,576520196035,2412706,1153739,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,2131,480,0,0,initial_topology_capture,2131,3182,0,9744246,70,49197,34904,20151,3757,2796,961,149,12983,0,14276,44,0,0,260,0,32,0,4341104640,0,0,0,0,0,0,0,10,5,4,0,0,27,0,269,0,0,797443,379359,418084,9049141970,829,0,3150,27277,585,74,4,0,2487,0,0,0
830,831,831,false,trade_planning,65535,831,831,3662,2400,120,261,8684,0,9434,2,28,0,7,132694,3448808,4653463,37625493,288384,37625493,1742608976,66274310,800000,1000,1000,0,800000,0,0,0,0,680565,0,0,1611052,-1611052,204,6155755003,127500715822,1707623054,32088388,879393672,1675534666,704949159801,1825781,781498,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,481,0,0,initial_topology_capture,0,0,0,9770371,70,49285,34974,20195,3759,2798,961,149,13009,0,14302,44,0,0,275,44,29,0,4341104640,713304553,0,0,0,0,2,0,7,6,5,2,0,20,1,241,0,0,591031,183939,407092,7533628909,830,41,3146,27290,586,72,4,0,2484,0,0,0
831,832,832,false,trade_planning,65535,832,832,3663,2400,120,261,8684,0,10232,0,22,0,8,157930,4813366,6293657,40886731,937249,40886731,2498863642,104290915,0,0,0,0,0,0,0,0,0,0,0,0,1975239,-1975239,221,5616167793,66873759971,2426423020,31850293,802309784,2394572727,664885479408,2004756,1098916,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,482,0,0,initial_topology_capture,0,0,0,9793998,70,49386,35053,20233,3765,2800,965,149,13049,0,14339,44,0,0,289,38,24,0,4366270464,594764739,0,0,0,0,1,0,4,3,2,1,0,19,1,264,0,0,866409,261655,604754,10980020572,831,39,3139,27308,578,71,4,0,2486,0,0,0
832,833,833,false,trade_planning,65535,833,833,3661,2400,120,261,8684,0,10048,0,33,0,5,225516,4075621,9002185,39999203,886274,39999203,3402842178,105746007,0,0,0,0,0,0,0,0,0,0,0,0,1779641,-1779641,200,5934886302,117117583203,3355500336,58404165,847840998,3297096171,636046038913,2476340,1387440,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,483,0,0,initial_topology_capture,0,0,0,9820648,70,49483,35128,20276,3769,2804,965,151,13079,0,14371,44,0,0,308,43,24,0,4357881856,1907964361,0,0,0,0,1,1,7,6,8,1,0,21,1,258,0,798480,877183,326257,550926,9284441564,832,39,3131,27317,575,71,4,0,2481,0,0,0
833,834,834,false,trade_planning,65535,834,834,3662,2400,120,261,8684,0,10228,2,19,0,4,211871,4699298,8763829,40782360,607884,40782360,3382512204,118127046,12000,15,15,0,12000,0,0,0,0,617385,0,0,1803774,-1803774,197,5678439840,165289477272,3309109835,44736677,811205802,3264373158,698743004646,2358544,1091914,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,484,0,0,initial_topology_capture,0,0,0,9845394,70,49576,35205,20327,3770,2805,965,151,13104,0,14397,44,0,0,331,51,28,0,4353687552,2067592489,0,0,0,0,0,0,9,8,4,0,0,22,2,283,0,0,949676,320394,629282,9708909218,833,633,3125,27334,568,71,3,0,2483,0,0,0
834,835,835,false,trade_planning,65535,835,835,3659,2400,120,261,8684,0,9516,0,29,0,6,234066,3041530,5623435,38020670,444372,38020670,3331843674,98381390,0,0,0,0,0,0,0,0,0,0,0,0,1781462,-1781462,180,6344833716,131023137132,3281922144,48459860,906404917,3233462284,580144428841,2473418,946724,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,0,40,484,0,0,initial_topology_capture,40,72,0,9845394,70,49576,35205,20327,3770,2805,965,151,13104,0,14397,44,0,0,302,0,29,0,4357881856,0,0,0,0,0,1,1,6,4,14,1,0,24,1,255,0,840900,743333,376852,366481,9148262560,834,0,3136,27352,582,71,3,0,2480,0,0,0
835,836,836,false,trade_planning,65535,836,836,3659,2400,120,261,8684,0,9431,2,28,0,4,137741,2260155,4165039,37628832,295162,37628832,1856523874,65115917,24000,30,30,0,24000,0,0,0,0,646410,0,0,1642987,-1642987,206,6356876303,54290535612,1827674257,36290300,908125285,1791383957,709917986280,1795028,962663,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,485,0,0,initial_topology_capture,0,0,0,9870053,70,49676,35285,20388,3777,2811,966,152,13123,0,14415,44,0,0,336,61,27,0,4353687552,1267472635,0,0,0,0,0,0,7,3,1,0,0,25,1,282,0,0,701591,223553,478038,8025491006,835,40,3135,27372,580,71,3,0,2481,0,0,0
836,837,837,false,trade_planning,65535,837,837,3658,2400,120,261,8684,0,10222,0,19,0,9,208427,3819493,7362168,40869951,931546,40869951,2232306035,99384262,0,0,0,0,0,0,0,0,0,0,0,0,1963077,-1963077,223,5400686722,77767440816,2170952614,38030841,771526767,2132921773,664933635197,1974003,960124,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,486,0,0,initial_topology_capture,0,0,0,9894023,70,49780,35371,20439,3779,2813,966,152,13159,0,14450,44,0,0,356,51,31,0,4349493248,488709072,0,0,0,0,1,1,1,1,4,1,0,26,0,262,0,853860,774311,307612,466699,10654861111,836,40,3141,27391,584,71,3,0,2483,0,0,0
837,838,838,false,trade_planning,65535,838,838,3659,2400,120,261,8684,0,10031,0,43,0,5,123082,3241235,7287579,39923341,662954,39923341,3103536588,105343159,0,0,0,0,0,0,0,0,0,0,0,0,1750134,-1750134,202,5856323623,109459093581,3050361028,52167599,836617770,2998193429,636585630461,2404808,1342450,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,2086,486,0,0,initial_topology_capture,2086,2923,0,9894023,70,49780,35371,20439,3779,2813,966,152,13159,0,14450,44,0,0,326,0,30,0,4357881856,0,0,0,0,0,2,1,6,5,3,2,0,18,1,283,0,845280,749853,214461,535392,9223481217,837,0,3146,27402,589,72,3,0,2482,0,0,0
838,839,839,false,trade_planning,65535,839,839,3658,2400,120,261,8684,0,10224,1,19,0,7,168022,4673008,7103265,40753227,957180,40753227,3066296918,106178917,12000,15,15,0,12000,0,0,0,0,417385,0,0,1828092,-1828092,200,5788726722,178841632133,3008690452,48584451,826961065,2960106001,698118283380,2328640,1133455,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,487,0,0,initial_topology_capture,0,0,0,9921445,71,49894,35453,20491,3797,2831,966,152,13203,0,14480,44,0,0,354,52,24,0,4362076160,942555175,0,0,0,0,1,1,6,3,6,1,0,31,1,291,0,493680,980605,286670,693935,9374842174,838,41,3147,27418,586,72,3,0,2486,0,0,0
839,840,840,false,trade_planning,65535,840,840,3659,2400,120,261,8684,0,9518,0,23,0,6,298762,3464054,4772904,37980182,471166,37980182,3269193316,95424269,0,0,0,0,0,0,0,0,0,0,0,0,1781585,-1781585,179,6280213151,86883684152,3222574848,48805801,897173409,3173769047,577983434215,2394648,882352,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,2148,487,0,0,initial_topology_capture,2148,3119,0,9921445,71,49894,35453,20491,3797,2831,966,152,13203,0,14480,44,0,0,324,0,30,0,4370464768,0,0,0,0,0,0,0,10,5,9,0,0,20,2,268,0,0,796148,412662,383486,8669150309,839,0,3149,27429,589,72,3,0,2485,0,0,0
840,841,841,false,trade_planning,65535,841,841,3658,2400,120,261,8684,0,9422,2,28,0,6,136652,2592224,4296274,37668343,285557,37668343,1791396682,66058657,24000,30,30,0,24000,0,0,0,0,646410,0,0,1640727,-1640727,201,6117524107,51528934645,1766013749,40699724,873932113,1725314025,714701607332,1727416,881717,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,488,0,0,initial_topology_capture,0,0,0,9946701,71,50009,35545,20545,3803,2836,967,152,13240,0,14518,44,0,0,343,54,35,0,4366270464,753021132,0,0,0,6000,1,1,4,3,5,1,0,20,0,242,0,554220,647619,197115,450504,7627337863,840,838,3139,27441,582,72,3,0,2482,0,0,0
841,842,842,false,trade_planning,65535,842,842,3655,2400,120,261,8684,0,10218,0,18,0,13,236033,4432907,6371310,40826143,649090,40826143,2510585431,94578396,0,0,0,0,0,0,0,0,0,0,0,0,1981831,-1981831,221,5660999568,113803074134,2456224816,40217781,808714323,2416007035,667920062194,1912675,966069,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,489,0,0,initial_topology_capture,0,0,0,9970750,71,50115,35636,20586,3803,2836,967,152,13276,0,14568,44,0,0,357,41,27,0,4366270464,789434641,0,0,0,0,1,0,4,2,4,1,0,21,1,261,0,0,707845,317676,390169,10773301326,841,839,3135,27461,577,72,3,0,2483,0,0,0
842,843,843,false,trade_planning,65535,843,843,3655,2400,120,261,8684,0,10029,1,40,0,6,149256,3382798,9651097,39914285,650657,39914285,3510160980,105527459,12000,15,15,0,12000,0,0,0,0,200000,0,0,1749099,-1749099,206,6097097375,144857275040,3455430983,50809462,871014013,3404621521,640763557586,2464808,1353620,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,0,40,489,0,0,initial_topology_capture,40,74,0,9970750,71,50115,35636,20586,3803,2836,967,152,13276,0,14568,44,0,0,325,0,32,0,4374659072,0,0,0,0,0,2,2,3,2,7,2,0,20,1,255,0,1629480,771871,260649,511222,9744425905,842,0,3139,27476,585,72,3,0,2479,0,0,0
843,844,844,false,trade_planning,65535,844,844,3655,2400,120,261,8684,0,10220,1,18,0,5,259086,4049339,6874510,40744916,539289,40744916,3281783973,116272536,12000,15,15,0,12000,0,0,0,0,417385,0,0,1882853,-1882853,203,5923069172,299737268332,3221747405,56247968,846152831,3165499437,705260713255,2429223,1210201,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,490,0,0,initial_topology_capture,0,0,0,9992703,71,50218,35723,20648,3804,2837,967,152,13313,0,14593,44,0,0,347,62,40,0,4378853376,1303981494,0,0,0,0,1,1,4,1,7,1,0,21,1,284,0,848520,1059919,377496,682423,10036952537,843,842,3130,27493,581,71,3,0,2475,0,0,0
844,845,845,false,trade_planning,65535,845,845,3653,2400,120,261,8684,0,9511,0,23,0,5,239716,5064406,5817398,37996220,1074622,37996220,3312178241,102988081,0,0,0,0,0,0,0,0,0,0,0,0,1720378,-1720378,178,6405013309,108337844989,3253453240,44263080,915001996,3209190160,580566428164,2201401,1098623,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,8192,14159,0,1383,490,0,0,initial_topology_capture,1383,1889,0,9992703,71,50218,35723,20648,3804,2837,967,152,13313,0,14593,44,0,0,314,0,33,0,4378853376,0,0,0,0,0,2,2,7,3,5,2,0,22,1,256,0,1615260,913069,372503,540566,8949174994,844,0,3140,27513,593,71,3,0,2473,0,0,0
845,846,846,false,trade_planning,65535,846,846,3651,2400,120,261,8684,0,9421,2,28,0,7,94632,4016117,5297399,37716912,463383,37716912,1802702478,66501348,24000,30,30,0,24000,0,0,0,0,646410,0,0,1652852,-1652852,199,6122249452,48264426077,1771762892,35585762,874607158,1736177130,718906927746,1725968,1021013,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,491,0,0,initial_topology_capture,0,0,0,10015461,71,50322,35809,20695,3812,2845,967,152,13367,0,14632,44,0,0,332,47,29,0,4378853376,368004606,0,0,0,0,0,0,8,5,7,0,0,24,1,282,0,0,719004,163287,555717,7745421516,845,843,3140,27539,595,72,3,0,2470,0,0,0
846,847,847,false,trade_planning,65535,847,847,3649,2400,120,261,8684,0,10207,0,18,0,7,111652,3294447,5539407,40754687,659862,40754687,2527288288,92750678,0,0,0,0,0,0,0,0,0,0,0,0,1920979,-1920979,220,5827366135,96436743709,2476738253,42200643,832480977,2434537610,671540777995,1913183,972030,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,492,0,0,initial_topology_capture,0,0,0,10037791,71,50437,35899,20730,3819,2852,967,152,13399,0,14687,44,0,0,339,35,28,0,4378853376,454712018,0,0,0,0,0,0,8,3,3,0,0,25,0,261,0,0,714438,195579,518859,10974949504,846,42,3140,27556,590,72,3,0,2475,0,0,0
847,848,848,false,trade_planning,65535,848,848,3649,2400,120,261,8684,0,10026,1,36,0,7,182961,4327797,6899096,40009920,676448,40009920,3441631405,113106361,12000,15,15,0,12000,0,0,0,0,200000,0,0,1760883,-1760883,203,5951345194,109410358064,3383738481,55225437,850192286,3328513044,641034716060,2454166,1259891,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,32,40,492,0,0,initial_topology_capture,40,72,0,10055783,71,50529,35970,20765,3820,2853,967,152,13435,0,14723,44,0,0,332,35,42,0,4374659072,642192753,0,0,0,0,0,0,11,9,6,0,0,16,0,283,0,0,714297,276526,437771,10100771990,847,41,3126,27568,578,72,3,0,2473,0,0,0
848,849,849,false,trade_planning,65535,849,849,3647,2400,120,261,8684,0,10213,0,20,0,5,207734,4304418,7771471,40720430,769418,40720430,3270312047,109616986,0,0,0,0,0,0,0,0,0,0,0,0,1870544,-1870544,206,5963137481,197958891552,3199799552,39104491,851876882,3160695061,707695634416,2289755,1259913,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,493,0,0,initial_topology_capture,0,0,0,10058866,71,50544,35982,20772,3821,2854,967,152,13444,0,14726,46,0,0,312,7,27,0,4374659072,150589471,0,0,0,0,0,0,8,4,3,0,0,31,1,293,0,0,1066634,334432,732202,10195207168,848,847,3133,27589,593,72,3,0,2465,0,0,0
849,850,850,false,trade_planning,65535,850,850,3647,2400,120,261,8684,0,9507,0,22,0,5,259007,3734435,4931623,38009827,641083,38009827,3383234828,94715761,0,0,0,0,0,0,0,0,0,0,0,0,1763992,-1763992,179,6511048092,73374543230,3333867973,45348906,930149827,3288519067,584080848101,2105407,1087797,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,2181,493,0,0,initial_topology_capture,2181,3020,0,10058866,71,50544,35982,20772,3821,2854,967,152,13444,0,14726,46,0,0,276,0,36,0,4378853376,0,0,0,0,0,0,0,5,5,4,0,0,19,2,270,0,0,884066,413633,470433,8825034869,849,0,3135,27604,595,72,3,0,2465,0,0,0
850,851,851,false,trade_planning,65535,851,851,3641,2400,120,261,8684,0,9405,0,34,0,7,111855,2842173,4865883,37671037,361066,37671037,1569239626,65614725,0,0,0,0,0,0,0,0,0,0,0,0,1662554,-1662554,202,5987032744,50591031549,1541907023,38282122,855290484,1503624901,723037484490,1770941,980694,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14164,0,0,494,0,0,initial_topology_capture,0,0,0,10080069,71,50651,36062,20821,3827,2860,967,152,13483,0,14755,48,0,0,299,49,26,0,4378853376,495547166,0,0,0,0,1,1,4,3,4,1,0,16,1,239,0,842760,718996,189731,529265,7881636578,850,848,3129,27620,592,73,3,0,2461,0,0,0
851,852,852,false,trade_planning,65535,852,852,3642,2400,120,261,8684,0,10191,1,26,0,9,202444,2868742,6223599,40615032,456178,40615032,2369661437,88220418,400000,500,500,0,400000,0,0,0,0,417385,0,0,1850347,-1850347,224,5728474694,69575250796,2322339560,41298541,818353626,2281041019,672632842939,1993766,992174,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14164,14164,32,40,494,0,0,initial_topology_capture,40,74,0,10100989,71,50743,36131,20859,3832,2865,967,152,13518,0,14786,48,0,0,309,38,28,0,4374659072,357341510,0,0,0,0,2,1,5,3,4,2,0,18,1,262,1,520200,772597,326526,446071,10906417041,851,41,3119,27632,584,73,3,0,2459,0,0,0
852,853,853,false,trade_planning,65535,853,853,3638,2400,120,261,8684,0,10021,0,35,0,6,127076,4013116,6970750,40030527,542683,40030527,3260611165,111187349,0,0,0,0,0,0,0,0,0,0,0,0,1757365,-1757365,201,5880965619,112136958578,3206595242,57171426,840138059,3149423816,641393541516,2411009,1268198,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14164,0,0,495,0,0,initial_topology_capture,0,0,0,10104242,71,50758,36143,20864,3833,2866,967,152,13530,0,14793,48,0,0,283,5,31,0,4370464768,47604954,0,0,0,0,1,1,6,5,1,1,0,23,0,256,0,845160,695643,217058,478585,9196101327,852,2,3120,27645,589,73,3,0,2455,0,0,0
853,854,854,false,trade_planning,65535,854,854,3634,2400,120,261,8684,0,10200,0,20,0,14,185196,4441759,4966286,40668436,503483,40668436,3224872405,112419378,0,0,0,0,0,0,0,0,0,0,0,0,1831941,-1831941,202,5853004356,230649676177,3162030615,49577588,836143578,3112453027,710677334042,2272580,1167172,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14164,0,2181,495,0,0,initial_topology_capture,2181,3065,0,10104242,71,50758,36143,20864,3833,2866,967,152,13530,0,14793,48,0,0,260,0,23,0,4357881856,0,0,0,0,0,0,0,7,4,5,0,0,20,3,284,0,0,1068601,310461,758140,9948974923,853,0,3120,27658,592,73,3,0,2452,0,0,0
854,855,855,false,trade_planning,65535,855,855,3633,2400,120,261,8684,0,9502,0,20,0,11,282144,3608588,5017454,37922462,453784,37922462,3604993996,104121080,0,0,0,0,0,0,0,0,0,0,0,0,1746621,-1746621,180,6517458254,108813158283,3543465690,42592774,931065557,3500872916,584996487391,2180637,952967,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14164,0,0,496,0,0,initial_topology_capture,0,0,0,10126629,71,50872,36233,20915,3835,2868,967,152,13567,0,14832,48,0,0,277,51,34,0,4353687552,983877528,0,0,0,0,0,0,1,0,4,0,0,19,1,255,0,0,839441,423515,415926,9224778242,854,853,3113,27671,587,73,3,0,2450,0,0,0
855,856,856,false,trade_planning,65535,856,856,3632,2400,120,261,8684,0,9406,0,29,0,6,95572,2368098,5711725,37596346,375925,37596346,1628621706,72167660,0,0,0,0,0,0,0,0,0,0,0,0,1627100,-1627100,205,5937132024,56365219217,1594109482,37655436,848161820,1556454046,718421253975,1741565,997752,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14164,0,0,497,0,0,initial_topology_capture,0,0,0,10150631,71,50975,36316,20954,3837,2870,967,152,13605,0,14876,48,0,0,286,39,30,0,4366270464,868770426,0,0,0,0,0,0,2,1,13,0,0,23,0,283,0,0,659303,164093,495210,7629176992,855,852,3114,27690,585,73,3,0,2453,0,0,0
856,857,857,false,trade_planning,65535,857,857,3632,2400,120,261,8684,0,10184,1,26,0,3,124989,3307457,4092456,40643936,671657,40643936,2480134969,91272205,12000,15,15,0,12000,0,0,0,0,417385,0,0,1919119,-1919119,221,5897573387,62761614654,2424732796,35882032,842510583,2388850764,675704968831,1983148,1066982,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14164,0,0,498,0,0,initial_topology_capture,0,0,0,10174555,71,51081,36397,21002,3846,2878,968,152,13645,0,14909,48,0,0,304,48,30,0,4366270464,1640166956,0,0,0,0,0,0,2,2,3,0,0,25,0,261,0,0,704477,221606,482871,10843301490,856,39,3118,27709,586,75,3,0,2454,0,0,0
