epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
705,707,707,false,trade_planning,65535,707,707,5127,2400,120,261,11135,0,13405,0,95,0,21,711088,7850454,24809488,51529592,1660525,51529592,4999791208,205700786,24000,30,30,0,24000,0,0,0,0,643810,0,0,2345181,-2345181,309,6351438633,302976030981,4896797224,102730802,907348512,4794066422,164480474066,620439,1346655,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,692,215,0,0,initial_topology_capture,692,1431,0,6669463,48,55832,27118,15810,5882,5064,818,250,7480,0,10957,102,0,0,271,0,49,0,6354370560,0,0,0,0,0,2,1,119,90,80,2,0,68,2,463,0,1320390,1959750,910937,1048813,13281587550,706,0,5722,37996,1329,143,4,0,4245,0,1,0
706,708,708,false,trade_planning,65535,708,708,5130,2400,120,261,11135,0,13087,0,58,0,28,690623,9633143,25968166,50402583,1968172,50402583,4995472763,208544070,24000,30,30,0,24000,0,0,0,0,400000,0,0,2371162,-2371162,319,6292914246,435056114423,4907099416,120194723,898987888,4786904693,156161889026,791342,1414655,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1430,215,0,0,initial_topology_capture,1430,2809,0,6669463,48,55832,27118,15810,5882,5064,818,250,7480,0,10957,102,0,0,215,0,56,0,6375342080,0,0,0,0,13500,6,3,135,103,74,6,0,86,1,510,0,1623138,2168963,912973,1255990,14196929878,707,0,5720,38041,1338,143,4,0,4234,0,1,0
707,709,709,false,trade_planning,65535,709,709,5127,2400,120,261,11135,0,12719,0,31,0,24,893054,8612986,24340122,49014100,1338953,49014100,5134489996,210127534,0,0,0,0,0,0,0,0,0,0,0,0,2122597,-2122597,309,6103080314,373812335994,5026703053,102340591,871868747,4924362462,127301766926,707548,1570218,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,32,40,215,0,0,initial_topology_capture,40,90,0,6695829,48,56076,27246,15874,5882,5064,818,250,7518,0,11020,103,0,0,245,64,34,0,6383730688,673133988,0,0,0,0,1,1,127,100,60,1,0,71,1,468,1,502050,2251624,1135424,1116200,13970011750,708,90,5709,38090,1318,143,4,0,4243,0,1,0
708,710,710,false,trade_planning,65535,710,710,5124,2400,120,261,11135,0,13125,0,66,0,28,841335,7499920,23830682,50319363,1035879,50319363,5630147571,227638225,12000,15,15,0,12000,0,0,0,0,1095635,0,0,2394468,-2394468,289,6640755697,435076907563,5534780469,132283123,948679528,5402497346,161414847777,824066,1731746,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,216,0,0,initial_topology_capture,0,0,0,6702021,48,56140,27278,15898,5894,5074,820,250,7534,0,11025,104,0,0,219,24,50,0,6371147776,71208000,0,0,0,0,2,2,124,91,67,2,0,75,1,471,0,1305390,2464533,1022399,1442134,15712595651,709,5,5716,38128,1333,143,4,0,4235,0,1,0
709,711,711,false,trade_planning,65535,711,711,5125,2400,120,261,11135,0,13620,0,52,0,17,742700,7200560,22392136,52782069,819469,52782069,4914687611,181370096,0,0,0,0,0,0,0,0,0,417385,0,0,2137034,-2137034,363,9020312374,351174422835,4825572685,92255170,1288616194,4733317515,164043706107,647875,1215973,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,2157,216,0,0,initial_topology_capture,2157,4244,0,6702021,48,56140,27278,15898,5894,5074,820,250,7534,0,11025,104,0,0,181,0,38,0,6383730688,0,0,0,0,6000,4,2,131,99,62,4,0,64,3,436,0,1669020,1717844,946355,771489,12343180159,710,0,5745,38184,1372,143,4,0,4225,0,1,0
710,712,712,false,trade_planning,65535,712,712,5126,2400,120,261,11135,0,13389,0,86,0,25,778361,6367229,24705689,51420090,1005159,51420090,5370383626,196259042,12000,15,15,0,12000,0,0,0,0,417385,0,0,2132202,-2132202,313,6881899714,262134716965,5278584097,104471513,983128666,5174112584,169616167447,555794,1303659,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2858,216,0,0,initial_topology_capture,2858,5619,0,6702021,48,56140,27278,15898,5894,5074,820,250,7534,0,11025,104,0,0,150,0,31,0,6392119296,0,0,0,0,6000,3,0,107,81,80,3,0,70,6,455,0,0,1886757,970904,915853,13487030523,711,0,5769,38234,1402,144,4,0,4218,0,1,0
711,713,713,false,trade_planning,65535,713,713,5125,2400,120,261,11135,0,13073,0,51,0,21,792043,8125994,26661944,50217393,1980157,50217393,4805471817,208176712,12000,15,15,0,12000,0,0,0,0,200000,0,0,2413292,-2413292,320,6410267059,409273938375,4712543408,115260303,915752577,4597283105,163102612406,923814,1322595,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,217,0,0,initial_topology_capture,0,0,0,6735994,48,56448,27438,15988,5899,5079,820,250,7581,0,11093,106,0,0,201,90,39,0,6379536384,872363420,0,0,0,1500,3,1,139,101,69,3,0,68,2,434,0,848086,2205746,982977,1222769,14302266585,712,86,5730,38271,1359,143,4,0,4223,0,1,0
712,714,714,false,trade_planning,65535,714,714,5125,2400,120,261,11135,0,12693,0,30,0,26,927730,7944554,24875773,48923113,900886,48923113,5207123398,207924445,12000,15,15,0,12000,0,0,0,0,200000,0,0,2105965,-2105965,308,6362466610,325893961781,5111311652,112124699,908923933,4999186953,132488324688,824841,1739074,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,2167,217,0,0,initial_topology_capture,2167,3996,0,6735994,48,56448,27438,15988,5899,5079,820,250,7581,0,11093,106,0,0,170,0,31,0,6375342080,0,0,0,0,0,2,2,119,90,76,2,0,61,0,419,0,2650830,2541916,1191226,1350690,14213334427,713,0,5750,38318,1386,141,4,0,4218,0,1,0
713,715,715,false,trade_planning,65535,715,715,5121,2400,120,261,11135,0,13113,0,55,0,24,960215,9763257,23801630,50375317,1558964,50375317,6401864869,230288322,0,0,0,0,0,0,0,0,0,0,0,0,2417866,-2417866,292,7251456216,373957676707,6320856972,149280425,1035922454,6171576547,164430015920,651503,1851786,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,218,0,0,initial_topology_capture,0,0,0,6772041,48,56728,27584,16060,5911,5086,825,250,7623,0,11163,106,0,0,208,72,34,0,6396313600,819824259,0,0,0,12000,4,0,135,100,60,4,0,57,3,456,0,0,2403638,1185708,1217930,15756459930,714,84,5711,38358,1342,142,4,0,4222,0,1,0
714,716,716,false,trade_planning,65535,716,716,5120,2400,120,261,11135,0,13588,0,62,0,21,888296,8761365,19714275,52703779,975199,52703779,5394310920,181836687,12000,15,15,0,12000,0,0,0,0,200000,0,0,2109632,-2109632,365,9688583552,384862863342,5313264767,100802534,1384083502,5212462233,170893056875,619809,1306341,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,40,218,0,0,initial_topology_capture,40,85,0,6772041,48,56728,27584,16060,5911,5086,825,250,7623,0,11163,106,0,0,184,0,24,0,6392119296,0,0,0,0,13500,10,8,126,92,76,10,0,65,2,486,0,6322960,1760825,1048422,712403,12459335469,715,0,5713,38403,1357,142,4,0,4209,0,1,0
715,717,717,false,trade_planning,65535,717,717,5117,2400,120,261,11135,0,13349,0,99,0,26,568390,10271639,23160879,51315486,1622418,51315486,5239956825,193343647,12000,15,15,0,12000,0,0,0,0,617385,0,0,2238978,-2238978,319,7058920723,277892314704,5148756908,102155730,1008417385,5046601178,175286887122,568861,1312367,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,219,0,0,initial_topology_capture,0,0,0,6809691,48,57012,27730,16152,5937,5109,828,252,7675,0,11215,107,0,0,255,92,21,0,6387924992,896736774,0,0,0,0,2,1,108,79,78,2,0,76,4,459,0,808920,1848140,757373,1090767,13603930046,716,715,5691,38457,1339,142,4,0,4205,0,1,0
716,718,718,false,trade_planning,65535,718,718,5116,2400,120,261,11135,0,13053,0,48,0,23,760085,6976905,24449753,50293291,1752735,50293291,4849467184,204107472,0,0,0,0,0,0,0,0,0,260865,0,0,2302358,-2302358,318,6582698027,361906469941,4746586392,101226680,940385573,4645359712,167488836453,713584,1444556,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,668,219,0,0,initial_topology_capture,668,1373,0,6809691,48,57012,27730,16152,5937,5109,828,252,7675,0,11215,107,0,0,222,0,33,0,6392119296,0,0,0,0,1500,5,3,131,102,84,5,0,74,1,513,0,8527983,2105880,973327,1132553,14153511188,717,0,5713,38500,1359,143,4,0,4206,0,1,0
717,719,719,false,trade_planning,65535,719,719,5113,2400,120,261,11135,0,12677,0,28,0,21,1019782,8969797,21141727,48725978,2165813,48725978,4979701578,216234402,0,0,0,0,0,0,0,0,0,0,0,0,2097411,-2097411,317,6187645915,384301563188,4891088409,127621233,883949542,4763467176,126501749260,945284,1536214,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1413,219,0,0,initial_topology_capture,1413,2753,0,6809691,48,57012,27730,16152,5937,5109,828,252,7675,0,11215,107,0,0,197,0,25,0,6400507904,0,0,0,0,6000,3,3,124,86,58,3,0,64,0,475,1,2485608,2471266,1259801,1211465,13569965868,718,0,5730,38552,1387,143,4,0,4195,0,1,0
718,720,720,false,trade_planning,65535,720,720,5120,2400,120,261,11135,0,13082,0,59,0,26,695307,7297303,27818396,50239434,1791949,50239434,6232834779,233055661,12000,15,15,0,12000,0,0,0,0,375640,0,0,2215072,-2215072,296,7231292669,386272369671,6138475793,138708675,1033041937,5999767118,168207558939,874864,1164079,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,2140,219,0,0,initial_topology_capture,2140,4113,0,6809691,48,57012,27730,16152,5937,5109,828,252,7675,0,11215,107,0,0,161,0,36,0,6392119296,0,0,0,0,0,5,3,103,77,104,5,0,81,0,470,1,1513320,1968364,936912,1031452,15412012494,719,0,5750,38605,1415,143,4,0,4187,0,1,0
719,721,721,false,trade_planning,65535,721,721,5121,2400,120,261,11135,0,13571,0,55,0,24,707117,10561938,20248896,52782321,1715450,52782321,5688313620,192026480,24000,30,30,0,24000,0,0,0,0,400000,0,0,2163005,-2163005,370,9685964804,418248339218,5590816829,94553689,1383709390,5496263140,174378221470,669771,1268313,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,220,0,0,initial_topology_capture,0,0,0,6843533,48,57316,27890,16249,5945,5117,828,252,7735,0,11278,107,0,0,226,97,32,0,6408896512,1025952797,0,0,0,7500,5,4,145,107,61,5,0,50,2,434,0,2759384,1852790,948543,904247,11730461433,720,86,5709,38644,1371,142,4,0,4191,0,1,0
720,722,722,false,trade_planning,65535,722,722,5118,2400,120,261,11135,0,13325,0,98,0,23,746571,9473612,22600266,51257737,1633921,51257737,5203445490,200737263,12000,15,15,0,12000,0,0,0,0,200000,0,0,2241740,-2241740,329,6962480159,233820146270,5085757661,83061434,994640147,5002696227,179945300403,845214,1455621,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,714,220,0,0,initial_topology_capture,714,1476,0,6843533,48,57316,27890,16249,5945,5117,828,252,7735,0,11278,107,0,0,184,0,42,0,6396313600,0,0,0,0,7500,6,2,113,87,77,6,0,66,5,454,0,1325691,2163258,969968,1193290,13563449413,721,0,5712,38686,1388,142,4,0,4177,0,1,0
721,723,723,false,trade_planning,65535,723,723,5118,2400,120,261,11135,0,13036,0,44,0,20,984592,8923155,22789259,50179243,2095185,50179243,5269472622,207615462,0,0,0,0,0,0,0,0,0,0,0,0,2327450,-2327450,323,6957104486,362955164167,5178160001,116302841,993872212,5061857160,174796923537,796702,1712047,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,32,40,220,0,0,initial_topology_capture,40,96,0,6868406,48,57560,28012,16310,5962,5133,829,252,7771,0,11339,107,0,0,217,61,28,0,6387924992,1134769442,0,0,0,6000,4,2,130,96,83,4,0,66,2,431,1,1368768,2459874,1172247,1287627,14061231689,722,88,5702,38734,1373,142,4,0,4182,0,1,0
722,724,724,false,trade_planning,65535,724,724,5117,2400,120,261,11135,0,12649,0,30,0,26,824778,7628670,24275327,48608183,1754493,48608183,5059829657,210993558,0,0,0,0,0,0,0,0,0,0,0,0,2208674,-2208674,326,6205305614,393182887844,4953645641,104809542,886472363,4848836099,132715616379,692912,1282496,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,221,0,0,initial_topology_capture,0,0,0,6875220,48,57620,28041,16337,5976,5147,829,252,7775,0,11340,108,0,0,218,27,26,0,6371147776,41346190,0,0,0,7500,3,1,107,77,83,3,0,69,1,427,0,543536,1948202,1022303,925899,13655942567,723,8,5714,38785,1394,142,4,0,4173,0,1,0
723,725,725,false,trade_planning,65535,725,725,5109,2400,120,261,11135,0,13050,0,70,0,23,984402,8339220,22471720,50114292,1883750,50114292,6097912902,235597813,431800,686,530,156,424000,7800,0,0,0,1295635,0,0,2311867,-2311867,300,7070476782,347047153605,6012213492,150330203,1010068238,5861883289,168918741024,800658,1528912,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,40,221,0,0,initial_topology_capture,40,86,0,6875220,48,57620,28041,16337,5976,5147,829,252,7775,0,11340,108,0,0,186,0,32,0,6383730688,0,0,0,0,12000,4,2,122,86,88,4,0,57,0,454,0,1003020,2303156,1192979,1110177,15367468765,724,0,5734,38830,1424,142,4,0,4163,0,1,0
724,726,726,false,trade_planning,65535,726,726,5107,2400,120,261,11135,0,13556,0,51,0,20,817927,9073573,21163632,52670769,1017443,52670769,5705770863,189928517,12000,15,15,0,12000,0,0,0,0,200000,0,0,2221254,-2221254,378,9793173879,412363021746,5606042024,90211678,1399024989,5515830346,181835390389,816808,1119263,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,222,0,0,initial_topology_capture,0,0,0,6916147,48,57908,28188,16434,6007,5178,829,254,7831,0,11390,108,0,0,249,97,34,0,6383730688,1272844925,0,0,0,7500,2,1,122,85,71,2,0,68,3,490,0,803240,1817986,1020345,797641,11971062550,725,89,5728,38891,1418,141,4,0,4164,0,1,0
725,727,727,false,trade_planning,65535,727,727,5108,2400,120,261,11135,0,13308,0,96,0,23,736875,8633971,18833550,51181670,1469469,51181670,4962547965,195873918,12000,15,15,0,12000,0,0,0,0,200000,0,0,2296472,-2296472,330,7017669348,246578088995,4849452753,82790706,1002524320,4766662047,183789134778,622025,1295658,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2810,222,0,0,initial_topology_capture,2810,5599,0,6916147,48,57908,28188,16434,6007,5178,829,254,7831,0,11390,108,0,0,211,0,38,0,6383730688,0,0,0,0,6000,5,2,113,82,73,5,0,78,2,460,0,1019790,1834624,901515,933109,14180542906,726,0,5748,38942,1445,140,4,0,4158,0,1,0
726,728,728,false,trade_planning,65535,728,728,5103,2400,120,261,11135,0,13001,0,45,0,32,476469,9372130,22235477,50109029,1400680,50109029,5145243082,206685784,0,0,0,0,0,0,0,0,0,0,0,0,2399777,-2399777,328,6638368955,418170025583,5049975415,111418117,948338560,4938557298,180285546284,600639,1309431,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,32,40,222,0,0,initial_topology_capture,40,87,0,6946374,48,58148,28313,16509,6020,5191,829,254,7876,0,11440,108,0,0,249,75,37,0,6362759168,700438967,0,0,0,0,2,2,118,90,88,2,0,83,2,517,1,979590,1918883,684259,1234624,13775440187,727,90,5721,38979,1411,138,4,0,4167,0,1,0
727,729,729,false,trade_planning,65535,729,729,5104,2400,120,261,11135,0,12621,0,30,0,24,642795,8342557,26024910,48502951,1482380,48502951,5601937203,212285409,0,0,0,0,0,0,0,0,0,0,0,0,2139358,-2139358,322,6803682087,333559094327,5498463752,108811958,971954719,5389651794,132730475705,467749,1578577,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,223,0,0,initial_topology_capture,0,0,0,6953843,48,58208,28336,16525,6039,5210,829,254,7877,0,11447,108,0,0,237,16,28,0,6366953472,16984170,0,0,0,0,1,1,123,92,82,1,0,66,2,465,1,781620,1979106,844537,1134569,13472416098,728,8,5721,39014,1419,138,4,0,4159,0,1,0
728,730,730,false,trade_planning,65535,730,730,5107,2400,120,261,11135,0,13029,0,61,0,30,977896,9761382,21278942,49975716,2087214,49975716,6151610300,232928719,31800,186,30,156,24000,7800,0,0,0,1095635,0,0,2255207,-2255207,307,7233275744,399822643000,6058444785,139795004,1033325233,5918649781,171437877741,954727,1829769,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2869,223,0,0,initial_topology_capture,2869,5626,0,6953843,48,58208,28336,16525,6039,5210,829,254,7877,0,11447,108,0,0,201,0,36,0,6375342080,0,0,0,0,0,1,1,141,103,66,1,0,68,2,467,0,505470,2635826,1177935,1457891,15057834863,729,0,5726,39060,1434,137,4,0,4150,0,1,0
729,731,731,false,trade_planning,65535,731,731,5107,2400,120,261,11135,0,13546,0,46,0,16,657416,9480853,17050740,52603297,1101454,52603297,5403542781,183224045,0,0,0,0,0,0,0,0,0,0,0,0,2154370,-2154370,377,9698655621,430780162302,5322944698,102625962,1385522379,5220318736,188470626380,806905,1070396,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,40,223,0,0,initial_topology_capture,40,93,0,6953843,48,58208,28336,16525,6039,5210,829,254,7877,0,11447,108,0,0,165,0,36,0,6345981952,0,0,0,0,3000,5,4,125,96,70,5,0,56,1,438,0,3129316,1805553,872882,932671,11902798239,730,0,5737,39114,1451,138,4,0,4143,0,1,0
730,732,732,false,trade_planning,65535,732,732,5110,2400,120,261,11135,0,13290,0,92,0,22,558930,7342014,20785943,51100483,1386371,51100483,5347482795,196281080,12000,15,15,0,12000,0,0,0,0,1017385,0,0,2081106,-2081106,335,7189610995,293616207227,5258299311,107109596,1027087421,5151189715,189210316777,415456,1396365,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,32,40,223,0,0,initial_topology_capture,40,93,0,6979597,48,58448,28464,16618,6041,5212,829,254,7915,0,11482,108,0,0,228,93,30,0,6341787648,924130503,0,0,0,6000,1,0,134,98,64,1,0,59,2,452,0,0,1722650,736731,985919,13834656986,731,89,5699,39150,1412,138,4,0,4144,0,1,0
731,733,733,false,trade_planning,65535,733,733,5126,2400,120,261,11135,0,12985,0,51,11,25,740053,7851640,21475782,50096367,1270065,50096367,5443027039,202964639,0,0,0,0,0,0,0,0,0,0,0,0,2355050,-2355050,333,6975586885,503513269319,5341479555,101417155,996512541,5240062400,186403572198,751476,1495772,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,224,0,0,initial_topology_capture,0,0,0,6989119,48,58508,28495,16640,6056,5227,829,254,7924,0,11491,108,0,0,217,22,33,0,6345981952,144435240,0,0,0,7500,7,4,130,97,92,7,0,56,2,426,0,2931270,2261904,1007008,1254896,13893552404,732,10,5714,39195,1440,137,4,0,4132,0,1,0
732,734,734,false,trade_planning,65535,734,734,5128,2400,120,261,11135,0,12601,0,30,0,22,602334,9770088,21238061,48359438,1976683,48359438,5655065719,210003353,0,0,0,0,0,0,0,0,0,0,0,0,2176936,-2176936,320,7135514900,371664280354,5549663137,104600771,1019359403,5445062366,133502560176,661999,1677685,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2925,224,0,0,initial_topology_capture,2925,5483,0,6989119,48,58508,28495,16640,6056,5227,829,254,7924,0,11491,108,0,0,185,0,32,0,6350176256,0,0,0,0,7500,3,0,122,92,98,3,0,62,2,423,1,0,2256872,864643,1392229,13704082939,733,0,5727,39238,1456,138,4,0,4128,0,1,0
733,735,735,false,trade_planning,65535,735,735,5124,2400,120,261,11135,0,13008,0,57,0,21,832567,9830405,23734069,49882489,1503947,49882489,5947763852,228681541,19800,171,15,156,12000,7800,0,0,0,636505,0,0,2271252,-2271252,319,7155679975,383598290144,5855086360,136023849,1022240130,5719062511,176033325292,575105,1527617,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,40,224,0,0,initial_topology_capture,40,75,0,6989119,48,58508,28495,16640,6056,5227,829,254,7924,0,11491,108,0,0,150,0,35,0,6337593344,0,0,0,0,0,2,1,127,99,77,2,0,66,3,445,0,502290,2051832,1013720,1038112,15004265137,734,0,5728,39283,1472,140,4,0,4111,0,1,0
734,736,736,false,trade_planning,65535,736,736,5138,2400,120,261,11135,0,13517,0,59,16,31,802522,9723344,22078544,52527708,660482,52527708,5872746835,185828159,0,0,0,0,0,0,0,0,0,0,0,0,2194016,-2194016,378,10317293541,390139478383,5767330821,80412145,1473899215,5686918676,195400872080,753611,1198691,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,225,0,0,initial_topology_capture,0,0,0,7031642,48,58784,28635,16722,6083,5254,829,254,7972,0,11549,108,0,0,204,82,28,0,6345981952,875486278,0,0,0,0,4,3,109,85,85,4,0,73,1,492,0,2148120,1706225,996039,710186,12008797964,735,89,5698,39317,1441,137,4,0,4115,0,1,0
735,737,737,false,trade_planning,65535,737,737,5176,2400,120,261,11135,0,13277,0,130,49,24,690868,8737881,22181667,51086204,1614916,51086204,5527327931,203290729,0,0,0,0,0,0,0,0,0,0,0,0,2321075,-2321075,332,7361127769,246376180816,5420940888,96903686,1051589816,5324037202,195413005275,726529,1288047,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,745,225,0,0,initial_topology_capture,745,1516,0,7031642,48,58784,28635,16722,6083,5254,829,254,7972,0,11549,108,0,0,180,0,24,0,6366953472,0,0,0,0,15000,6,3,116,92,61,6,0,75,3,461,0,2231266,1982856,880095,1102761,14020565035,736,0,5729,39373,1475,139,4,0,4110,0,1,0
736,738,738,false,trade_planning,65535,738,738,5222,2400,120,261,11135,0,12962,0,100,61,33,527792,10428849,23870217,50031615,2244420,50031615,5369588433,209344120,0,0,0,0,0,0,0,0,0,0,0,0,2281436,-2281436,340,7144431061,372768970489,5271161766,110917453,1020633148,5160244313,194051862702,831481,1191350,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,32,40,225,0,0,initial_topology_capture,40,94,0,7056933,48,59024,28763,16796,6086,5257,829,254,8001,0,11601,110,0,0,222,74,32,0,6350176256,1093470417,0,0,0,6000,6,4,131,99,83,6,0,86,2,515,0,2778572,2054991,770535,1284456,13730971200,737,89,5689,39405,1426,140,4,0,4118,0,1,0
737,739,739,false,trade_planning,65535,739,739,5288,2400,120,261,11135,0,12578,0,102,64,16,656450,8287759,22047369,48230456,1295216,48230456,5353601819,196277392,0,0,0,0,0,0,0,0,0,0,0,0,2044851,-2044851,322,7108168962,272761432915,5260931624,103607197,1015452841,5157324427,136615320414,542936,1406158,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,226,0,0,initial_topology_capture,0,0,0,7064370,48,59088,28793,16820,6098,5269,829,254,8012,0,11607,110,0,0,214,24,32,0,6350176256,54154482,0,0,0,0,2,1,116,85,98,2,0,73,1,469,0,810480,1956682,898279,1058403,13347937302,738,7,5692,39447,1437,140,4,0,4110,0,1,0
738,740,740,false,trade_planning,65535,740,740,5283,2400,120,261,11135,0,12989,0,59,1,21,715577,8841678,22468268,49787119,1254006,49787119,5768934470,228150990,12000,15,15,0,12000,0,0,0,0,417385,0,0,2206918,-2206918,326,7045730379,396793925775,5684620780,143849300,1006533054,5540771480,180420365877,591596,1506720,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2863,226,0,0,initial_topology_capture,2863,5387,0,7064370,48,59088,28793,16820,6098,5269,829,254,8012,0,11607,110,0,0,183,0,31,0,6354370560,0,0,0,0,6000,3,3,124,92,69,3,0,70,1,463,0,2269414,2045367,889898,1155469,15413175081,739,0,5704,39487,1455,141,4,0,4103,0,1,0
739,741,741,false,trade_planning,65535,741,741,5270,2400,120,261,11135,0,13513,0,42,4,26,705123,7956231,16109839,52475848,648875,52475848,5581346849,178848938,400000,500,500,0,400000,0,0,0,0,242500,0,0,2129966,-2129966,380,10208914258,382604675925,5506060244,103962333,1458416469,5402097911,198683606162,722977,1200398,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,227,0,0,initial_topology_capture,0,0,0,7101255,48,59388,28947,16917,6131,5301,830,254,8077,0,11661,112,0,0,254,97,26,0,6362759168,632143892,0,0,0,6000,4,2,134,103,75,4,0,54,2,432,1,1597800,1772363,926366,845997,11949936938,740,89,5673,39526,1420,140,4,0,4108,0,1,0
740,742,742,false,trade_planning,65535,742,742,5225,2400,120,261,11135,0,13282,0,91,0,32,929287,8017580,21024320,51157673,1733084,51157673,5398878718,202728244,19800,171,15,156,12000,7800,0,0,0,400000,0,0,2280985,-2280985,332,7376043897,276023953705,5296273750,100143076,1053720689,5196130674,202102190907,721396,1478252,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,695,227,0,0,initial_topology_capture,695,1344,0,7101255,48,59388,28947,16917,6131,5301,830,254,8077,0,11661,112,0,0,217,0,37,0,6354370560,0,0,0,0,9000,7,7,124,84,63,7,0,64,3,452,1,4885524,2187320,1132531,1054789,14545630718,741,0,5692,39577,1445,139,4,0,4103,0,1,0
