epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
127,128,640,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
128,129,645,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5065,0,0,1371030,5065,65536,65536,0,0,0,0,
128,129,645,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
128,129,645,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,77786,0,0,0,306492,0,65536,61381,0,0,0,0,
128,129,645,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
128,129,645,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
128,129,645,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
128,129,645,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
128,129,645,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
129,130,650,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5040,0,0,1371030,5040,65536,65536,0,0,0,0,
129,130,650,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
129,130,650,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,57058,0,0,0,286844,0,65536,58042,0,0,0,0,
129,130,650,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
129,130,650,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
129,130,650,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
129,130,650,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
129,130,650,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
130,131,655,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
130,131,655,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
130,131,655,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,48090,0,0,0,251179,0,65536,51687,0,0,0,0,
130,131,655,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
130,131,655,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
130,131,655,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
130,131,655,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
130,131,655,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
131,132,660,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
131,132,660,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
131,132,660,1174,25,19,-44,0,2,69,9,24,24,17,17,0,0,0,0,46421,46421,0,0,0,0,0,475996,453996,0,22000,0,0,45399,0,0,0,233606,0,65536,48071,0,0,0,0,
131,132,660,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
131,132,660,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
131,132,660,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
131,132,660,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
131,132,660,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
132,133,665,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5005,0,0,1371030,5005,65536,65536,0,0,0,0,
132,133,665,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
132,133,665,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,59713,0,0,0,276665,0,65536,56803,0,0,0,0,
132,133,665,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
132,133,665,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
132,133,665,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
132,133,665,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
132,133,665,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
133,134,670,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
133,134,670,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
133,134,670,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,53469,0,0,0,270024,0,65536,55565,0,0,0,0,
133,134,670,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
133,134,670,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
133,134,670,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
133,134,670,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
133,134,670,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
134,135,675,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
134,135,675,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
134,135,675,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,50779,0,0,0,254969,0,65536,52467,0,0,0,0,
134,135,675,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
134,135,675,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
134,135,675,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
134,135,675,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
134,135,675,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
135,136,680,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
135,136,680,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
135,136,680,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,48090,0,0,0,241858,0,65536,49769,0,0,0,0,
135,136,680,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
135,136,680,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
135,136,680,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
135,136,680,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
135,136,680,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
136,137,685,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
136,137,685,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
136,137,685,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,48168,0,0,0,240002,0,65536,49387,0,0,0,0,
136,137,685,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
136,137,685,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
136,137,685,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
136,137,685,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
136,137,685,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
137,138,690,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5015,0,0,1371030,5015,65536,65536,0,0,0,0,
137,138,690,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
137,138,690,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,67376,0,0,0,281027,0,65536,57461,0,0,0,0,
137,138,690,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
137,138,690,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
137,138,690,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
137,138,690,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
137,138,690,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
138,139,695,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
138,139,695,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
138,139,695,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,50779,0,0,0,265247,0,65536,54582,0,0,0,0,
138,139,695,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
138,139,695,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
138,139,695,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
138,139,695,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
138,139,695,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
139,140,700,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
139,140,700,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
139,140,700,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,50779,0,0,0,252155,0,65536,51888,0,0,0,0,
139,140,700,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
139,140,700,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
139,140,700,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
139,140,700,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
139,140,700,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
140,141,705,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
140,141,705,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
140,141,705,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,48090,0,0,0,239030,0,65536,49187,0,0,0,0,
140,141,705,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
140,141,705,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
140,141,705,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
140,141,705,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
140,141,705,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
141,142,710,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
141,142,710,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
141,142,710,1174,25,19,-44,0,2,69,9,24,24,17,17,0,0,0,0,46421,46421,0,0,0,0,0,475996,453996,0,22000,0,0,45399,0,0,0,235346,0,65536,48429,0,0,0,0,
141,142,710,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
141,142,710,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
141,142,710,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
141,142,710,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
141,142,710,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
142,143,715,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5025,0,0,1371030,5025,65536,65536,0,0,0,0,
142,143,715,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
142,143,715,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,72107,0,0,0,279832,0,65536,56982,0,0,0,0,
142,143,715,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
142,143,715,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,1127,0,0,0,154,457,457,0,0,0,0,233,61,0,0,394,61,13526,2048,0,0,0,0,
142,143,715,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
142,143,715,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
142,143,715,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
143,144,720,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5030,0,0,1371030,5030,65536,65536,0,0,0,0,
143,144,720,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
143,144,720,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,64766,0,0,0,301509,0,65536,61259,0,0,0,0,
143,144,720,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
143,144,720,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,2156,0,0,0,154,457,457,0,0,0,0,390,61,0,0,394,61,13526,2048,0,0,0,0,
143,144,720,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
143,144,720,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
143,144,720,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
144,145,725,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
144,145,725,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
144,145,725,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,53469,0,0,0,265928,0,65536,54722,0,0,0,0,
144,145,725,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
144,145,725,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,2523,0,0,0,154,457,457,0,0,0,0,446,61,0,0,14435,61,15912,65536,0,0,0,0,
144,145,725,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
144,145,725,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,154,0,0,111753,154,36549,10922,0,0,0,0,
144,145,725,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,1572,2048,2942,0,0,0,575,5204,5204,0,0,518,0,1040,591,0,0,6431,591,9764,2048,0,0,0,0,
