epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
1034,1040,1040,false,trade_planning,65535,1040,1040,3738,2400,120,261,6522,0,173752,0,215822,122,289,117294943,1256088629,58258032,568587046,224078490,568587046,17303937954,797463905,82199200,383999,83999,300000,67199200,15000000,0,0,0,44303410,0,4222836,12078078,-7855242,416,22002638796,51534426478,16426336390,2061541,3143234201,16424274849,34492092457,100545845,52611616,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12536,0,0,313,0,0,initial_topology_capture,0,0,0,6798570,12,46073,28352,13392,4958,4232,726,123,9837,0,0,117,0,0,100,46,14,0,609444954112,26059010515,0,0,0,55750,19,17,33,19,8,19,0,157,0,346,2,25058084,210540801,173289646,37251155,7883615766,1039,413,6544,32667,2986,137,5,0,3415,0,1,0,6278031065,555868,147169,25767,0,44312246,0,357,131,19,112,2,800,28,64,0,52,0
1035,1041,1041,false,trade_planning,65535,1041,1041,3733,2400,120,261,6522,0,149382,0,195690,98,425,114979903,1120640382,40898793,474272123,180343282,474272123,18009770369,686213658,73699900,963998,34000,929998,27200000,46499900,0,0,0,38260499,0,4616794,10498037,-5881243,413,31323739756,58167718108,17251228940,1372129,4474820058,17249856811,19981674349,109158434,20525452,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12536,0,1000,313,0,0,initial_topology_capture,1000,2388,0,6798570,12,46073,28352,13392,4958,4232,726,123,9837,0,0,117,0,0,81,0,19,0,609465925632,0,0,0,0,37000,20,18,31,21,16,20,0,171,1,372,0,30160541,179016830,162079341,16937489,3040934711,1040,0,6560,32701,3003,138,5,0,3413,0,1,0,8913504781,1016291,979366,171390,0,45169194,0,356,133,23,111,10,0,39,32,0,0,0
1036,1042,1042,false,trade_planning,65535,1042,1042,3733,2400,120,261,6523,0,167824,0,183308,96,291,119324880,1180665900,50045626,553417908,189914776,553417908,18084676429,693961499,161600000,1777000,97000,1680000,77600000,84000000,0,0,0,105309476,0,3979243,11483875,-7504632,424,22946092613,80287039853,17230348653,1233723,3278013322,17229114930,25383249108,118704561,12372321,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12496,0,0,314,0,0,initial_topology_capture,0,0,0,6821861,12,46231,28450,13455,4968,4240,728,125,9875,0,0,117,0,0,128,63,16,0,609453342720,37003713547,0,0,0,76250,21,19,24,15,14,21,0,188,0,382,0,24380428,194433827,175194645,19239182,2111837296,1041,229,6543,32722,2988,139,5,0,3410,0,1,0,6545308764,175031,61960,0,0,45234253,0,365,142,13,132,1,844,44,60,0,35,0
1037,1043,1043,false,trade_planning,65535,1043,1043,3730,2400,120,261,6522,0,217149,0,262050,138,670,160413264,1527650702,27038522,699509800,227957703,699509800,21397247052,760079142,94400000,1093000,53000,1040000,42400000,52000000,0,0,0,57802085,0,4880227,15236670,-10356443,485,29718433455,44584767107,20544221939,1454029,4245490597,20542767910,58263887691,150175098,40674516,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12496,0,1079,314,0,0,initial_topology_capture,1079,2325,0,6821861,12,46231,28450,13455,4968,4240,728,125,9875,0,0,117,0,0,112,0,16,0,609461731328,0,0,0,0,63750,20,17,20,12,9,20,0,197,0,397,0,26772808,270136478,236146971,33989507,4845450852,1042,0,6542,32746,2992,139,5,0,3405,0,1,0,8473568832,2717108,0,161565,0,45072688,0,411,145,31,117,1,0,47,39,0,0,0
1038,1044,1044,false,trade_planning,65535,1044,1044,3728,2400,120,261,6521,0,199029,0,245989,135,582,154451126,1391854397,115937172,638052554,283270102,638052554,19081410373,1006040096,62000000,1090000,10000,1080000,8000000,54000000,0,0,0,33062697,0,5449138,15969351,-10520213,508,28081251179,54734261254,18015942957,2572680,4011607409,18013370277,76984139104,118652303,79745178,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12496,0,3251,314,0,0,initial_topology_capture,3251,6897,0,6821861,12,46231,28450,13455,4968,4240,728,125,9875,0,0,117,0,0,101,0,11,0,609453342720,0,0,0,0,84750,24,22,30,21,9,24,0,183,0,441,0,26032469,274340261,215687326,58652935,17592357401,1043,0,6529,32765,2986,138,5,0,3399,0,1,0,8010136830,52511329,50757251,9266487,61568,89101471,0,429,159,19,150,16,0,44,55,0,0,0
1039,1045,1045,false,trade_planning,65535,1045,1045,3730,2400,120,261,6520,0,170276,0,219143,118,273,127852515,1262665323,39412149,550675967,170202775,550675967,17345285790,872606174,82199200,383999,83999,300000,67199200,15000000,0,0,0,44239414,0,4073254,10588642,-6515388,417,21493969242,52840905354,16392804567,2324151,3070567129,16390480416,35721897466,118506591,42137517,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12926,0,0,315,0,0,initial_topology_capture,0,0,0,6845322,12,46367,28539,13503,4984,4256,728,125,9894,0,0,117,0,0,131,48,18,0,609457537024,45045594303,0,0,0,43250,18,15,25,16,22,18,0,191,0,389,0,22543075,223497928,187872822,35625106,4787923880,1044,237,6521,32801,2981,139,5,0,3395,0,1,0,6131596541,1808267,1667959,317661,0,90535173,0,358,137,13,120,1,797,41,61,0,41,0
1040,1046,1046,false,trade_planning,65535,1046,1046,3731,2400,120,261,6520,0,149419,0,194848,87,892,103005844,1097835269,9767623,475398774,168706271,475398774,16807443338,682877728,63199900,753998,34000,719998,27200000,35999900,0,0,0,32642992,0,4169415,11073406,-6903991,412,31141224995,35687374114,16062267657,901947,4448746519,16061365710,30704091590,83750434,63537615,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12926,0,1035,315,0,0,initial_topology_capture,1035,2253,0,6845322,12,46367,28539,13503,4984,4256,728,125,9894,0,0,117,0,0,111,0,20,0,609373650944,0,0,0,0,63000,26,26,31,20,8,26,0,171,0,398,0,24147243,195938683,152621845,43316838,7584004866,1045,0,6530,32832,2991,140,5,0,3393,0,1,0,8882079597,90163,0,171390,0,90363783,0,348,130,20,113,15,0,36,31,0,0,0
1041,1047,1047,false,trade_planning,65535,1047,1047,3738,2400,120,261,6521,0,164636,0,186052,95,539,118579282,1141444195,70140318,537015674,169058785,537015674,17012226214,731501858,161599850,1776997,97000,1679997,77600000,83999850,0,0,0,105817706,0,4146288,12672785,-8526497,426,22761915912,93513194853,16120607843,1483337,3251702368,16119124506,34807641015,100195514,29550762,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12926,0,2060,315,0,0,initial_topology_capture,2060,4507,0,6845322,12,46367,28539,13503,4984,4256,728,125,9894,0,0,117,0,0,94,0,17,0,609335902208,0,0,0,0,58000,26,26,25,16,17,26,0,199,0,403,0,37682283,205209142,175190451,30018691,5738157982,1046,0,6546,32869,3010,138,5,0,3392,0,1,0,6495211982,154242,0,0,0,90363783,0,373,146,18,124,3,0,37,36,0,0,0
1042,1048,1048,false,trade_planning,65535,1048,1048,3739,2400,120,261,6521,0,213919,0,264335,128,1073,164512923,1706553736,49777728,684637160,306097272,684637160,23883441289,1037944420,95200000,1094000,54000,1040000,43200000,52000000,0,0,0,58131454,0,5337306,14796760,-9459454,476,29230298946,182694778127,22751531941,1235072,4175757094,22750296869,61102984314,128536059,88971582,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12505,0,0,316,0,0,initial_topology_capture,0,0,0,6866555,12,46528,28635,13559,4994,4264,730,125,9928,0,0,118,0,0,140,56,10,0,609319124992,31195866959,0,0,0,50250,22,18,23,12,11,22,0,211,0,437,0,26889774,290937285,237376063,53561222,11536981032,1047,235,6503,32877,2964,146,5,0,3387,0,1,0,8336606409,1101275,0,161565,0,90202218,0,406,136,24,114,1,1218,48,76,0,37,0
1043,1049,1049,false,trade_planning,65535,1049,1049,3743,2400,120,261,6520,0,207088,0,237634,128,424,173300025,1783023961,56433937,673276002,395717149,673276002,21869169284,1146633216,64000000,1130000,10000,1120000,8000000,56000000,0,0,0,34132698,0,4879050,14192414,-9313364,506,29869468071,47544597818,20660721981,2185913,4267066966,20658536068,52469811139,143049968,88640436,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12505,0,1097,316,0,0,initial_topology_capture,1097,2268,0,6866555,12,46528,28635,13559,4994,4264,730,125,9928,0,0,118,0,0,118,0,22,0,609344290816,0,0,0,0,41250,18,15,34,25,6,18,0,197,0,420,1,44313321,295105243,238525513,56579730,8293485215,1048,0,6502,32901,2965,147,5,0,3384,0,1,0,8451032916,52390,0,9051013,48191,81151205,0,450,182,18,144,2,0,53,42,0,0,0
1044,1050,1050,false,trade_planning,65535,1050,1050,3746,2400,120,261,6520,0,182076,0,207037,112,418,111158438,1400359728,80899296,602839932,305681139,602839932,16554401003,1038515509,82199200,383999,83999,300000,67199200,15000000,0,0,0,44218487,0,4359952,10685934,-6325982,417,21243279020,47710798231,15435929036,2242742,3034754237,15433686294,30418205122,103237460,32336798,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12505,0,2109,316,0,0,initial_topology_capture,2109,4658,0,6866555,12,46528,28635,13559,4994,4264,730,125,9928,0,0,118,0,0,99,0,19,0,609306542080,0,0,0,0,45250,18,16,33,18,15,18,0,152,0,346,0,10455397,190117612,163444403,26673209,5725000886,1049,0,6524,32938,2989,148,5,0,3381,0,1,0,6055974435,1537143,0,291906,0,80859299,0,362,138,22,117,0,0,33,40,0,0,0
1045,1051,1051,false,trade_planning,65535,1051,1051,3749,2400,120,261,6520,0,158146,0,185636,93,577,104613199,1444411352,35073584,509519312,259831642,509519312,17958759005,784960106,63200000,754000,34000,720000,27200000,36000000,0,0,0,32643018,0,4358218,10541344,-6183126,409,31067722359,65400968004,17112315148,1716249,4438246141,17110598899,23277627229,97163262,43098941,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12505,0,3283,316,0,0,initial_topology_capture,3283,6843,0,6866555,12,46528,28635,13559,4994,4264,730,125,9928,0,0,118,0,0,83,0,16,0,609314930688,0,0,0,0,37000,21,20,31,19,13,21,0,169,0,362,0,31618159,192774909,153143801,39631108,2815276631,1050,0,6520,32955,2987,146,5,0,3381,0,1,0,8862826855,5283135,2903001,679417,0,83228042,0,352,143,16,121,0,0,34,32,0,0,0
1046,1052,1052,false,trade_planning,65535,1052,1052,3755,2400,120,261,6517,0,161095,0,189041,155,707,122416420,1105943510,85541035,518733692,192603982,518733692,17971104398,865033217,163600000,1817000,97000,1720000,77600000,86000000,0,0,0,106887563,0,3927205,12414119,-8486914,425,23330313232,102517248878,16943533085,1061904,3332901980,16942471181,28989178446,105011657,56803399,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12505,12505,0,46,316,0,0,initial_topology_capture,46,72,0,6866555,12,46528,28635,13559,4994,4264,730,125,9928,0,0,118,0,0,68,0,15,0,609272987648,0,0,0,0,66000,20,17,25,15,14,20,0,208,0,381,0,29608854,219088223,178755424,40332799,3006538785,1051,0,6519,32978,2989,145,5,0,3379,0,1,0,6655881083,171041,0,0,0,83228042,0,365,142,10,135,6,0,33,37,0,0,0
1047,1053,1053,false,trade_planning,65535,1053,1053,3745,2400,120,261,6517,0,217692,0,259843,192,911,159594821,1910622678,48411725,701276039,353074698,701276039,24012025699,1036862856,92600000,1072000,52000,1020000,41600000,51000000,0,0,0,55915635,0,5065791,12755295,-7689504,476,29650074334,61884245991,22884799138,2236295,4235725008,22882562843,57693544225,144316183,66454141,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12926,0,0,317,0,0,initial_topology_capture,0,0,0,6883400,12,46677,28724,13599,5003,4273,730,125,9954,0,0,118,0,0,92,40,16,0,609151352832,11544729400,0,0,0,42250,23,22,31,18,5,23,0,195,0,390,0,38364360,287629238,235718388,51910850,7856147933,1052,359,6519,33016,2983,153,5,0,3377,0,1,0,8458822697,74691,0,161585,2,83066457,0,406,139,25,110,0,797,45,55,0,49,0
1048,1054,1054,false,trade_planning,65535,1054,1054,3740,2400,120,261,6514,0,200305,0,243754,122,785,137247344,1469069545,97909044,645639620,152718100,645639620,20523989654,747474094,65000000,1150000,10000,1140000,8000000,57000000,0,0,0,34667699,0,4882935,14583734,-9700799,502,28967103068,59297593510,19714860711,3345151,4138157679,19711515560,60307246952,122410399,84052379,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12926,0,1052,317,0,0,initial_topology_capture,1052,2231,0,6883400,12,46677,28724,13599,5003,4273,730,125,9954,0,0,118,0,0,68,0,24,0,609092632576,0,0,0,0,65750,25,24,35,20,12,25,0,204,0,446,0,32196322,271340327,204481723,66858604,13260801663,1053,0,6527,33042,2994,153,5,0,3374,0,1,0,8227405196,319601,0,8882356,236,74184101,0,428,158,30,146,3,0,56,41,0,0,0
1049,1055,1055,false,trade_planning,65535,1055,1055,3736,2400,120,261,6514,0,175974,0,212445,106,800,128281637,1205027178,60409530,576628287,164077577,576628287,17984479100,988385523,83000000,385000,85000,300000,68000000,15000000,0,0,0,44502874,0,4408800,10198427,-5789627,414,22788844175,171545283159,16914648225,1554648,3255549259,16913093577,36845422560,111120875,47813605,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12926,0,2178,317,0,0,initial_topology_capture,2178,4373,0,6883400,12,46677,28724,13599,5003,4273,730,125,9954,0,0,118,0,0,50,0,18,0,609067466752,0,0,0,0,50500,18,18,30,21,16,18,0,184,0,384,0,26910808,222199804,189221357,32978447,7593234087,1054,0,6533,33064,3002,153,5,0,3372,0,1,0,6501157034,20688672,0,291906,0,73892195,0,355,127,18,118,0,0,58,32,0,0,0
1050,1056,1056,false,trade_planning,65535,1056,1056,3731,2400,120,261,6515,0,155647,0,187750,171,557,119515708,1333524653,15480160,496799615,304198957,496799615,18086904641,819376333,62700000,744000,34000,710000,27200000,35500000,0,0,0,32375518,0,4160946,9764671,-5603725,417,30479789386,77295506321,17206530533,1702225,4354255712,17204828308,32308579514,98370495,70955618,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12926,0,3131,317,0,0,initial_topology_capture,3131,6675,0,6883400,12,46677,28724,13599,5003,4273,730,125,9954,0,0,118,0,0,45,0,5,0,609113604096,0,0,0,0,72750,26,24,29,17,9,26,0,169,0,399,0,34443444,218209361,169662934,48546427,11107238779,1055,0,6534,33085,3006,151,5,0,3371,0,1,0,8690836378,9793299,9758059,2387083,0,81751104,0,349,136,20,121,0,0,33,37,0,0,0
1051,1057,1057,false,trade_planning,65535,1057,1057,3718,2400,120,261,6517,0,169744,0,180128,116,380,141572710,1527074766,58370518,559059098,394061967,559059098,18473513475,1145092370,166600000,1877000,97000,1780000,77600000,89000000,0,0,0,109509292,0,4091465,12998159,-8906694,429,22105204367,89039558455,17163370037,1548932,3157886438,17161821105,37244509889,127369155,49136336,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12926,12926,32,47,317,0,0,initial_topology_capture,47,72,0,6903458,12,46821,28808,13642,5020,4290,730,125,9977,0,0,119,0,0,74,43,14,0,609189101568,45849153153,0,0,0,71500,22,21,27,14,11,22,0,192,0,401,0,15236236,240992547,192840585,48151962,9707231761,1056,233,6519,33113,2990,155,5,0,3368,0,1,0,6302048982,46509937,0,0,0,81751104,0,374,155,19,127,0,0,38,67,0,40,0
1052,1058,1058,false,trade_planning,65535,1058,1058,3718,2400,120,261,6516,0,218321,0,258913,178,480,156862718,1755928161,92271035,705444549,247764569,705444549,25319099652,1194077086,92900000,1063000,53000,1010000,42400000,50500000,0,0,0,56008362,0,5194980,14687651,-9492671,468,30715861437,171115588469,24034764083,2641517,4387980309,24032122566,60832903395,145437670,70349410,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12511,0,0,318,0,0,initial_topology_capture,0,0,0,6906582,12,46849,28824,13651,5020,4290,730,125,9985,0,0,119,0,0,78,9,5,0,609285570560,12948247933,0,0,0,57500,23,23,24,15,7,23,0,213,0,439,0,37857286,288047909,229835037,58212872,10077131154,1057,237,6527,33145,3000,155,5,0,3366,0,1,0,8757299420,164057,2463,161997,46165,81591694,0,402,132,22,113,5,1212,35,42,0,7,0
1053,1059,1059,false,trade_planning,65535,1059,1059,3725,2400,120,261,6512,0,202957,0,240461,183,824,154115282,1518685225,107465072,658513015,208691243,658513015,21996824329,1216877435,65000000,1150000,10000,1140000,8000000,57000000,0,0,0,34667699,0,5178416,17387738,-12209322,487,29311977224,47060484063,20717730942,2784048,4187425420,20714946894,77316880502,137540258,79883479,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12511,0,999,318,0,0,initial_topology_capture,999,2359,0,6906582,12,46849,28824,13651,5020,4290,730,125,9985,0,0,119,0,0,68,0,10,0,609365262336,0,0,0,0,47250,18,14,36,25,7,18,0,206,0,431,0,30551504,280644034,213846565,66797469,16934962494,1058,0,6552,33183,3026,155,5,0,3365,0,1,0,8331410840,2082204,3537,8884177,0,72711231,0,429,158,18,133,250,0,41,32,0,0,0
1054,1060,1060,false,trade_planning,65535,1060,1060,3719,2400,120,261,6511,0,174872,0,213155,185,577,118434812,1304773542,86512482,570661891,324517291,570661891,18622478624,1096314258,84900000,378000,88000,290000,70400000,14500000,0,0,0,45224025,0,4275558,10220206,-5944648,420,22928218278,185671409323,17443712224,2447858,3275459845,17441264366,31121664753,110078855,30770262,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12511,0,2108,318,0,0,initial_topology_capture,2108,4647,0,6906582,12,46849,28824,13651,5020,4290,730,125,9985,0,0,119,0,0,60,0,8,0,609482702848,0,0,0,0,16250,11,10,34,23,7,11,0,159,0,347,0,20395072,198596560,169868450,28728110,6521446269,1059,0,6566,33212,3040,155,5,0,3365,0,1,0,6529862136,32306,0,291905,4,72419326,0,365,134,12,119,1,0,31,46,0,0,0
1055,1061,1061,false,trade_planning,65535,1061,1061,3724,2400,120,261,6513,0,155190,0,187855,176,528,101515343,1219098205,20641764,497222990,209715787,497222990,16200884633,747762524,63200000,754000,34000,720000,27200000,36000000,0,0,0,32643018,0,4042723,11487845,-7445122,415,29327264308,62132409660,15391631234,1709125,4189609277,15389922109,25853521828,86816602,53088721,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12511,12511,32,48,318,0,0,initial_topology_capture,48,72,0,6928216,12,46995,28908,13693,5044,4313,731,125,10006,0,0,119,0,0,89,42,13,0,609461731328,115439091689,0,0,0,45250,19,17,31,21,8,19,0,161,0,365,0,11063342,187227422,149164142,38063280,5820908241,1060,238,6553,33239,3027,159,5,0,3361,0,1,0,8373215588,62283,0,2387082,0,70032244,0,358,133,20,115,0,0,43,62,0,42,0
1056,1062,1062,false,trade_planning,65535,1062,1062,3722,2400,120,261,6514,0,170463,0,179259,189,339,145455004,1237143660,64175021,563158682,201275297,563158682,18537871778,884364523,168600000,1917000,97000,1820000,77600000,91000000,0,0,0,110579171,0,4100277,13894331,-9794054,430,22682904659,102695146144,17487171053,2263798,3240415043,17484907255,31300377885,126908387,51451553,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12526,0,0,319,0,0,initial_topology_capture,0,0,0,6930538,12,47023,28924,13701,5044,4313,731,125,10008,0,0,119,0,0,85,8,12,0,609423982592,14261684794,0,0,0,71500,24,20,35,21,9,24,0,189,0,379,1,15448054,233118439,201203316,31915123,9668344371,1061,236,6548,33262,3025,158,5,0,3359,0,1,0,6471240022,1529214,0,0,0,70032244,0,363,139,19,133,6,801,41,39,0,8,0
1057,1063,1063,false,trade_planning,65535,1063,1063,3723,2400,120,261,6517,0,219507,0,257488,238,477,191686016,1832119422,91042119,710766941,433680876,710766941,26629813705,1781070089,92400000,1053000,53000,1000000,42400000,50000000,0,0,0,55723135,0,5535450,15900021,-10364571,477,30225645744,76159749768,24757878569,1534953,4317949485,24756343616,65348777924,162145960,102314376,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12526,12526,0,47,319,0,0,initial_topology_capture,47,72,0,6930538,12,47023,28924,13701,5044,4313,731,125,10008,0,0,119,0,0,75,0,10,0,609423982592,0,0,0,0,50750,20,18,22,13,10,20,0,176,1,378,2,20478034,337059977,271086125,65973852,8237592708,1062,0,6543,33286,3026,157,5,0,3354,0,1,0,8622543213,17916509,13405191,2346293,0,81761444,0,398,131,17,123,0,0,47,54,0,0,0
1058,1064,1064,false,trade_planning,65535,1064,1064,3714,2400,120,261,6517,0,207153,0,235860,211,616,174205260,1665939670,65033079,674454437,340343630,674454437,20422184526,1063428880,66000000,1170000,10000,1160000,8000000,58000000,0,0,0,35202700,0,5209683,15986735,-10777052,490,28918378845,47341036725,19295969975,3214329,4131197081,19292755646,57154417042,156799756,75178071,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12099,0,0,320,0,0,initial_topology_capture,0,0,0,6952349,12,47190,29009,13750,5074,4341,733,125,10038,0,0,119,0,0,106,49,18,0,609415593984,42259276145,0,0,0,54000,23,23,28,18,14,23,0,190,0,441,0,25774930,295539301,236713904,58825397,11176752216,1063,241,6534,33325,3012,162,6,0,3353,0,1,0,8226891513,472345,0,8882600,32,72878844,0,418,149,22,139,3,833,50,66,0,35,0
1059,1065,1065,false,trade_planning,65535,1065,1065,3710,2400,120,261,6517,0,172743,0,214733,172,723,123778168,1263984812,41623323,563566325,264535114,563566325,17786562593,964904036,84400000,368000,88000,280000,70400000,14000000,0,0,0,44923641,0,4545404,9952146,-5406742,423,24326854437,50439966077,16738531899,1273342,3475265012,16737258557,42055801322,104119541,75743926,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12099,0,1181,320,0,0,initial_topology_capture,1181,2322,0,6952349,12,47190,29009,13750,5074,4341,733,125,10038,0,0,119,0,0,97,0,9,0,609394622464,0,0,0,0,61250,20,18,31,19,12,20,0,187,0,393,0,15847286,238325263,182848164,55477099,9555693052,1064,0,6550,33356,3027,164,6,0,3352,0,1,0,6932610359,189094,0,291894,0,72586950,0,373,138,12,112,0,0,52,28,0,0,0
1060,1066,1066,false,trade_planning,65535,1066,1066,3708,2400,120,261,6515,0,140130,0,202842,171,244,119523472,1106567453,18864166,428976818,214216766,428976818,16538305880,739315256,76200000,1014000,34000,980000,27200000,49000000,0,0,0,39598026,0,4010277,11930296,-7920019,419,29715902131,55214654164,15724806950,2016326,4245128964,15722790624,25781126457,113035492,21106349,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12473,0,0,321,0,0,initial_topology_capture,0,0,0,6975735,12,47364,29106,13802,5098,4365,733,125,10079,0,0,121,0,0,132,52,17,0,609465925632,14184541100,0,0,0,59500,26,23,32,25,13,26,0,170,0,389,1,26879123,190514791,171021354,19493437,3330733883,1065,243,6526,33375,3005,165,6,0,3349,0,1,0,8455174480,39103,0,2387081,48972,70199869,0,358,129,16,107,55,402,34,68,0,43,0
1061,1067,1067,false,trade_planning,65535,1067,1067,3709,2400,120,261,6516,0,163545,0,185820,169,526,116210457,1064639245,34905359,531947787,98216128,531947787,17602541011,498854551,171499900,1929998,100000,1829998,80000000,91499900,0,0,0,112874765,0,4463464,12033667,-7570203,423,23737167258,58930695062,16933722398,1535838,3391023993,16932186560,33024570033,104159398,30301089,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12473,0,1029,321,0,0,initial_topology_capture,1029,2391,0,6975735,12,47364,29106,13802,5098,4365,733,125,10079,0,0,121,0,0,109,0,23,0,609499480064,0,0,0,0,96750,32,29,30,17,11,32,0,169,1,398,0,36074519,194118450,171143506,22974944,2747471331,1066,0,6527,33393,3005,166,6,0,3349,0,1,0,6751406344,433625,0,0,0,70199869,0,375,153,11,126,0,0,46,35,0,0,0
1062,1068,1068,false,trade_planning,65535,1068,1068,3705,2400,120,261,6516,0,220302,0,256101,215,807,163236519,1597225236,36124861,713160460,321415065,713160460,20655133720,918299487,95000000,1075000,55000,1020000,44000000,51000000,0,0,0,57457976,0,5249894,13130716,-7880822,483,28297992854,60216132413,19643452245,1618012,4042570500,19641834233,77568823995,142159716,68291543,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12473,0,3268,321,0,0,initial_topology_capture,3268,6892,0,6975735,12,47364,29106,13802,5098,4365,733,125,10079,0,0,121,0,0,92,0,17,0,609470119936,0,0,0,0,73000,28,27,29,19,10,28,0,205,0,443,0,54472840,284503106,236199037,48304069,13350141470,1067,0,6527,33413,3007,166,6,0,3347,0,1,0,8061165150,5301908,482,2346293,0,67854083,0,423,146,20,112,231,0,48,43,0,0,0
